Instrument	Occultation Index	Occultation Type	UTC Start Time	UTC End Time	UTC Transition Time	Duration (s)	Tangent Centre Longitude	Tangent Centre Latitude	Tangent Centre Local Time (hrs)	
NOMAD	561	Egress	2018 NOV 26 12:53:16	2018 NOV 26 12:59:10	2018 NOV 26 12:54:37	354.0	163.1	57.0	8.7	
N/A	562	Ingress	2018 NOV 26 14:11:27	2018 NOV 26 14:17:35	2018 NOV 26 14:16:12	368.0	-65.1	-23.9	18.7	
N/A	563	Egress	2018 NOV 26 14:51:10	2018 NOV 26 14:57:06	2018 NOV 26 14:52:32	356.0	134.4	56.9	8.7	
ACS	564	Ingress	2018 NOV 26 16:09:23	2018 NOV 26 16:15:33	2018 NOV 26 16:14:10	370.0	-94.1	-23.4	18.7	
ACS	565	Egress	2018 NOV 26 16:49:02	2018 NOV 26 16:55:00	2018 NOV 26 16:50:24	358.0	105.6	56.9	8.7	
NOMAD	566	Ingress	2018 NOV 26 18:07:17	2018 NOV 26 18:13:28	2018 NOV 26 18:12:05	371.0	-122.8	-23.3	18.7	
NOMAD	567	Egress	2018 NOV 26 18:46:54	2018 NOV 26 18:52:53	2018 NOV 26 18:48:16	359.0	76.7	56.8	8.7	
NOMAD	568	Ingress	2018 NOV 26 20:05:13	2018 NOV 26 20:11:25	2018 NOV 26 20:10:02	372.0	-151.8	-22.8	18.7	
NOMAD	569	Egress	2018 NOV 26 20:44:47	2018 NOV 26 20:50:47	2018 NOV 26 20:46:09	360.0	47.8	56.7	8.6	
ACS	570	Ingress	2018 NOV 26 22:03:12	2018 NOV 26 22:09:25	2018 NOV 26 22:08:01	373.0	179.3	-22.3	18.7	
ACS	571	Egress	2018 NOV 26 22:42:42	2018 NOV 26 22:48:42	2018 NOV 26 22:44:04	360.0	18.9	56.6	8.6	
NOMAD	572	Ingress	2018 NOV 27 00:01:11	2018 NOV 27 00:07:26	2018 NOV 27 00:06:02	375.0	150.4	-21.9	18.6	
NOMAD	573	Egress	2018 NOV 27 00:40:37	2018 NOV 27 00:46:39	2018 NOV 27 00:42:00	362.0	-9.9	56.5	8.6	
N/A	574	Ingress	2018 NOV 27 01:59:11	2018 NOV 27 02:05:26	2018 NOV 27 02:04:02	375.0	121.7	-21.9	18.6	
N/A	575	Egress	2018 NOV 27 02:38:33	2018 NOV 27 02:44:36	2018 NOV 27 02:39:56	363.0	-38.8	56.4	8.6	
ACS	576	Ingress	2018 NOV 27 03:57:08	2018 NOV 27 04:03:25	2018 NOV 27 04:02:01	377.0	92.8	-21.6	18.6	
ACS	577	Egress	2018 NOV 27 04:36:27	2018 NOV 27 04:42:31	2018 NOV 27 04:37:50	364.0	-67.6	56.4	8.6	
NOMAD	578	Ingress	2018 NOV 27 05:55:02	2018 NOV 27 06:01:22	2018 NOV 27 05:59:57	380.0	63.9	-21.1	18.6	
NOMAD	579	Egress	2018 NOV 27 06:34:18	2018 NOV 27 06:40:24	2018 NOV 27 06:35:41	366.0	-96.4	56.3	8.6	
ACS	580	Ingress	2018 NOV 27 07:52:57	2018 NOV 27 07:59:18	2018 NOV 27 07:57:53	381.0	35.1	-20.9	18.6	
ACS	581	Egress	2018 NOV 27 08:32:10	2018 NOV 27 08:38:16	2018 NOV 27 08:33:33	366.0	-125.2	56.2	8.6	
NOMAD	582	Ingress	2018 NOV 27 09:50:58	2018 NOV 27 09:57:18	2018 NOV 27 09:55:53	380.0	6.2	-20.4	18.6	
NOMAD	583	Egress	2018 NOV 27 10:30:07	2018 NOV 27 10:36:14	2018 NOV 27 10:31:30	367.0	-154.3	56.0	8.6	
NOMAD	584	Ingress	2018 NOV 27 11:49:00	2018 NOV 27 11:55:21	2018 NOV 27 11:53:56	381.0	-22.7	-20.1	18.6	
NOMAD	585	Egress	2018 NOV 27 12:28:05	2018 NOV 27 12:34:14	2018 NOV 27 12:29:29	369.0	176.8	55.9	8.5	
N/A	586	Ingress	2018 NOV 27 13:47:01	2018 NOV 27 13:53:23	2018 NOV 27 13:51:58	382.0	-51.5	-19.7	18.6	
N/A	587	Egress	2018 NOV 27 14:26:00	2018 NOV 27 14:32:11	2018 NOV 27 14:27:25	371.0	148.0	55.8	8.5	
ACS	588	Ingress	2018 NOV 27 15:44:58	2018 NOV 27 15:51:23	2018 NOV 27 15:49:57	385.0	-80.5	-19.3	18.6	
ACS	589	Egress	2018 NOV 27 16:23:54	2018 NOV 27 16:30:06	2018 NOV 27 16:25:18	372.0	119.2	55.8	8.5	
NOMAD	590	Ingress	2018 NOV 27 17:42:54	2018 NOV 27 17:49:20	2018 NOV 27 17:47:53	386.0	-109.4	-18.8	18.5	
NOMAD	591	Egress	2018 NOV 27 18:21:45	2018 NOV 27 18:28:00	2018 NOV 27 18:23:10	375.0	90.5	55.7	8.5	
ACS	592	Ingress	2018 NOV 27 19:40:50	2018 NOV 27 19:47:16	2018 NOV 27 19:45:50	386.0	-138.1	-18.6	18.5	
ACS	593	Egress	2018 NOV 27 20:19:38	2018 NOV 27 20:25:54	2018 NOV 27 20:21:04	376.0	61.5	55.6	8.5	
NOMAD	594	Ingress	2018 NOV 27 21:38:48	2018 NOV 27 21:45:15	2018 NOV 27 21:43:49	387.0	-167.1	-18.1	18.5	
NOMAD	595	Egress	2018 NOV 27 22:17:33	2018 NOV 27 22:23:49	2018 NOV 27 22:18:58	376.0	32.6	55.4	8.5	
NOMAD	596	Ingress	2018 NOV 27 23:36:48	2018 NOV 27 23:43:16	2018 NOV 27 23:41:50	388.0	164.0	-17.7	18.5	
NOMAD	597	Egress	2018 NOV 28 00:15:29	2018 NOV 28 00:21:45	2018 NOV 28 00:16:54	376.0	3.7	55.3	8.5	
N/A	598	Ingress	2018 NOV 28 01:34:48	2018 NOV 28 01:41:18	2018 NOV 28 01:39:51	390.0	135.2	-17.4	18.5	
N/A	599	Egress	2018 NOV 28 02:13:25	2018 NOV 28 02:19:43	2018 NOV 28 02:14:51	378.0	-25.2	55.2	8.5	
ACS	600	Ingress	2018 NOV 28 03:32:46	2018 NOV 28 03:39:18	2018 NOV 28 03:37:51	392.0	106.3	-17.0	18.5	
ACS	601	Egress	2018 NOV 28 04:11:20	2018 NOV 28 04:17:40	2018 NOV 28 04:12:46	380.0	-54.0	55.2	8.5	
NOMAD	602	Ingress	2018 NOV 28 05:30:43	2018 NOV 28 05:37:16	2018 NOV 28 05:35:49	393.0	77.6	-16.9	18.5	
NOMAD	603	Egress	2018 NOV 28 06:09:13	2018 NOV 28 06:15:34	2018 NOV 28 06:10:40	381.0	-82.8	55.1	8.4	
ACS	604	Ingress	2018 NOV 28 07:28:37	2018 NOV 28 07:35:13	2018 NOV 28 07:33:45	396.0	48.6	-16.3	18.5	
ACS	605	Egress	2018 NOV 28 08:07:04	2018 NOV 28 08:13:27	2018 NOV 28 08:08:31	383.0	-111.7	55.0	8.4	
NOMAD	606	Ingress	2018 NOV 28 09:26:36	2018 NOV 28 09:33:12	2018 NOV 28 09:31:44	396.0	19.7	-15.8	18.5	
NOMAD	607	Egress	2018 NOV 28 10:04:59	2018 NOV 28 10:11:23	2018 NOV 28 10:06:26	384.0	-140.6	54.8	8.4	
N/A	608	Ingress	2018 NOV 28 11:24:38	2018 NOV 28 11:31:14	2018 NOV 28 11:29:46	396.0	-9.2	-15.5	18.4	
N/A	609	Egress	2018 NOV 28 12:02:58	2018 NOV 28 12:09:22	2018 NOV 28 12:04:25	384.0	-169.7	54.6	8.4	
N/A	610	Ingress	2018 NOV 28 13:22:40	2018 NOV 28 13:29:17	2018 NOV 28 13:27:49	397.0	-38.1	-15.1	18.4	
N/A	611	Egress	2018 NOV 28 14:00:55	2018 NOV 28 14:07:22	2018 NOV 28 14:02:23	387.0	161.4	54.5	8.4	
ACS	612	Ingress	2018 NOV 28 15:20:40	2018 NOV 28 15:27:19	2018 NOV 28 15:25:50	399.0	-66.9	-14.7	18.4	
ACS	613	Egress	2018 NOV 28 15:58:50	2018 NOV 28 16:05:19	2018 NOV 28 16:00:18	389.0	132.7	54.4	8.4	
NOMAD	614	Ingress	2018 NOV 28 17:18:37	2018 NOV 28 17:25:18	2018 NOV 28 17:23:49	401.0	-95.9	-14.2	18.4	
NOMAD	615	Egress	2018 NOV 28 17:56:43	2018 NOV 28 18:03:13	2018 NOV 28 17:58:11	390.0	103.8	54.3	8.4	
NOMAD	616	Ingress	2018 NOV 28 19:16:33	2018 NOV 28 19:23:15	2018 NOV 28 19:21:46	402.0	-124.6	-14.0	18.4	
NOMAD	617	Egress	2018 NOV 28 19:54:36	2018 NOV 28 20:01:07	2018 NOV 28 19:56:04	391.0	74.9	54.2	8.3	
ACS	618	Ingress	2018 NOV 28 21:14:31	2018 NOV 28 21:21:14	2018 NOV 28 21:19:44	403.0	-153.5	-13.5	18.4	
ACS	619	Egress	2018 NOV 28 21:52:30	2018 NOV 28 21:59:03	2018 NOV 28 21:53:59	393.0	45.9	54.0	8.3	
N/A	620	Ingress	2018 NOV 28 23:12:31	2018 NOV 28 23:19:14	2018 NOV 28 23:17:45	403.0	177.6	-13.1	18.4	
N/A	621	Egress	2018 NOV 28 23:50:26	2018 NOV 28 23:57:00	2018 NOV 28 23:51:55	394.0	17.0	53.9	8.3	
N/A	622	Ingress	2018 NOV 29 01:10:32	2018 NOV 29 01:17:17	2018 NOV 29 01:15:47	405.0	148.7	-12.7	18.4	
N/A	623	Egress	2018 NOV 29 01:48:23	2018 NOV 29 01:54:57	2018 NOV 29 01:49:52	394.0	-11.9	53.7	8.3	
N/A	624	Ingress	2018 NOV 29 03:08:32	2018 NOV 29 03:15:18	2018 NOV 29 03:13:48	406.0	119.8	-12.4	18.3	
N/A	625	Egress	2018 NOV 29 03:46:20	2018 NOV 29 03:52:55	2018 NOV 29 03:47:49	395.0	-40.8	53.6	8.3	
NOMAD	626	Ingress	2018 NOV 29 05:06:30	2018 NOV 29 05:13:18	2018 NOV 29 05:11:48	408.0	91.0	-12.0	18.3	
NOMAD	627	Egress	2018 NOV 29 05:44:14	2018 NOV 29 05:50:52	2018 NOV 29 05:45:44	398.0	-69.6	53.5	8.3	
ACS	628	Ingress	2018 NOV 29 07:04:26	2018 NOV 29 07:11:16	2018 NOV 29 07:09:45	410.0	62.2	-11.8	18.3	
ACS	629	Egress	2018 NOV 29 07:42:06	2018 NOV 29 07:48:46	2018 NOV 29 07:43:37	400.0	-98.4	53.4	8.3	
NOMAD	630	Ingress	2018 NOV 29 09:02:23	2018 NOV 29 09:09:14	2018 NOV 29 09:07:43	411.0	33.3	-11.2	18.3	
NOMAD	631	Egress	2018 NOV 29 09:40:00	2018 NOV 29 09:46:40	2018 NOV 29 09:41:30	400.0	-127.4	53.2	8.2	
NOMAD	632	Ingress	2018 NOV 29 11:00:25	2018 NOV 29 11:07:16	2018 NOV 29 11:05:44	411.0	4.4	-10.8	18.3	
NOMAD	633	Egress	2018 NOV 29 11:37:59	2018 NOV 29 11:44:40	2018 NOV 29 11:39:29	401.0	-156.5	53.0	8.2	
N/A	634	Ingress	2018 NOV 29 12:58:28	2018 NOV 29 13:05:20	2018 NOV 29 13:03:48	412.0	-24.4	-10.5	18.3	
N/A	635	Egress	2018 NOV 29 13:35:58	2018 NOV 29 13:42:40	2018 NOV 29 13:37:28	402.0	174.6	52.8	8.2	
N/A	636	Ingress	2018 NOV 29 14:56:29	2018 NOV 29 15:03:23	2018 NOV 29 15:01:51	414.0	-53.5	-9.7	18.3	
N/A	637	Egress	2018 NOV 29 15:33:54	2018 NOV 29 15:40:39	2018 NOV 29 15:35:26	405.0	145.8	52.7	8.2	
ACS	638	Ingress	2018 NOV 29 16:54:28	2018 NOV 29 17:01:24	2018 NOV 29 16:59:51	416.0	-82.2	-9.6	18.3	
ACS	639	Egress	2018 NOV 29 17:31:48	2018 NOV 29 17:38:35	2018 NOV 29 17:33:20	407.0	116.9	52.6	8.2	
NOMAD	640	Ingress	2018 NOV 29 18:52:25	2018 NOV 29 18:59:22	2018 NOV 29 18:57:49	417.0	-111.1	-9.1	18.3	
NOMAD	641	Egress	2018 NOV 29 19:29:41	2018 NOV 29 19:36:30	2018 NOV 29 19:31:13	409.0	88.0	52.4	8.2	
ACS	642	Ingress	2018 NOV 29 20:50:22	2018 NOV 29 20:57:20	2018 NOV 29 20:55:47	418.0	-140.1	-8.6	18.2	
ACS	643	Egress	2018 NOV 29 21:27:36	2018 NOV 29 21:34:25	2018 NOV 29 21:29:08	409.0	59.0	52.2	8.1	
NOMAD	644	Ingress	2018 NOV 29 22:48:22	2018 NOV 29 22:55:20	2018 NOV 29 22:53:47	418.0	-169.0	-8.1	18.2	
NOMAD	645	Egress	2018 NOV 29 23:25:32	2018 NOV 29 23:32:21	2018 NOV 29 23:27:04	409.0	30.1	52.0	8.1	
N/A	646	Ingress	2018 NOV 30 00:46:22	2018 NOV 30 00:53:22	2018 NOV 30 00:51:49	420.0	162.1	-7.7	18.2	
N/A	647	Egress	2018 NOV 30 01:23:29	2018 NOV 30 01:30:19	2018 NOV 30 01:25:01	410.0	1.2	51.9	8.1	
N/A	648	Ingress	2018 NOV 30 02:44:23	2018 NOV 30 02:51:24	2018 NOV 30 02:49:51	421.0	133.3	-7.3	18.2	
N/A	649	Egress	2018 NOV 30 03:21:26	2018 NOV 30 03:28:18	2018 NOV 30 03:22:59	412.0	-27.7	51.7	8.1	
ACS	650	Ingress	2018 NOV 30 04:42:22	2018 NOV 30 04:49:25	2018 NOV 30 04:47:52	423.0	104.4	-7.0	18.2	
ACS	651	Egress	2018 NOV 30 05:19:22	2018 NOV 30 05:26:15	2018 NOV 30 05:20:55	413.0	-56.6	51.6	8.1	
NOMAD	652	Ingress	2018 NOV 30 06:40:19	2018 NOV 30 06:47:24	2018 NOV 30 06:45:50	425.0	75.7	-6.8	18.2	
NOMAD	653	Egress	2018 NOV 30 07:17:15	2018 NOV 30 07:24:11	2018 NOV 30 07:18:49	416.0	-85.5	51.4	8.1	
NOMAD	654	Ingress	2018 NOV 30 08:38:15	2018 NOV 30 08:45:22	2018 NOV 30 08:43:47	427.0	46.8	-6.3	18.2	
NOMAD	655	Egress	2018 NOV 30 09:15:08	2018 NOV 30 09:22:05	2018 NOV 30 09:16:42	417.0	-114.4	51.3	8.1	
ACS	656	Ingress	2018 NOV 30 10:36:16	2018 NOV 30 10:43:22	2018 NOV 30 10:41:48	426.0	17.9	-5.8	18.2	
ACS	657	Egress	2018 NOV 30 11:13:05	2018 NOV 30 11:20:03	2018 NOV 30 11:14:39	418.0	-143.4	51.0	8.0	
N/A	658	Ingress	2018 NOV 30 12:34:19	2018 NOV 30 12:41:26	2018 NOV 30 12:39:51	427.0	-11.0	-5.4	18.1	
N/A	659	Egress	2018 NOV 30 13:11:06	2018 NOV 30 13:18:04	2018 NOV 30 13:12:40	418.0	-172.5	50.7	8.0	
N/A	660	Ingress	2018 NOV 30 14:32:22	2018 NOV 30 14:39:30	2018 NOV 30 14:37:55	428.0	-40.0	-4.7	18.1	
N/A	661	Egress	2018 NOV 30 15:09:04	2018 NOV 30 15:16:05	2018 NOV 30 15:10:39	421.0	158.6	50.5	8.0	
NOMAD	662	Ingress	2018 NOV 30 16:30:23	2018 NOV 30 16:37:33	2018 NOV 30 16:35:57	430.0	-68.9	-4.2	18.1	
NOMAD	663	Egress	2018 NOV 30 17:07:00	2018 NOV 30 17:14:03	2018 NOV 30 17:08:35	423.0	129.8	50.4	8.0	
ACS	664	Ingress	2018 NOV 30 18:28:21	2018 NOV 30 18:35:32	2018 NOV 30 18:33:57	431.0	-97.6	-4.1	18.1	
ACS	665	Egress	2018 NOV 30 19:04:54	2018 NOV 30 19:11:59	2018 NOV 30 19:06:29	425.0	100.9	50.3	8.0	
NOMAD	666	Ingress	2018 NOV 30 20:26:18	2018 NOV 30 20:33:30	2018 NOV 30 20:31:54	432.0	-126.6	-3.6	18.1	
NOMAD	667	Egress	2018 NOV 30 21:02:48	2018 NOV 30 21:09:54	2018 NOV 30 21:04:24	426.0	71.9	50.0	8.0	
NOMAD	668	Ingress	2018 NOV 30 22:24:17	2018 NOV 30 22:31:30	2018 NOV 30 22:29:53	433.0	-155.5	-3.1	18.1	
NOMAD	669	Egress	2018 NOV 30 23:00:45	2018 NOV 30 23:07:51	2018 NOV 30 23:02:21	426.0	42.9	49.7	7.9	
N/A	670	Ingress	2018 DEC 01 00:22:18	2018 DEC 01 00:29:32	2018 DEC 01 00:27:55	434.0	175.7	-2.7	18.1	
N/A	671	Egress	2018 DEC 01 00:58:43	2018 DEC 01 01:05:49	2018 DEC 01 01:00:19	426.0	13.9	49.5	7.9	
ACS	672	Ingress	2018 DEC 01 02:20:20	2018 DEC 01 02:27:34	2018 DEC 01 02:25:58	434.0	146.8	-2.3	18.1	
ACS	673	Egress	2018 DEC 01 02:56:41	2018 DEC 01 03:03:48	2018 DEC 01 02:58:17	427.0	-15.0	49.3	7.9	
N/A	674	Ingress	2018 DEC 01 04:18:20	2018 DEC 01 04:25:37	2018 DEC 01 04:24:00	437.0	118.0	-1.9	18.1	
N/A	675	Egress	2018 DEC 01 04:54:39	2018 DEC 01 05:01:47	2018 DEC 01 04:56:15	428.0	-43.9	49.1	7.9	
NOMAD	676	Ingress	2018 DEC 01 06:16:19	2018 DEC 01 06:23:37	2018 DEC 01 06:22:00	438.0	89.1	-1.5	18.0	
NOMAD	677	Egress	2018 DEC 01 06:52:34	2018 DEC 01 06:59:45	2018 DEC 01 06:54:11	431.0	-72.8	48.9	7.9	
ACS	678	Ingress	2018 DEC 01 08:14:16	2018 DEC 01 08:21:36	2018 DEC 01 08:19:58	440.0	60.1	-0.9	18.0	
ACS	679	Egress	2018 DEC 01 08:50:28	2018 DEC 01 08:57:40	2018 DEC 01 08:52:05	432.0	-101.7	48.7	7.9	
NOMAD	680	Ingress	2018 DEC 01 10:12:14	2018 DEC 01 10:19:35	2018 DEC 01 10:17:57	441.0	31.4	-0.8	18.0	
NOMAD	681	Egress	2018 DEC 01 10:48:23	2018 DEC 01 10:55:36	2018 DEC 01 10:50:00	433.0	-130.7	48.5	7.8	
