Dayside Nadir Index	UTC Start Time	UTC End Time	UTC Minimum Incidence Angle Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Local Time (hrs)	
327	2018 JUN 15 11:42:49	2018 JUN 15 12:45:41	2018 JUN 15 12:13:59	3774.0	-39.8	44.1	125.6	-73.6	0.5	73.6	10.7	
328	2018 JUN 15 13:40:41	2018 JUN 15 14:43:35	2018 JUN 15 14:11:53	3776.0	-68.6	15.1	97.0	-73.5	0.5	73.5	10.7	
329	2018 JUN 15 15:38:35	2018 JUN 15 16:41:31	2018 JUN 15 16:09:47	3778.0	-97.4	-13.8	68.4	-73.5	0.6	73.5	10.7	
330	2018 JUN 15 17:36:29	2018 JUN 15 18:39:25	2018 JUN 15 18:07:41	3778.0	-126.1	-42.8	39.6	-73.5	0.7	73.6	10.7	
331	2018 JUN 15 19:34:21	2018 JUN 15 20:37:15	2018 JUN 15 20:05:31	3776.0	-154.9	-71.8	10.6	-73.6	0.7	73.6	10.6	
332	2018 JUN 15 21:32:11	2018 JUN 15 22:35:05	2018 JUN 15 22:03:21	3776.0	176.3	-100.7	-18.0	-73.6	0.8	73.6	10.6	
333	2018 JUN 15 23:30:00	2018 JUN 16 00:32:55	2018 JUN 16 00:01:11	3778.0	147.4	-129.6	-46.7	-73.6	0.8	73.6	10.6	
334	2018 JUN 16 01:27:51	2018 JUN 16 02:30:47	2018 JUN 16 01:59:03	3778.0	119.0	-158.5	-75.5	-73.6	0.9	73.5	10.6	
335	2018 JUN 16 03:25:45	2018 JUN 16 04:28:41	2018 JUN 16 03:56:57	3778.0	90.2	172.5	-104.2	-73.5	1.0	73.5	10.6	
336	2018 JUN 16 05:23:40	2018 JUN 16 06:26:35	2018 JUN 16 05:54:51	3776.0	61.5	143.6	-132.9	-73.5	1.0	73.5	10.6	
337	2018 JUN 16 07:21:34	2018 JUN 16 08:24:27	2018 JUN 16 07:52:43	3774.0	32.8	114.6	-161.7	-73.6	1.1	73.6	10.5	
338	2018 JUN 16 09:19:24	2018 JUN 16 10:22:17	2018 JUN 16 09:50:33	3774.0	3.9	85.7	169.6	-73.6	1.1	73.6	10.5	
339	2018 JUN 16 11:17:13	2018 JUN 16 12:20:05	2018 JUN 16 11:48:21	3774.0	-24.9	56.8	140.7	-73.6	1.2	73.6	10.5	
340	2018 JUN 16 13:15:01	2018 JUN 16 14:17:57	2018 JUN 16 13:46:13	3776.0	-53.7	27.8	111.9	-73.6	1.2	73.5	10.5	
