Dayside Nadir Index	UTC Start Time	UTC End Time	UTC Minimum Incidence Angle Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Local Time (hrs)	
327	2018 SEP 07 10:40:17	2018 SEP 07 11:42:51	2018 SEP 07 11:11:33	3758.0	65.1	-153.6	-129.2	-46.4	-38.5	46.4	14.1	
328	2018 SEP 07 12:38:11	2018 SEP 07 13:40:45	2018 SEP 07 13:09:27	3758.0	36.3	177.5	-158.1	-46.5	-38.3	46.5	14.1	
329	2018 SEP 07 14:36:09	2018 SEP 07 15:38:43	2018 SEP 07 15:07:25	3760.0	7.4	148.5	173.1	-46.6	-38.1	46.7	14.1	
330	2018 SEP 07 16:34:07	2018 SEP 07 17:36:39	2018 SEP 07 17:05:23	3758.0	-21.5	119.6	144.2	-46.8	-38.0	46.9	14.1	
331	2018 SEP 07 18:32:03	2018 SEP 07 19:34:33	2018 SEP 07 19:03:17	3756.0	-50.4	90.8	115.3	-47.0	-37.9	47.0	14.1	
332	2018 SEP 07 20:29:55	2018 SEP 07 21:32:25	2018 SEP 07 21:01:09	3754.0	-79.2	62.0	86.4	-47.2	-37.6	47.2	14.1	
333	2018 SEP 07 22:27:46	2018 SEP 07 23:30:17	2018 SEP 07 22:59:01	3756.0	-108.1	33.1	57.6	-47.3	-37.5	47.4	14.0	
334	2018 SEP 08 00:25:40	2018 SEP 08 01:28:13	2018 SEP 08 00:56:55	3758.0	-136.9	4.2	28.8	-47.5	-37.3	47.5	14.0	
335	2018 SEP 08 02:23:36	2018 SEP 08 03:26:11	2018 SEP 08 02:54:53	3760.0	-165.7	-24.8	-0.0	-47.6	-37.1	47.7	14.0	
336	2018 SEP 08 04:21:32	2018 SEP 08 05:24:07	2018 SEP 08 04:52:49	3760.0	165.4	-53.7	-29.0	-47.8	-37.0	47.9	14.0	
337	2018 SEP 08 06:19:28	2018 SEP 08 07:22:01	2018 SEP 08 06:50:43	3758.0	136.5	-82.5	-57.9	-48.0	-36.7	48.1	14.0	
338	2018 SEP 08 08:17:21	2018 SEP 08 09:19:53	2018 SEP 08 08:48:35	3756.0	107.7	-111.3	-86.7	-48.2	-36.6	48.3	14.0	
339	2018 SEP 08 10:15:11	2018 SEP 08 11:17:45	2018 SEP 08 10:46:25	3758.0	78.8	-140.2	-115.5	-48.3	-36.4	48.4	14.0	
