Instrument	Occultation Index	Occultation Type	UTC Start Time	UTC End Time	UTC Transition Time	Duration (s)	Tangent Centre Longitude	Tangent Centre Latitude	Tangent Centre Local Time (hrs)	
N/A	372	Ingress	2018 AUG 26 20:40:33	2018 AUG 26 20:48:18	2018 AUG 26 20:46:34	465.0	0.6	20.6	17.4	
N/A	373	Egress	2018 AUG 26 21:15:18	2018 AUG 26 21:23:05	2018 AUG 26 21:17:02	467.0	-164.9	33.3	7.0	
N/A	374	Ingress	2018 AUG 26 22:38:36	2018 AUG 26 22:46:20	2018 AUG 26 22:44:36	464.0	-28.3	20.9	17.4	
N/A	375	Egress	2018 AUG 26 23:13:23	2018 AUG 26 23:21:09	2018 AUG 26 23:15:07	466.0	166.1	32.8	7.0	
N/A	376	Ingress	2018 AUG 27 00:36:39	2018 AUG 27 00:44:23	2018 AUG 27 00:42:39	464.0	-57.4	21.7	17.4	
N/A	377	Egress	2018 AUG 27 01:11:25	2018 AUG 27 01:19:12	2018 AUG 27 01:13:09	467.0	137.1	32.3	7.0	
N/A	378	Ingress	2018 AUG 27 02:34:38	2018 AUG 27 02:42:22	2018 AUG 27 02:40:38	464.0	-86.3	22.2	17.4	
N/A	379	Egress	2018 AUG 27 03:09:24	2018 AUG 27 03:17:11	2018 AUG 27 03:11:08	467.0	108.2	31.9	6.9	
NOMAD	380	Ingress	2018 AUG 27 04:32:34	2018 AUG 27 04:40:17	2018 AUG 27 04:38:33	463.0	-115.0	22.3	17.4	
NOMAD	381	Egress	2018 AUG 27 05:07:22	2018 AUG 27 05:15:09	2018 AUG 27 05:09:05	467.0	79.2	31.3	6.9	
NOMAD	382	Ingress	2018 AUG 27 06:30:31	2018 AUG 27 06:38:12	2018 AUG 27 06:36:29	461.0	-144.0	22.8	17.4	
NOMAD	383	Egress	2018 AUG 27 07:05:22	2018 AUG 27 07:13:07	2018 AUG 27 07:07:05	465.0	50.2	30.8	6.9	
ACS	384	Ingress	2018 AUG 27 08:28:31	2018 AUG 27 08:36:11	2018 AUG 27 08:34:28	460.0	-172.9	23.2	17.4	
ACS	385	Egress	2018 AUG 27 09:03:24	2018 AUG 27 09:11:07	2018 AUG 27 09:05:07	463.0	21.2	30.3	6.9	
NOMAD	386	Ingress	2018 AUG 27 10:26:32	2018 AUG 27 10:34:11	2018 AUG 27 10:32:28	459.0	158.3	23.6	17.3	
NOMAD	387	Egress	2018 AUG 27 11:01:26	2018 AUG 27 11:09:09	2018 AUG 27 11:03:09	463.0	-7.7	29.9	6.9	
ACS	388	Ingress	2018 AUG 27 12:24:31	2018 AUG 27 12:32:10	2018 AUG 27 12:30:27	459.0	129.4	23.9	17.3	
ACS	389	Egress	2018 AUG 27 12:59:28	2018 AUG 27 13:07:10	2018 AUG 27 13:01:11	462.0	-36.7	29.4	6.9	
N/A	390	Ingress	2018 AUG 27 14:22:29	2018 AUG 27 14:30:08	2018 AUG 27 14:28:26	459.0	100.5	24.3	17.3	
N/A	391	Egress	2018 AUG 27 14:57:29	2018 AUG 27 15:05:10	2018 AUG 27 14:59:12	461.0	-65.6	28.9	6.8	
NOMAD	392	Ingress	2018 AUG 27 16:20:26	2018 AUG 27 16:28:05	2018 AUG 27 16:26:22	459.0	71.5	24.9	17.3	
NOMAD	393	Egress	2018 AUG 27 16:55:27	2018 AUG 27 17:03:09	2018 AUG 27 16:57:10	462.0	-94.6	28.4	6.8	
NOMAD	394	Ingress	2018 AUG 27 18:18:23	2018 AUG 27 18:26:01	2018 AUG 27 18:24:18	458.0	42.8	25.0	17.3	
NOMAD	395	Egress	2018 AUG 27 18:53:26	2018 AUG 27 19:01:06	2018 AUG 27 18:55:09	460.0	-123.5	27.9	6.8	
ACS	396	Ingress	2018 AUG 27 20:16:23	2018 AUG 27 20:23:57	2018 AUG 27 20:22:16	454.0	13.9	25.4	17.3	
ACS	397	Egress	2018 AUG 27 20:51:30	2018 AUG 27 20:59:08	2018 AUG 27 20:53:12	458.0	-152.5	27.3	6.8	
N/A	398	Ingress	2018 AUG 27 22:14:24	2018 AUG 27 22:21:57	2018 AUG 27 22:20:16	453.0	-15.2	26.0	17.3	
N/A	399	Egress	2018 AUG 27 22:49:35	2018 AUG 27 22:57:12	2018 AUG 27 22:51:17	457.0	178.4	26.7	6.8	
NOMAD	400	Ingress	2018 AUG 28 00:12:26	2018 AUG 28 00:19:59	2018 AUG 28 00:18:18	453.0	-44.1	26.4	17.2	
NOMAD	401	Egress	2018 AUG 28 00:47:39	2018 AUG 28 00:55:16	2018 AUG 28 00:49:20	457.0	149.5	26.1	6.7	
N/A	402	Ingress	2018 AUG 28 02:10:27	2018 AUG 28 02:17:59	2018 AUG 28 02:16:18	452.0	-73.0	26.8	17.2	
N/A	403	Egress	2018 AUG 28 02:45:39	2018 AUG 28 02:53:17	2018 AUG 28 02:47:21	458.0	120.6	25.7	6.7	
ACS	404	Ingress	2018 AUG 28 04:08:23	2018 AUG 28 04:15:55	2018 AUG 28 04:14:13	452.0	-101.9	27.3	17.2	
ACS	405	Egress	2018 AUG 28 04:43:37	2018 AUG 28 04:51:15	2018 AUG 28 04:45:19	458.0	91.6	25.2	6.7	
NOMAD	406	Ingress	2018 AUG 28 06:06:18	2018 AUG 28 06:13:48	2018 AUG 28 06:12:07	450.0	-130.7	27.5	17.2	
NOMAD	407	Egress	2018 AUG 28 06:41:37	2018 AUG 28 06:49:12	2018 AUG 28 06:43:18	455.0	62.6	24.6	6.7	
ACS	408	Ingress	2018 AUG 28 08:04:17	2018 AUG 28 08:11:45	2018 AUG 28 08:10:04	448.0	-159.6	27.9	17.2	
ACS	409	Egress	2018 AUG 28 08:39:38	2018 AUG 28 08:47:12	2018 AUG 28 08:41:19	454.0	33.7	24.1	6.7	
NOMAD	410	Ingress	2018 AUG 28 10:02:17	2018 AUG 28 10:09:44	2018 AUG 28 10:08:04	447.0	171.5	28.2	17.2	
NOMAD	411	Egress	2018 AUG 28 10:37:41	2018 AUG 28 10:45:13	2018 AUG 28 10:39:22	452.0	4.8	23.6	6.7	
NOMAD	412	Ingress	2018 AUG 28 12:00:17	2018 AUG 28 12:07:43	2018 AUG 28 12:06:03	446.0	142.6	28.6	17.2	
NOMAD	413	Egress	2018 AUG 28 12:35:44	2018 AUG 28 12:43:15	2018 AUG 28 12:37:24	451.0	-24.2	23.1	6.7	
N/A	414	Ingress	2018 AUG 28 13:58:15	2018 AUG 28 14:05:41	2018 AUG 28 14:04:01	446.0	113.7	28.9	17.2	
N/A	415	Egress	2018 AUG 28 14:33:45	2018 AUG 28 14:41:15	2018 AUG 28 14:35:25	450.0	-53.1	22.6	6.6	
ACS	416	Ingress	2018 AUG 28 15:56:11	2018 AUG 28 16:03:37	2018 AUG 28 16:01:57	446.0	85.0	29.0	17.2	
ACS	417	Egress	2018 AUG 28 16:31:44	2018 AUG 28 16:39:15	2018 AUG 28 16:33:24	451.0	-82.0	22.1	6.6	
NOMAD	418	Ingress	2018 AUG 28 17:54:08	2018 AUG 28 18:01:32	2018 AUG 28 17:59:53	444.0	56.0	29.6	17.1	
NOMAD	419	Egress	2018 AUG 28 18:29:43	2018 AUG 28 18:37:12	2018 AUG 28 18:31:22	449.0	-111.0	21.6	6.6	
ACS	420	Ingress	2018 AUG 28 19:52:06	2018 AUG 28 19:59:27	2018 AUG 28 19:57:48	441.0	27.1	30.0	17.1	
ACS	421	Egress	2018 AUG 28 20:27:44	2018 AUG 28 20:35:12	2018 AUG 28 20:29:24	448.0	-139.9	21.0	6.6	
N/A	422	Ingress	2018 AUG 28 21:50:05	2018 AUG 28 21:57:25	2018 AUG 28 21:55:46	440.0	-1.8	30.3	17.1	
N/A	423	Egress	2018 AUG 28 22:25:49	2018 AUG 28 22:33:15	2018 AUG 28 22:27:28	446.0	-168.9	20.4	6.6	
N/A	424	Ingress	2018 AUG 28 23:48:07	2018 AUG 28 23:55:25	2018 AUG 28 23:53:47	438.0	-30.7	30.6	17.1	
N/A	425	Egress	2018 AUG 29 00:23:54	2018 AUG 29 00:31:19	2018 AUG 29 00:25:33	445.0	162.1	19.8	6.6	
NOMAD	426	Ingress	2018 AUG 29 01:46:08	2018 AUG 29 01:53:25	2018 AUG 29 01:51:47	437.0	-59.6	31.0	17.1	
NOMAD	427	Egress	2018 AUG 29 02:21:56	2018 AUG 29 02:29:21	2018 AUG 29 02:23:35	445.0	133.1	19.3	6.5	
NOMAD	428	Ingress	2018 AUG 29 03:44:06	2018 AUG 29 03:51:22	2018 AUG 29 03:49:44	436.0	-88.6	31.4	17.1	
NOMAD	429	Egress	2018 AUG 29 04:19:56	2018 AUG 29 04:27:21	2018 AUG 29 04:21:34	445.0	104.2	18.8	6.5	
ACS	430	Ingress	2018 AUG 29 05:42:00	2018 AUG 29 05:49:14	2018 AUG 29 05:47:37	434.0	-117.6	31.9	17.0	
ACS	431	Egress	2018 AUG 29 06:17:54	2018 AUG 29 06:25:17	2018 AUG 29 06:19:32	443.0	75.3	18.2	6.5	
NOMAD	432	Ingress	2018 AUG 29 07:39:56	2018 AUG 29 07:47:08	2018 AUG 29 07:45:31	432.0	-146.3	32.0	17.0	
NOMAD	433	Egress	2018 AUG 29 08:15:54	2018 AUG 29 08:23:15	2018 AUG 29 08:17:32	441.0	46.3	17.7	6.5	
ACS	434	Ingress	2018 AUG 29 09:37:55	2018 AUG 29 09:45:06	2018 AUG 29 09:43:29	431.0	-175.2	32.4	17.0	
ACS	435	Egress	2018 AUG 29 10:13:57	2018 AUG 29 10:21:16	2018 AUG 29 10:15:34	439.0	17.4	17.2	6.5	
N/A	436	Ingress	2018 AUG 29 11:35:55	2018 AUG 29 11:43:05	2018 AUG 29 11:41:28	430.0	155.9	32.7	17.0	
N/A	437	Egress	2018 AUG 29 12:12:00	2018 AUG 29 12:19:17	2018 AUG 29 12:13:37	437.0	-11.5	16.7	6.5	
NOMAD	438	Ingress	2018 AUG 29 13:33:53	2018 AUG 29 13:41:02	2018 AUG 29 13:39:26	429.0	127.0	33.0	17.0	
NOMAD	439	Egress	2018 AUG 29 14:10:02	2018 AUG 29 14:17:18	2018 AUG 29 14:11:39	436.0	-40.5	16.2	6.4	
ACS	440	Ingress	2018 AUG 29 15:31:50	2018 AUG 29 15:38:58	2018 AUG 29 15:37:22	428.0	98.1	33.4	17.0	
ACS	441	Egress	2018 AUG 29 16:08:02	2018 AUG 29 16:15:18	2018 AUG 29 16:09:39	436.0	-69.4	15.6	6.4	
NOMAD	442	Ingress	2018 AUG 29 17:29:46	2018 AUG 29 17:36:53	2018 AUG 29 17:35:17	427.0	69.3	33.5	17.0	
NOMAD	443	Egress	2018 AUG 29 18:06:01	2018 AUG 29 18:13:16	2018 AUG 29 18:07:37	435.0	-98.3	15.1	6.4	
NOMAD	444	Ingress	2018 AUG 29 19:27:42	2018 AUG 29 19:34:47	2018 AUG 29 19:33:12	425.0	40.3	34.0	17.0	
NOMAD	445	Egress	2018 AUG 29 20:04:00	2018 AUG 29 20:11:13	2018 AUG 29 20:05:36	433.0	-127.2	14.6	6.4	
ACS	446	Ingress	2018 AUG 29 21:25:39	2018 AUG 29 21:32:43	2018 AUG 29 21:31:08	424.0	11.5	34.3	16.9	
ACS	447	Egress	2018 AUG 29 22:02:03	2018 AUG 29 22:09:14	2018 AUG 29 22:03:39	431.0	-156.2	14.0	6.4	
N/A	448	Ingress	2018 AUG 29 23:23:40	2018 AUG 29 23:30:41	2018 AUG 29 23:29:06	421.0	-17.4	34.6	16.9	
N/A	449	Egress	2018 AUG 30 00:00:08	2018 AUG 30 00:07:18	2018 AUG 30 00:01:43	430.0	174.9	13.4	6.4	
NOMAD	450	Ingress	2018 AUG 30 01:21:41	2018 AUG 30 01:28:41	2018 AUG 30 01:27:07	420.0	-46.3	34.9	16.9	
NOMAD	451	Egress	2018 AUG 30 01:58:12	2018 AUG 30 02:05:21	2018 AUG 30 01:59:47	429.0	145.9	12.9	6.4	
ACS	452	Ingress	2018 AUG 30 03:19:39	2018 AUG 30 03:26:39	2018 AUG 30 03:25:05	420.0	-75.3	35.3	16.9	
ACS	453	Egress	2018 AUG 30 03:56:12	2018 AUG 30 04:03:22	2018 AUG 30 03:57:48	430.0	117.0	12.4	6.3	
NOMAD	454	Ingress	2018 AUG 30 05:17:34	2018 AUG 30 05:24:32	2018 AUG 30 05:22:58	418.0	-104.1	35.5	16.9	
NOMAD	455	Egress	2018 AUG 30 05:54:10	2018 AUG 30 06:01:19	2018 AUG 30 05:55:45	429.0	88.1	11.9	6.3	
NOMAD	456	Ingress	2018 AUG 30 07:15:28	2018 AUG 30 07:22:24	2018 AUG 30 07:20:51	416.0	-133.1	35.9	16.9	
NOMAD	457	Egress	2018 AUG 30 07:52:09	2018 AUG 30 07:59:15	2018 AUG 30 07:53:43	426.0	59.2	11.3	6.3	
ACS	458	Ingress	2018 AUG 30 09:13:26	2018 AUG 30 09:20:20	2018 AUG 30 09:18:47	414.0	-162.0	36.3	16.9	
ACS	459	Egress	2018 AUG 30 09:50:10	2018 AUG 30 09:57:14	2018 AUG 30 09:51:44	424.0	30.3	10.8	6.3	
N/A	460	Ingress	2018 AUG 30 11:11:24	2018 AUG 30 11:18:17	2018 AUG 30 11:16:44	413.0	169.1	36.6	16.8	
N/A	461	Egress	2018 AUG 30 11:48:13	2018 AUG 30 11:55:15	2018 AUG 30 11:49:47	422.0	1.4	10.3	6.3	
NOMAD	462	Ingress	2018 AUG 30 13:09:22	2018 AUG 30 13:16:15	2018 AUG 30 13:14:42	413.0	140.4	36.6	16.8	
NOMAD	463	Egress	2018 AUG 30 13:46:15	2018 AUG 30 13:53:16	2018 AUG 30 13:47:48	421.0	-27.6	9.8	6.3	
ACS	464	Ingress	2018 AUG 30 15:07:19	2018 AUG 30 15:14:10	2018 AUG 30 15:12:38	411.0	111.5	36.9	16.8	
ACS	465	Egress	2018 AUG 30 15:44:16	2018 AUG 30 15:51:16	2018 AUG 30 15:45:49	420.0	-56.5	9.3	6.3	
NOMAD	466	Ingress	2018 AUG 30 17:05:14	2018 AUG 30 17:12:05	2018 AUG 30 17:10:32	411.0	82.5	37.4	16.8	
NOMAD	467	Egress	2018 AUG 30 17:42:14	2018 AUG 30 17:49:14	2018 AUG 30 17:43:47	420.0	-85.4	8.8	6.2	
ACS	468	Ingress	2018 AUG 30 19:03:09	2018 AUG 30 19:09:58	2018 AUG 30 19:08:26	409.0	53.7	37.5	16.8	
ACS	469	Egress	2018 AUG 30 19:40:12	2018 AUG 30 19:47:10	2018 AUG 30 19:41:45	418.0	-114.3	8.3	6.2	
NOMAD	470	Ingress	2018 AUG 30 21:01:06	2018 AUG 30 21:07:52	2018 AUG 30 21:06:20	406.0	24.8	37.9	16.8	
NOMAD	471	Egress	2018 AUG 30 21:38:13	2018 AUG 30 21:45:09	2018 AUG 30 21:39:46	416.0	-143.2	7.7	6.2	
N/A	472	Ingress	2018 AUG 30 22:59:04	2018 AUG 30 23:05:48	2018 AUG 30 23:04:17	404.0	-4.1	38.1	16.8	
N/A	473	Egress	2018 AUG 30 23:36:17	2018 AUG 30 23:43:11	2018 AUG 30 23:37:49	414.0	-172.2	7.1	6.2	
NOMAD	474	Ingress	2018 AUG 31 00:57:04	2018 AUG 31 01:03:47	2018 AUG 31 01:02:16	403.0	-33.0	38.4	16.8	
NOMAD	475	Egress	2018 AUG 31 01:34:21	2018 AUG 31 01:41:14	2018 AUG 31 01:35:53	413.0	158.9	6.6	6.2	
ACS	476	Ingress	2018 AUG 31 02:55:03	2018 AUG 31 03:01:45	2018 AUG 31 03:00:14	402.0	-62.0	38.8	16.7	
ACS	477	Egress	2018 AUG 31 03:32:23	2018 AUG 31 03:39:16	2018 AUG 31 03:33:54	413.0	130.0	6.0	6.2	
NOMAD	478	Ingress	2018 AUG 31 04:52:59	2018 AUG 31 04:59:40	2018 AUG 31 04:58:09	401.0	-90.7	38.9	16.7	
NOMAD	479	Egress	2018 AUG 31 05:30:21	2018 AUG 31 05:37:14	2018 AUG 31 05:31:53	413.0	101.1	5.6	6.2	
ACS	480	Ingress	2018 AUG 31 06:50:51	2018 AUG 31 06:57:31	2018 AUG 31 06:56:00	400.0	-119.8	39.3	16.7	
ACS	481	Egress	2018 AUG 31 07:28:18	2018 AUG 31 07:35:09	2018 AUG 31 07:29:49	411.0	72.2	5.0	6.1	
NOMAD	482	Ingress	2018 AUG 31 08:48:47	2018 AUG 31 08:55:24	2018 AUG 31 08:53:54	397.0	-148.5	39.4	16.7	
NOMAD	483	Egress	2018 AUG 31 09:26:18	2018 AUG 31 09:33:06	2018 AUG 31 09:27:49	408.0	43.3	4.5	6.1	
N/A	484	Ingress	2018 AUG 31 10:46:45	2018 AUG 31 10:53:20	2018 AUG 31 10:51:51	395.0	-177.4	39.7	16.7	
N/A	485	Egress	2018 AUG 31 11:24:20	2018 AUG 31 11:31:06	2018 AUG 31 11:25:50	406.0	14.4	4.1	6.1	
NOMAD	486	Ingress	2018 AUG 31 12:44:43	2018 AUG 31 12:51:18	2018 AUG 31 12:49:48	395.0	153.7	40.0	16.7	
NOMAD	487	Egress	2018 AUG 31 13:22:22	2018 AUG 31 13:29:07	2018 AUG 31 13:23:52	405.0	-14.5	3.6	6.1	
ACS	488	Ingress	2018 AUG 31 14:42:40	2018 AUG 31 14:49:14	2018 AUG 31 14:47:45	394.0	124.7	40.3	16.7	
ACS	489	Egress	2018 AUG 31 15:20:24	2018 AUG 31 15:27:07	2018 AUG 31 15:21:53	403.0	-43.4	3.1	6.1	
NOMAD	490	Ingress	2018 AUG 31 16:40:35	2018 AUG 31 16:47:08	2018 AUG 31 16:45:40	393.0	96.0	40.3	16.7	
NOMAD	491	Egress	2018 AUG 31 17:18:23	2018 AUG 31 17:25:06	2018 AUG 31 17:19:52	403.0	-72.3	2.6	6.1	
ACS	492	Ingress	2018 AUG 31 18:38:30	2018 AUG 31 18:45:02	2018 AUG 31 18:43:33	392.0	67.0	40.8	16.6	
ACS	493	Egress	2018 AUG 31 19:16:20	2018 AUG 31 19:23:03	2018 AUG 31 19:17:50	403.0	-101.2	2.1	6.1	
NOMAD	494	Ingress	2018 AUG 31 20:36:25	2018 AUG 31 20:42:55	2018 AUG 31 20:41:26	390.0	38.2	40.9	16.6	
NOMAD	495	Egress	2018 AUG 31 21:14:19	2018 AUG 31 21:20:59	2018 AUG 31 21:15:48	400.0	-130.1	1.6	6.0	
N/A	496	Ingress	2018 AUG 31 22:34:22	2018 AUG 31 22:40:49	2018 AUG 31 22:39:22	387.0	9.3	41.1	16.6	
N/A	497	Egress	2018 AUG 31 23:12:21	2018 AUG 31 23:18:59	2018 AUG 31 23:13:50	398.0	-159.0	1.1	6.0	
N/A	498	Ingress	2018 SEP 01 00:32:21	2018 SEP 01 00:38:47	2018 SEP 01 00:37:19	386.0	-19.6	41.4	16.6	
N/A	499	Egress	2018 SEP 01 01:10:25	2018 SEP 01 01:17:02	2018 SEP 01 01:11:53	397.0	172.0	0.5	6.0	
ACS	500	Ingress	2018 SEP 01 02:30:20	2018 SEP 01 02:36:45	2018 SEP 01 02:35:18	385.0	-48.6	41.7	16.6	
ACS	501	Egress	2018 SEP 01 03:08:27	2018 SEP 01 03:15:04	2018 SEP 01 03:09:56	397.0	143.1	-0.0	6.0	
NOMAD	502	Ingress	2018 SEP 01 04:28:17	2018 SEP 01 04:34:41	2018 SEP 01 04:33:14	384.0	-77.6	42.1	16.6	
NOMAD	503	Egress	2018 SEP 01 05:06:27	2018 SEP 01 05:13:03	2018 SEP 01 05:07:55	396.0	114.2	-0.5	6.0	
NOMAD	504	Ingress	2018 SEP 01 06:26:10	2018 SEP 01 06:32:32	2018 SEP 01 06:31:05	382.0	-106.3	42.2	16.6	
NOMAD	505	Egress	2018 SEP 01 07:04:23	2018 SEP 01 07:10:58	2018 SEP 01 07:05:51	395.0	85.3	-1.0	6.0	
ACS	506	Ingress	2018 SEP 01 08:24:03	2018 SEP 01 08:30:23	2018 SEP 01 08:28:57	380.0	-135.1	42.3	16.5	
ACS	507	Egress	2018 SEP 01 09:02:20	2018 SEP 01 09:08:53	2018 SEP 01 09:03:48	393.0	56.5	-1.4	6.0	
N/A	508	Ingress	2018 SEP 01 10:21:59	2018 SEP 01 10:28:18	2018 SEP 01 10:26:52	379.0	-164.1	42.6	16.5	
N/A	509	Egress	2018 SEP 01 11:00:21	2018 SEP 01 11:06:52	2018 SEP 01 11:01:48	391.0	27.6	-1.9	5.9	
N/A	510	Ingress	2018 SEP 01 12:19:57	2018 SEP 01 12:26:14	2018 SEP 01 12:24:49	377.0	167.0	42.9	16.5	
N/A	511	Egress	2018 SEP 01 12:58:23	2018 SEP 01 13:04:52	2018 SEP 01 12:59:49	389.0	-1.3	-2.4	5.9	
N/A	512	Ingress	2018 SEP 01 14:17:53	2018 SEP 01 14:24:10	2018 SEP 01 14:22:44	377.0	138.4	42.9	16.5	
N/A	513	Egress	2018 SEP 01 14:56:24	2018 SEP 01 15:02:52	2018 SEP 01 14:57:50	388.0	-30.2	-2.9	5.9	
N/A	514	Ingress	2018 SEP 01 16:15:48	2018 SEP 01 16:22:04	2018 SEP 01 16:20:39	376.0	109.4	43.2	16.5	
N/A	515	Egress	2018 SEP 01 16:54:23	2018 SEP 01 17:00:50	2018 SEP 01 16:55:49	387.0	-59.1	-3.4	5.9	
NOMAD	516	Ingress	2018 SEP 01 18:13:42	2018 SEP 01 18:19:57	2018 SEP 01 18:18:32	375.0	80.6	43.3	16.5	
NOMAD	517	Egress	2018 SEP 01 18:52:20	2018 SEP 01 18:58:46	2018 SEP 01 18:53:46	386.0	-88.0	-3.8	5.9	
ACS	518	Ingress	2018 SEP 01 20:11:36	2018 SEP 01 20:17:49	2018 SEP 01 20:16:24	373.0	51.5	43.8	16.5	
ACS	519	Egress	2018 SEP 01 20:50:17	2018 SEP 01 20:56:41	2018 SEP 01 20:51:42	384.0	-116.9	-4.3	5.9	
NOMAD	520	Ingress	2018 SEP 01 22:09:31	2018 SEP 01 22:15:42	2018 SEP 01 22:14:18	371.0	22.9	43.7	16.5	
NOMAD	521	Egress	2018 SEP 01 22:48:16	2018 SEP 01 22:54:39	2018 SEP 01 22:49:42	383.0	-145.8	-4.7	5.9	
N/A	522	Ingress	2018 SEP 02 00:07:28	2018 SEP 02 00:13:38	2018 SEP 02 00:12:14	370.0	-6.1	44.0	16.4	
N/A	523	Egress	2018 SEP 02 00:46:19	2018 SEP 02 00:52:40	2018 SEP 02 00:47:44	381.0	-174.7	-5.3	5.9	
N/A	524	Ingress	2018 SEP 02 02:05:27	2018 SEP 02 02:11:36	2018 SEP 02 02:10:12	369.0	-35.0	44.2	16.4	
N/A	525	Egress	2018 SEP 02 02:44:21	2018 SEP 02 02:50:42	2018 SEP 02 02:45:46	381.0	156.4	-5.8	5.8	
NOMAD	526	Ingress	2018 SEP 02 04:03:25	2018 SEP 02 04:09:32	2018 SEP 02 04:08:08	367.0	-64.0	44.6	16.4	
NOMAD	527	Egress	2018 SEP 02 04:42:22	2018 SEP 02 04:48:42	2018 SEP 02 04:43:46	380.0	127.5	-6.3	5.8	
ACS	528	Ingress	2018 SEP 02 06:01:19	2018 SEP 02 06:07:25	2018 SEP 02 06:06:01	366.0	-92.8	44.7	16.4	
ACS	529	Egress	2018 SEP 02 06:40:18	2018 SEP 02 06:46:38	2018 SEP 02 06:41:43	380.0	98.6	-6.7	5.8	
NOMAD	530	Ingress	2018 SEP 02 07:59:10	2018 SEP 02 08:05:14	2018 SEP 02 08:03:51	364.0	-121.5	44.8	16.4	
NOMAD	531	Egress	2018 SEP 02 08:38:14	2018 SEP 02 08:44:31	2018 SEP 02 08:39:38	377.0	69.7	-7.2	5.8	
ACS	532	Ingress	2018 SEP 02 09:57:05	2018 SEP 02 10:03:07	2018 SEP 02 10:01:44	362.0	-150.5	45.1	16.4	
ACS	533	Egress	2018 SEP 02 10:36:13	2018 SEP 02 10:42:28	2018 SEP 02 10:37:37	375.0	40.8	-7.6	5.8	
NOMAD	534	Ingress	2018 SEP 02 11:55:02	2018 SEP 02 12:01:03	2018 SEP 02 11:59:41	361.0	-179.5	45.4	16.4	
NOMAD	535	Egress	2018 SEP 02 12:34:14	2018 SEP 02 12:40:28	2018 SEP 02 12:35:37	374.0	11.9	-8.0	5.8	
N/A	536	Ingress	2018 SEP 02 13:52:59	2018 SEP 02 13:58:59	2018 SEP 02 13:57:37	360.0	151.9	45.3	16.4	
N/A	537	Egress	2018 SEP 02 14:32:15	2018 SEP 02 14:38:28	2018 SEP 02 14:33:38	373.0	-16.9	-8.5	5.8	
ACS	538	Ingress	2018 SEP 02 15:50:54	2018 SEP 02 15:56:54	2018 SEP 02 15:55:32	360.0	122.9	45.6	16.3	
ACS	539	Egress	2018 SEP 02 16:30:14	2018 SEP 02 16:36:26	2018 SEP 02 16:31:38	372.0	-45.8	-8.9	5.8	
NOMAD	540	Ingress	2018 SEP 02 17:48:48	2018 SEP 02 17:54:47	2018 SEP 02 17:53:25	359.0	94.1	45.7	16.3	
NOMAD	541	Egress	2018 SEP 02 18:28:12	2018 SEP 02 18:34:23	2018 SEP 02 18:29:35	371.0	-74.7	-9.4	5.7	
NOMAD	542	Ingress	2018 SEP 02 19:46:42	2018 SEP 02 19:52:40	2018 SEP 02 19:51:18	358.0	65.0	46.1	16.3	
NOMAD	543	Egress	2018 SEP 02 20:26:08	2018 SEP 02 20:32:19	2018 SEP 02 20:27:31	371.0	-103.6	-9.8	5.7	
N/A	544	Ingress	2018 SEP 02 21:44:36	2018 SEP 02 21:50:32	2018 SEP 02 21:49:10	356.0	36.3	46.2	16.3	
N/A	545	Egress	2018 SEP 02 22:24:06	2018 SEP 02 22:30:14	2018 SEP 02 22:25:29	368.0	-132.5	-10.3	5.7	
NOMAD	546	Ingress	2018 SEP 02 23:42:32	2018 SEP 02 23:48:26	2018 SEP 02 23:47:05	354.0	7.4	46.4	16.3	
NOMAD	547	Egress	2018 SEP 03 00:22:06	2018 SEP 03 00:28:13	2018 SEP 03 00:23:29	367.0	-161.4	-10.7	5.7	
N/A	548	Ingress	2018 SEP 03 01:40:30	2018 SEP 03 01:46:23	2018 SEP 03 01:45:02	353.0	-21.6	46.6	16.3	
N/A	549	Egress	2018 SEP 03 02:20:08	2018 SEP 03 02:26:14	2018 SEP 03 02:21:30	366.0	169.7	-11.2	5.7	
ACS	550	Ingress	2018 SEP 03 03:38:28	2018 SEP 03 03:44:19	2018 SEP 03 03:42:59	351.0	-50.2	46.6	16.3	
ACS	551	Egress	2018 SEP 03 04:18:09	2018 SEP 03 04:24:15	2018 SEP 03 04:19:31	366.0	140.8	-11.7	5.7	
NOMAD	552	Ingress	2018 SEP 03 05:36:23	2018 SEP 03 05:42:13	2018 SEP 03 05:40:53	350.0	-79.3	47.0	16.2	
NOMAD	553	Egress	2018 SEP 03 06:16:07	2018 SEP 03 06:22:13	2018 SEP 03 06:17:29	366.0	111.9	-12.1	5.7	
NOMAD	554	Ingress	2018 SEP 03 07:34:14	2018 SEP 03 07:40:03	2018 SEP 03 07:38:43	349.0	-108.1	47.1	16.2	
NOMAD	555	Egress	2018 SEP 03 08:14:01	2018 SEP 03 08:20:05	2018 SEP 03 08:15:23	364.0	83.1	-12.5	5.6	
ACS	556	Ingress	2018 SEP 03 09:32:06	2018 SEP 03 09:37:54	2018 SEP 03 09:36:34	348.0	-136.8	47.2	16.2	
ACS	557	Egress	2018 SEP 03 10:11:58	2018 SEP 03 10:18:00	2018 SEP 03 10:13:19	362.0	54.2	-13.0	5.6	
NOMAD	558	Ingress	2018 SEP 03 11:30:02	2018 SEP 03 11:35:48	2018 SEP 03 11:34:29	346.0	-165.8	47.4	16.2	
