Instrument	Occultation Index	Occultation Type	UTC Start Time	UTC End Time	UTC Transition Time	Duration (s)	Tangent Centre Longitude	Tangent Centre Latitude	Tangent Centre Local Time (hrs)	
NOMAD	373	Egress	2019 JAN 13 20:20:29	2019 JAN 13 20:28:14	2019 JAN 13 20:22:12	465.0	-38.2	-55.1	19.5	
ACS	374	Ingress	2019 JAN 13 21:44:22	2019 JAN 13 21:51:41	2019 JAN 13 21:50:00	439.0	-105.9	58.4	16.3	
ACS	375	Egress	2019 JAN 13 22:18:15	2019 JAN 13 22:26:03	2019 JAN 13 22:19:58	468.0	-67.3	-54.6	19.5	
NOMAD	376	Ingress	2019 JAN 13 23:42:16	2019 JAN 13 23:49:39	2019 JAN 13 23:47:58	443.0	-134.2	58.1	16.3	
NOMAD	377	Egress	2019 JAN 14 00:15:58	2019 JAN 14 00:23:51	2019 JAN 14 00:17:43	473.0	-96.4	-54.1	19.4	
N/A	378	Ingress	2019 JAN 14 01:40:08	2019 JAN 14 01:47:35	2019 JAN 14 01:45:53	447.0	-162.9	58.1	16.3	
N/A	379	Egress	2019 JAN 14 02:13:42	2019 JAN 14 02:21:40	2019 JAN 14 02:15:28	478.0	-125.4	-53.8	19.4	
ACS	380	Ingress	2019 JAN 14 03:38:03	2019 JAN 14 03:45:34	2019 JAN 14 03:43:51	451.0	168.6	58.1	16.3	
ACS	381	Egress	2019 JAN 14 04:11:26	2019 JAN 14 04:19:27	2019 JAN 14 04:13:13	481.0	-154.3	-53.4	19.4	
NOMAD	382	Ingress	2019 JAN 14 05:36:02	2019 JAN 14 05:43:37	2019 JAN 14 05:41:53	455.0	140.3	57.7	16.4	
NOMAD	383	Egress	2019 JAN 14 06:09:10	2019 JAN 14 06:17:15	2019 JAN 14 06:10:58	485.0	176.6	-52.9	19.4	
ACS	384	Ingress	2019 JAN 14 07:34:01	2019 JAN 14 07:41:41	2019 JAN 14 07:39:55	460.0	111.9	57.4	16.4	
ACS	385	Egress	2019 JAN 14 08:06:56	2019 JAN 14 08:15:05	2019 JAN 14 08:08:44	489.0	147.6	-52.5	19.3	
N/A	386	Ingress	2019 JAN 14 09:32:01	2019 JAN 14 09:39:45	2019 JAN 14 09:37:58	464.0	83.4	57.2	16.4	
N/A	387	Egress	2019 JAN 14 10:04:43	2019 JAN 14 10:12:57	2019 JAN 14 10:06:33	494.0	118.6	-52.0	19.3	
NOMAD	388	Ingress	2019 JAN 14 11:29:57	2019 JAN 14 11:37:46	2019 JAN 14 11:35:58	469.0	54.7	57.3	16.4	
NOMAD	389	Egress	2019 JAN 14 12:02:28	2019 JAN 14 12:10:48	2019 JAN 14 12:04:19	500.0	89.6	-51.6	19.3	
N/A	390	Ingress	2019 JAN 14 13:27:50	2019 JAN 14 13:35:43	2019 JAN 14 13:33:54	473.0	26.3	56.9	16.4	
N/A	391	Egress	2019 JAN 14 14:00:11	2019 JAN 14 14:08:35	2019 JAN 14 14:02:03	504.0	60.6	-51.1	19.3	
NOMAD	392	Ingress	2019 JAN 14 15:25:42	2019 JAN 14 15:33:40	2019 JAN 14 15:31:50	478.0	-2.2	56.8	16.4	
NOMAD	393	Egress	2019 JAN 14 15:57:50	2019 JAN 14 16:06:19	2019 JAN 14 15:59:43	509.0	31.6	-50.6	19.2	
ACS	394	Ingress	2019 JAN 14 17:23:41	2019 JAN 14 17:31:45	2019 JAN 14 17:29:53	484.0	-30.5	56.4	16.5	
ACS	395	Egress	2019 JAN 14 17:55:34	2019 JAN 14 18:04:07	2019 JAN 14 17:57:28	513.0	2.6	-50.1	19.2	
NOMAD	396	Ingress	2019 JAN 14 19:21:45	2019 JAN 14 19:29:53	2019 JAN 14 19:28:00	488.0	-58.9	56.1	16.5	
NOMAD	397	Egress	2019 JAN 14 19:53:20	2019 JAN 14 20:02:00	2019 JAN 14 19:55:16	520.0	-26.4	-49.6	19.2	
ACS	398	Ingress	2019 JAN 14 21:19:45	2019 JAN 14 21:28:00	2019 JAN 14 21:26:05	495.0	-87.4	55.9	16.5	
ACS	399	Egress	2019 JAN 14 21:51:04	2019 JAN 14 21:59:50	2019 JAN 14 21:53:01	526.0	-55.5	-48.9	19.2	
NOMAD	400	Ingress	2019 JAN 14 23:17:42	2019 JAN 14 23:26:03	2019 JAN 14 23:24:07	501.0	-116.1	56.0	16.5	
NOMAD	401	Egress	2019 JAN 14 23:48:45	2019 JAN 14 23:57:38	2019 JAN 14 23:50:45	533.0	-84.6	-48.2	19.1	
N/A	402	Ingress	2019 JAN 15 01:15:36	2019 JAN 15 01:24:03	2019 JAN 15 01:22:05	507.0	-144.5	55.6	16.5	
N/A	403	Egress	2019 JAN 15 01:46:27	2019 JAN 15 01:55:26	2019 JAN 15 01:48:27	539.0	-113.6	-47.7	19.1	
NOMAD	404	Ingress	2019 JAN 15 03:13:31	2019 JAN 15 03:22:03	2019 JAN 15 03:20:04	512.0	-173.1	55.6	16.5	
NOMAD	405	Egress	2019 JAN 15 03:44:08	2019 JAN 15 03:53:14	2019 JAN 15 03:46:11	546.0	-142.5	-47.2	19.1	
ACS	406	Ingress	2019 JAN 15 05:11:30	2019 JAN 15 05:20:08	2019 JAN 15 05:18:08	518.0	158.6	55.2	16.5	
ACS	407	Egress	2019 JAN 15 05:41:49	2019 JAN 15 05:51:00	2019 JAN 15 05:43:53	551.0	-171.5	-46.6	19.1	
NOMAD	408	Ingress	2019 JAN 15 07:09:30	2019 JAN 15 07:18:16	2019 JAN 15 07:16:13	526.0	130.2	54.8	16.6	
NOMAD	409	Egress	2019 JAN 15 07:39:30	2019 JAN 15 07:48:48	2019 JAN 15 07:41:36	558.0	159.4	-45.8	19.0	
N/A	410	Ingress	2019 JAN 15 09:07:31	2019 JAN 15 09:16:23	2019 JAN 15 09:14:19	532.0	101.7	54.6	16.6	
N/A	411	Egress	2019 JAN 15 09:37:14	2019 JAN 15 09:46:39	2019 JAN 15 09:39:22	565.0	130.4	-45.2	19.0	
N/A	412	Ingress	2019 JAN 15 11:05:30	2019 JAN 15 11:14:30	2019 JAN 15 11:12:23	540.0	73.3	54.3	16.6	
N/A	413	Egress	2019 JAN 15 11:34:57	2019 JAN 15 11:44:31	2019 JAN 15 11:37:07	574.0	101.4	-44.6	19.0	
N/A	414	Ingress	2019 JAN 15 13:03:26	2019 JAN 15 13:12:32	2019 JAN 15 13:10:24	546.0	44.6	54.4	16.6	
N/A	415	Egress	2019 JAN 15 13:32:38	2019 JAN 15 13:42:19	2019 JAN 15 13:34:50	581.0	72.4	-44.0	19.0	
ACS	416	Ingress	2019 JAN 15 15:01:18	2019 JAN 15 15:10:32	2019 JAN 15 15:08:21	554.0	16.0	54.3	16.6	
ACS	417	Egress	2019 JAN 15 15:30:14	2019 JAN 15 15:40:03	2019 JAN 15 15:32:29	589.0	43.4	-43.3	18.9	
NOMAD	418	Ingress	2019 JAN 15 16:59:16	2019 JAN 15 17:08:38	2019 JAN 15 17:06:25	562.0	-12.3	53.9	16.6	
NOMAD	419	Egress	2019 JAN 15 17:27:52	2019 JAN 15 17:37:48	2019 JAN 15 17:30:09	596.0	14.5	-42.6	18.9	
ACS	420	Ingress	2019 JAN 15 18:57:20	2019 JAN 15 19:06:52	2019 JAN 15 19:04:36	572.0	-40.7	53.5	16.6	
ACS	421	Egress	2019 JAN 15 19:25:32	2019 JAN 15 19:35:39	2019 JAN 15 19:27:52	607.0	-14.6	-41.8	18.9	
NOMAD	422	Ingress	2019 JAN 15 20:55:24	2019 JAN 15 21:05:06	2019 JAN 15 21:02:46	582.0	-69.2	53.2	16.7	
NOMAD	423	Egress	2019 JAN 15 21:23:12	2019 JAN 15 21:33:29	2019 JAN 15 21:25:35	617.0	-43.6	-40.9	18.9	
NOMAD	424	Ingress	2019 JAN 15 22:53:24	2019 JAN 15 23:03:16	2019 JAN 15 23:00:53	592.0	-97.6	52.9	16.7	
NOMAD	425	Egress	2019 JAN 15 23:20:48	2019 JAN 15 23:31:16	2019 JAN 15 23:23:14	628.0	-72.7	-39.9	18.8	
N/A	426	Ingress	2019 JAN 16 00:51:19	2019 JAN 16 01:01:22	2019 JAN 16 00:58:56	603.0	-126.1	52.6	16.7	
N/A	427	Egress	2019 JAN 16 01:18:23	2019 JAN 16 01:29:02	2019 JAN 16 01:20:53	639.0	-101.7	-38.9	18.8	
ACS	428	Ingress	2019 JAN 16 02:49:13	2019 JAN 16 02:59:26	2019 JAN 16 02:56:57	613.0	-154.7	52.5	16.7	
ACS	429	Egress	2019 JAN 16 03:15:59	2019 JAN 16 03:26:49	2019 JAN 16 03:18:33	650.0	-130.7	-38.2	18.8	
NOMAD	430	Ingress	2019 JAN 16 04:47:12	2019 JAN 16 04:57:36	2019 JAN 16 04:55:03	624.0	177.0	52.0	16.7	
NOMAD	431	Egress	2019 JAN 16 05:13:34	2019 JAN 16 05:24:35	2019 JAN 16 05:16:11	661.0	-159.7	-37.3	18.7	
ACS	432	Ingress	2019 JAN 16 06:45:14	2019 JAN 16 06:55:51	2019 JAN 16 06:53:13	637.0	148.6	51.6	16.7	
ACS	433	Egress	2019 JAN 16 07:11:07	2019 JAN 16 07:22:20	2019 JAN 16 07:13:49	673.0	171.3	-36.2	18.7	
NOMAD	434	Ingress	2019 JAN 16 08:43:16	2019 JAN 16 08:54:07	2019 JAN 16 08:51:24	651.0	120.1	51.3	16.8	
NOMAD	435	Egress	2019 JAN 16 09:08:42	2019 JAN 16 09:20:08	2019 JAN 16 09:11:29	686.0	142.2	-35.1	18.7	
N/A	436	Ingress	2019 JAN 16 10:41:18	2019 JAN 16 10:52:23	2019 JAN 16 10:49:35	665.0	91.6	51.1	16.8	
N/A	437	Egress	2019 JAN 16 11:06:17	2019 JAN 16 11:17:59	2019 JAN 16 11:09:10	702.0	113.2	-34.0	18.7	
N/A	438	Ingress	2019 JAN 16 12:39:17	2019 JAN 16 12:50:36	2019 JAN 16 12:47:42	679.0	63.1	50.8	16.8	
N/A	439	Egress	2019 JAN 16 13:03:51	2019 JAN 16 13:15:48	2019 JAN 16 13:06:49	717.0	84.2	-33.0	18.6	
NOMAD	440	Ingress	2019 JAN 16 14:37:12	2019 JAN 16 14:48:46	2019 JAN 16 14:45:46	694.0	34.5	50.8	16.8	
NOMAD	441	Egress	2019 JAN 16 15:01:20	2019 JAN 16 15:13:33	2019 JAN 16 15:04:24	733.0	55.2	-31.8	18.6	
ACS	442	Ingress	2019 JAN 16 16:35:07	2019 JAN 16 16:47:00	2019 JAN 16 16:43:52	713.0	5.9	50.6	16.8	
N/A	443	Egress	2019 JAN 16 16:58:44	2019 JAN 16 17:11:14	2019 JAN 16 17:01:56	750.0	26.1	-30.4	18.6	
NOMAD	444	Ingress	2019 JAN 16 18:33:12	2019 JAN 16 18:45:28	2019 JAN 16 18:42:09	736.0	-22.3	49.8	16.8	
NOMAD	445	Egress	2019 JAN 16 18:56:08	2019 JAN 16 19:09:01	2019 JAN 16 18:59:31	773.0	-3.0	-28.8	18.5	
ACS	446	Merged	2019 JAN 16 20:31:20	2019 JAN 16 21:06:51	-	2131.0	-50.8	49.5	16.9	
NOMAD	447	Merged	2019 JAN 16 22:29:25	2019 JAN 16 23:04:38	-	2113.0	-79.1	48.8	16.9	
N/A	448	Merged	2019 JAN 17 00:27:24	2019 JAN 17 01:02:23	-	2099.0	-107.8	48.9	16.9	
ACS	449	Merged	2019 JAN 17 02:25:21	2019 JAN 17 03:00:09	-	2088.0	-136.2	48.4	16.9	
NOMAD	450	Merged	2019 JAN 17 04:23:20	2019 JAN 17 04:57:55	-	2075.0	-164.8	48.4	16.9	
NOMAD	451	Grazing	2019 JAN 17 06:21:24	2019 JAN 17 06:55:38	-	2054.0	167.0	47.5	16.9	
N/A	452	Grazing	2019 JAN 17 08:19:29	2019 JAN 17 08:53:22	-	2033.0	138.5	47.1	17.0	
N/A	453	Grazing	2019 JAN 17 10:17:34	2019 JAN 17 10:51:11	-	2017.0	110.0	46.9	17.0	
N/A	454	Grazing	2019 JAN 17 12:15:37	2019 JAN 17 12:49:01	-	2004.0	81.4	46.6	17.0	
NOMAD	455	Grazing	2019 JAN 17 14:13:36	2019 JAN 17 14:46:46	-	1990.0	53.0	46.2	17.0	
N/A	456	Grazing	2019 JAN 17 16:11:31	2019 JAN 17 16:44:25	-	1974.0	24.4	46.1	17.0	
NOMAD	457	Grazing	2019 JAN 17 18:09:35	2019 JAN 17 18:42:07	-	1952.0	-3.9	45.1	17.0	
NOMAD	458	Grazing	2019 JAN 17 20:07:47	2019 JAN 17 20:39:55	-	1928.0	-32.4	44.7	17.0	
N/A	459	Grazing	2019 JAN 17 22:05:58	2019 JAN 17 22:37:40	-	1902.0	-60.7	44.0	17.1	
N/A	460	Grazing	2019 JAN 18 00:04:02	2019 JAN 18 00:35:21	-	1879.0	-89.2	43.6	17.1	
NOMAD	461	Grazing	2019 JAN 18 02:02:02	2019 JAN 18 02:33:03	-	1861.0	-117.7	43.2	17.1	
N/A	462	Grazing	2019 JAN 18 04:00:02	2019 JAN 18 04:30:48	-	1846.0	-146.2	42.7	17.1	
NOMAD	463	Grazing	2019 JAN 18 05:58:08	2019 JAN 18 06:28:28	-	1820.0	-174.6	42.2	17.1	
N/A	464	Grazing	2019 JAN 18 07:56:17	2019 JAN 18 08:26:07	-	1790.0	157.0	41.3	17.2	
N/A	465	Grazing	2019 JAN 18 09:54:27	2019 JAN 18 10:23:51	-	1764.0	128.5	41.0	17.2	
N/A	466	Grazing	2019 JAN 18 11:52:35	2019 JAN 18 12:21:39	-	1744.0	100.1	40.3	17.2	
N/A	467	Grazing	2019 JAN 18 13:50:39	2019 JAN 18 14:19:23	-	1724.0	71.5	39.9	17.2	
N/A	468	Grazing	2019 JAN 18 15:48:39	2019 JAN 18 16:17:02	-	1703.0	42.9	39.8	17.2	
N/A	469	Grazing	2019 JAN 18 17:46:44	2019 JAN 18 18:14:37	-	1673.0	14.6	38.8	17.2	
N/A	470	Grazing	2019 JAN 18 19:45:02	2019 JAN 18 20:12:19	-	1637.0	-13.8	37.9	17.3	
N/A	471	Grazing	2019 JAN 18 21:43:21	2019 JAN 18 22:10:01	-	1600.0	-42.2	37.1	17.3	
N/A	472	Grazing	2019 JAN 18 23:41:36	2019 JAN 19 00:07:37	-	1561.0	-70.6	36.3	17.3	
N/A	473	Grazing	2019 JAN 19 01:39:45	2019 JAN 19 02:05:13	-	1528.0	-99.2	35.9	17.3	
N/A	474	Grazing	2019 JAN 19 03:37:50	2019 JAN 19 04:02:54	-	1504.0	-127.7	35.5	17.3	
N/A	475	Grazing	2019 JAN 19 05:36:00	2019 JAN 19 06:00:34	-	1474.0	-156.1	34.5	17.4	
N/A	476	Grazing	2019 JAN 19 07:34:18	2019 JAN 19 07:58:06	-	1428.0	175.5	33.5	17.4	
N/A	477	Grazing	2019 JAN 19 09:32:36	2019 JAN 19 09:55:39	-	1383.0	147.1	32.7	17.4	
N/A	478	Grazing	2019 JAN 19 11:30:54	2019 JAN 19 11:53:19	-	1345.0	118.6	31.9	17.4	
N/A	479	Grazing	2019 JAN 19 13:29:08	2019 JAN 19 13:51:00	-	1312.0	90.1	31.1	17.4	
N/A	480	Grazing	2019 JAN 19 15:27:18	2019 JAN 19 15:48:34	-	1276.0	61.6	30.6	17.5	
N/A	481	Grazing	2019 JAN 19 17:25:29	2019 JAN 19 17:45:59	-	1230.0	33.1	30.0	17.5	
N/A	482	Grazing	2019 JAN 19 19:23:54	2019 JAN 19 19:43:26	-	1172.0	4.8	28.5	17.5	
N/A	483	Grazing	2019 JAN 19 21:22:32	2019 JAN 19 21:40:54	-	1102.0	-23.6	27.2	17.5	
N/A	484	Grazing	2019 JAN 19 23:21:09	2019 JAN 19 23:38:16	-	1027.0	-52.0	25.9	17.6	
N/A	485	Grazing	2019 JAN 20 01:19:42	2019 JAN 20 01:35:32	-	950.0	-80.5	25.1	17.6	
N/A	486	Grazing	2019 JAN 20 03:18:06	2019 JAN 20 03:32:52	-	886.0	-108.9	24.1	17.6	
N/A	487	Grazing	2019 JAN 20 05:16:35	2019 JAN 20 05:30:14	-	819.0	-137.4	23.1	17.6	
N/A	488	Grazing	2019 JAN 20 07:15:23	2019 JAN 20 07:27:18	-	715.0	-165.7	21.6	17.6	
N/A	489	Grazing	2019 JAN 20 09:14:26	2019 JAN 20 09:24:05	-	579.0	165.8	20.3	17.7	
N/A	490	Grazing	2019 JAN 20 11:13:45	2019 JAN 20 11:20:45	-	420.0	137.4	19.0	17.7	
N/A	491	Grazing	2019 JAN 20 13:13:41	2019 JAN 20 13:16:51	-	190.0	109.0	17.7	17.7	
N/A	492	Grazing	2019 JAN 20 15:12:42	2019 JAN 20 15:13:43	-	61.0	80.5	16.8	17.7	
N/A	493	Grazing	2019 JAN 20 17:10:33	2019 JAN 20 17:11:34	-	61.0	52.0	15.7	17.7	
N/A	494	Grazing	2019 JAN 20 19:08:28	2019 JAN 20 19:09:29	-	61.0	23.6	14.1	17.8	
N/A	495	Grazing	2019 JAN 20 21:06:35	2019 JAN 20 21:07:36	-	61.0	-4.7	11.8	17.8	
N/A	496	Grazing	2019 JAN 20 23:04:41	2019 JAN 20 23:05:42	-	61.0	-32.9	9.0	17.9	
N/A	497	Grazing	2019 JAN 21 01:02:41	2019 JAN 21 01:03:42	-	61.0	-61.2	6.7	17.9	
N/A	498	Grazing	2019 JAN 21 03:00:36	2019 JAN 21 03:01:37	-	61.0	-89.6	4.8	17.9	
N/A	499	Grazing	2019 JAN 21 04:58:35	2019 JAN 21 04:59:36	-	61.0	-117.9	2.7	18.0	
N/A	500	Grazing	2019 JAN 21 06:56:36	2019 JAN 21 06:57:37	-	61.0	-146.2	0.2	18.0	
N/A	501	Grazing	2019 JAN 21 08:54:34	2019 JAN 21 08:55:35	-	61.0	-174.3	-3.3	18.1	
N/A	502	Grazing	2019 JAN 21 10:52:35	2019 JAN 21 10:53:36	-	61.0	157.6	-7.1	18.1	
N/A	503	Grazing	2019 JAN 21 12:50:41	2019 JAN 21 12:51:42	-	61.0	129.7	-12.0	18.2	
N/A	504	Grazing	2019 JAN 21 14:48:44	2019 JAN 21 14:49:45	-	61.0	102.4	-19.9	18.3	
