Dayside Nadir Index	UTC Start Time	UTC End Time	UTC Minimum Incidence Angle Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Local Time (hrs)	
328	2019 JAN 25 12:04:06	2019 JAN 25 13:08:19	2019 JAN 25 12:36:35	3842.0	-0.5	127.0	165.3	17.3	65.2	-19.2	15.2	
329	2019 JAN 25 14:03:09	2019 JAN 25 15:07:21	2019 JAN 25 14:35:41	3840.0	-28.6	102.9	137.2	20.7	62.5	-22.5	15.6	
330	2019 JAN 25 16:02:09	2019 JAN 25 17:06:15	2019 JAN 25 16:34:41	3832.0	-56.7	77.9	109.1	24.2	59.9	-25.6	15.8	
331	2019 JAN 25 18:00:58	2019 JAN 25 19:04:59	2019 JAN 25 18:33:31	3826.0	-84.9	51.8	81.0	27.1	57.4	-28.4	16.0	
332	2019 JAN 25 19:59:36	2019 JAN 25 21:03:35	2019 JAN 25 20:32:11	3822.0	-113.0	25.0	52.8	29.6	55.2	-30.7	16.2	
333	2019 JAN 25 21:58:12	2019 JAN 25 23:02:11	2019 JAN 25 22:30:49	3822.0	-141.2	-2.4	24.5	31.8	53.2	-32.8	16.3	
334	2019 JAN 25 23:56:51	2019 JAN 26 01:00:51	2019 JAN 26 00:29:29	3822.0	-169.4	-29.8	-3.6	34.1	51.1	-35.0	16.4	
335	2019 JAN 26 01:55:32	2019 JAN 26 02:59:35	2019 JAN 26 02:28:09	3826.0	162.4	-57.2	-31.7	36.3	48.9	-37.5	16.5	
336	2019 JAN 26 03:54:12	2019 JAN 26 04:58:15	2019 JAN 26 04:26:49	3824.0	134.4	-84.8	-59.7	38.6	46.6	-39.8	16.5	
337	2019 JAN 26 05:52:48	2019 JAN 26 06:56:43	2019 JAN 26 06:25:23	3816.0	106.3	-112.6	-87.9	40.8	44.7	-41.7	16.6	
338	2019 JAN 26 07:51:14	2019 JAN 26 08:54:59	2019 JAN 26 08:23:47	3808.0	78.1	-140.8	-116.1	42.5	43.2	-43.0	16.6	
339	2019 JAN 26 09:49:30	2019 JAN 26 10:53:19	2019 JAN 26 10:22:05	3812.0	49.9	-169.2	-144.4	43.7	41.9	-44.4	16.7	
