Orbit Index	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
241	2018 NOV 23 06:29:19	2018 NOV 23 06:58:37	2018 NOV 23 07:27:55	3516.6	-149.5	-125.4	16.1	43.2	-41.7	-43.1	35.0	9.6	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
242	2018 NOV 23 07:27:55	2018 NOV 23 07:57:35	2018 NOV 23 08:27:14	3559.0	16.1	40.8	-178.4	-43.1	42.9	43.0	144.9	21.7	1	-	-	-		
242	2018 NOV 23 08:27:14	2018 NOV 23 08:56:34	2018 NOV 23 09:25:53	3518.4	-178.4	-154.2	-12.8	43.0	-42.0	-42.9	35.2	9.6	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
243	2018 NOV 23 09:25:53	2018 NOV 23 09:55:32	2018 NOV 23 10:25:12	3559.2	-12.8	11.9	152.7	-42.9	43.1	42.8	144.7	21.7	4	-	-	-		
243	2018 NOV 23 10:25:12	2018 NOV 23 10:54:31	2018 NOV 23 11:23:50	3518.1	152.7	176.9	-41.7	42.8	-42.2	-42.7	35.4	9.6	4	-		3x COP rows 167: NADIR: Horizontal Bin (57:240;0:1047), Tint = 16000 ms,20 bit,Rhythm = 17964 ms, Binning=7		
244	2018 NOV 23 11:23:50	2018 NOV 23 11:53:30	2018 NOV 23 12:23:10	3559.5	-41.7	-17.0	123.8	-42.7	43.3	42.6	144.5	21.7	1	-	-	-		
244	2018 NOV 23 12:23:10	2018 NOV 23 12:52:28	2018 NOV 23 13:21:46	3516.1	123.8	148.0	-70.5	42.6	-42.4	-42.5	35.6	9.6	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
245	2018 NOV 23 13:21:46	2018 NOV 23 13:51:25	2018 NOV 23 14:21:05	3559.5	-70.5	-45.9	95.0	-42.5	43.5	42.4	144.3	21.6	4	-	-	-		
245	2018 NOV 23 14:21:05	2018 NOV 23 14:50:22	2018 NOV 23 15:19:39	3514.1	95.0	119.1	-99.3	42.4	-42.6	-42.3	35.8	9.6	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
246	2018 NOV 23 15:19:39	2018 NOV 23 15:49:19	2018 NOV 23 16:18:58	3558.5	-99.3	-74.8	66.2	-42.3	43.7	42.2	144.1	21.6	1	-	-	-		
246	2018 NOV 23 16:18:58	2018 NOV 23 16:48:15	2018 NOV 23 17:17:31	3513.5	66.2	90.2	-128.2	42.2	-42.8	-42.1	36.0	9.6	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
247	2018 NOV 23 17:17:31	2018 NOV 23 17:47:10	2018 NOV 23 18:16:49	3558.1	-128.2	-103.6	37.3	-42.1	43.8	42.0	143.9	21.6	4	-	-	-		
247	2018 NOV 23 18:16:49	2018 NOV 23 18:46:07	2018 NOV 23 19:15:24	3515.0	37.3	61.5	-157.0	42.0	-43.0	-41.9	36.2	9.6	4	-		3x COP rows 165: NADIR: Horizontal Bin (57:240;0:1047), Tint = 13000 ms,20 bit,Rhythm = 14964 ms, Binning=7		
248	2018 NOV 23 19:15:24	2018 NOV 23 19:45:05	2018 NOV 23 20:14:45	3560.5	-157.0	-132.4	8.4	-41.9	44.0	41.8	143.7	21.6	1	-	-	-		
248	2018 NOV 23 20:14:45	2018 NOV 23 20:44:03	2018 NOV 23 21:13:21	3516.2	8.4	32.7	174.1	41.8	-43.2	-41.7	36.4	9.6	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
249	2018 NOV 23 21:13:21	2018 NOV 23 21:43:02	2018 NOV 23 22:12:43	3561.6	174.1	-161.2	-20.5	-41.7	44.3	41.6	143.5	21.6	4	-	-	-		
249	2018 NOV 23 22:12:43	2018 NOV 23 22:42:01	2018 NOV 23 23:11:20	3516.9	-20.5	3.8	145.2	41.6	-43.4	-41.4	36.6	9.6	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
250	2018 NOV 23 23:11:20	2018 NOV 23 23:41:00	2018 NOV 24 00:10:40	3560.7	145.2	169.9	-49.3	-41.4	44.5	41.3	143.3	21.6	1	-	-	-		
250	2018 NOV 24 00:10:40	2018 NOV 24 00:39:59	2018 NOV 24 01:09:18	3517.5	-49.3	-25.1	116.3	41.3	-43.6	-41.2	36.8	9.5	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
251	2018 NOV 24 01:09:18	2018 NOV 24 01:38:57	2018 NOV 24 02:08:36	3558.4	116.3	141.0	-78.2	-41.2	44.7	41.2	143.1	21.6	4	-	-	-		
251	2018 NOV 24 02:08:36	2018 NOV 24 02:37:55	2018 NOV 24 03:07:13	3516.8	-78.2	-54.0	87.5	41.2	-43.8	-41.1	37.0	9.5	4	-		3x COP rows 167: NADIR: Horizontal Bin (57:240;0:1047), Tint = 16000 ms,20 bit,Rhythm = 17964 ms, Binning=7		
252	2018 NOV 24 03:07:13	2018 NOV 24 03:36:52	2018 NOV 24 04:06:30	3556.8	87.5	112.1	-107.0	-41.1	44.9	41.0	142.9	21.6	1	-	-	-		
252	2018 NOV 24 04:06:30	2018 NOV 24 04:35:47	2018 NOV 24 05:05:05	3514.9	-107.0	-82.9	58.7	41.0	-44.0	-40.9	37.2	9.5	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
253	2018 NOV 24 05:05:05	2018 NOV 24 05:34:44	2018 NOV 24 06:04:23	3557.8	58.7	83.3	-135.8	-40.9	45.1	40.8	142.7	21.6	4	-	-	-		
253	2018 NOV 24 06:04:23	2018 NOV 24 06:33:40	2018 NOV 24 07:02:57	3514.7	-135.8	-111.7	29.8	40.8	-44.2	-40.7	37.4	9.5	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
254	2018 NOV 24 07:02:57	2018 NOV 24 07:32:37	2018 NOV 24 08:02:17	3559.9	29.8	54.5	-164.7	-40.7	45.3	40.5	142.5	21.5	1	-	-	-		
254	2018 NOV 24 08:02:17	2018 NOV 24 08:31:36	2018 NOV 24 09:00:54	3517.1	-164.7	-140.5	0.9	40.5	-44.4	-40.4	37.6	9.5	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
255	2018 NOV 24 09:00:54	2018 NOV 24 09:30:34	2018 NOV 24 10:00:15	3560.2	0.9	25.7	166.4	-40.4	45.5	40.3	142.3	21.5	4	-	-	-		
255	2018 NOV 24 10:00:15	2018 NOV 24 10:29:33	2018 NOV 24 10:58:52	3517.9	166.4	-169.3	-28.0	40.3	-44.7	-40.2	37.8	9.5	4	-		3x COP rows 165: NADIR: Horizontal Bin (57:240;0:1047), Tint = 13000 ms,20 bit,Rhythm = 14964 ms, Binning=7		
256	2018 NOV 24 10:58:52	2018 NOV 24 11:28:33	2018 NOV 24 11:58:13	3560.4	-28.0	-3.1	137.5	-40.2	45.7	40.1	142.1	21.5	1	-	-	-		
256	2018 NOV 24 11:58:13	2018 NOV 24 12:27:31	2018 NOV 24 12:56:49	3516.4	137.5	161.8	-56.8	40.1	-44.9	-40.0	38.0	9.5	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
257	2018 NOV 24 12:56:49	2018 NOV 24 13:26:29	2018 NOV 24 13:56:10	3560.7	-56.8	-32.0	108.6	-40.0	45.9	39.9	141.9	21.5	4	-	-	-		
257	2018 NOV 24 13:56:10	2018 NOV 24 14:25:27	2018 NOV 24 14:54:44	3513.9	108.6	132.9	-85.7	39.9	-45.1	-39.8	38.2	9.5	4	-		3x COP rows -1: UVIS off	&PossibleOCM; 	
258	2018 NOV 24 14:54:44	2018 NOV 24 15:24:24	2018 NOV 24 15:54:04	3560.4	-85.7	-60.9	79.8	-39.8	46.2	39.7	141.7	21.5	4	-	-	-		
258	2018 NOV 24 15:54:04	2018 NOV 24 16:23:20	2018 NOV 24 16:52:37	3512.4	79.8	104.1	-114.5	39.7	-45.3	-39.6	38.4	9.5	4	-		3x COP rows -1: UVIS off	&PossibleOCM; 	
259	2018 NOV 24 16:52:37	2018 NOV 24 17:22:16	2018 NOV 24 17:51:56	3559.1	-114.5	-89.8	51.0	-39.6	46.3	39.5	141.5	21.5	3	-	-	-		
259	2018 NOV 24 17:51:56	2018 NOV 24 18:21:12	2018 NOV 24 18:50:29	3513.3	51.0	75.3	-143.3	39.5	-45.6	-39.4	38.6	9.4	3	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 162: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7500 ms,20 bit,Rhythm = 10494 ms, Binning=7		
260	2018 NOV 24 18:50:29	2018 NOV 24 19:20:09	2018 NOV 24 19:49:50	3560.6	-143.3	-118.5	22.1	-39.4	46.5	39.2	141.3	21.5	4	-	-	-		
260	2018 NOV 24 19:49:50	2018 NOV 24 20:19:07	2018 NOV 24 20:48:24	3514.5	22.1	46.5	-172.2	39.2	-45.8	-39.1	38.7	9.4	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
261	2018 NOV 24 20:48:24	2018 NOV 24 21:18:06	2018 NOV 24 21:47:47	3562.8	-172.2	-147.3	-6.8	-39.1	46.8	39.0	141.2	21.5	1	-	-	-		
261	2018 NOV 24 21:47:47	2018 NOV 24 22:17:05	2018 NOV 24 22:46:22	3515.3	-6.8	17.7	158.9	39.0	-46.0	-38.8	38.9	9.4	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	&daysideMatch:MERIDIANI SULPHATES; 	
262	2018 NOV 24 22:46:22	2018 NOV 24 23:16:04	2018 NOV 24 23:45:45	3562.8	158.9	-176.1	-35.6	-38.8	47.0	38.7	141.0	21.5	1	-	-	-		
262	2018 NOV 24 23:45:45	2018 NOV 25 00:15:03	2018 NOV 25 00:44:21	3515.9	-35.6	-11.2	130.0	38.7	-46.2	-38.6	39.1	9.4	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
263	2018 NOV 25 00:44:21	2018 NOV 25 01:14:01	2018 NOV 25 01:43:42	3560.8	130.0	155.0	-64.5	-38.6	47.3	38.5	140.8	21.5	4	-	-	-		
263	2018 NOV 25 01:43:42	2018 NOV 25 02:13:00	2018 NOV 25 02:42:18	3515.9	-64.5	-40.1	101.2	38.5	-46.4	-38.4	39.3	9.4	4	-		3x COP rows 167: NADIR: Horizontal Bin (57:240;0:1047), Tint = 16000 ms,20 bit,Rhythm = 17964 ms, Binning=7		
264	2018 NOV 25 02:42:18	2018 NOV 25 03:11:57	2018 NOV 25 03:41:36	3558.7	101.2	126.1	-93.3	-38.4	47.5	38.3	140.5	21.4	3	-	-	-		
264	2018 NOV 25 03:41:36	2018 NOV 25 04:10:53	2018 NOV 25 04:40:11	3514.4	-93.3	-68.9	72.4	38.3	-46.7	-38.2	39.6	9.4	3	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
265	2018 NOV 25 04:40:11	2018 NOV 25 05:09:50	2018 NOV 25 05:39:29	3558.4	72.4	97.3	-122.2	-38.2	47.7	38.1	140.3	21.4	4	-	-	-		
265	2018 NOV 25 05:39:29	2018 NOV 25 06:08:46	2018 NOV 25 06:38:02	3513.3	-122.2	-97.7	43.5	38.1	-46.9	-38.0	39.7	9.4	4	-		3x COP rows 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
266	2018 NOV 25 06:38:02	2018 NOV 25 07:07:43	2018 NOV 25 07:37:23	3560.4	43.5	68.5	-151.0	-38.0	47.9	37.9	140.2	21.4	1	-	-	-		
266	2018 NOV 25 07:37:23	2018 NOV 25 08:06:41	2018 NOV 25 08:35:58	3515.5	-151.0	-126.5	14.6	37.9	-47.1	-37.7	39.9	9.4	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
267	2018 NOV 25 08:35:58	2018 NOV 25 09:05:39	2018 NOV 25 09:35:20	3561.3	14.6	39.8	-179.9	-37.7	48.1	37.6	140.0	21.4	4	-	-	-		
267	2018 NOV 25 09:35:20	2018 NOV 25 10:04:38	2018 NOV 25 10:33:57	3517.1	-179.9	-155.2	-14.3	37.6	-47.4	-37.5	40.0	9.4	4	-		3x COP rows 165: NADIR: Horizontal Bin (57:240;0:1047), Tint = 13000 ms,20 bit,Rhythm = 14964 ms, Binning=7		
268	2018 NOV 25 10:33:57	2018 NOV 25 11:03:37	2018 NOV 25 11:33:18	3561.4	-14.3	11.0	151.2	-37.5	48.3	37.3	139.9	21.4	1	-	-	-		
268	2018 NOV 25 11:33:18	2018 NOV 25 12:02:36	2018 NOV 25 12:31:55	3516.6	151.2	175.9	-43.1	37.3	-47.6	-37.2	40.2	9.4	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
269	2018 NOV 25 12:31:55	2018 NOV 25 13:01:36	2018 NOV 25 13:31:16	3561.7	-43.1	-17.9	122.3	-37.2	48.6	37.1	139.7	21.4	1	-	-	-		
269	2018 NOV 25 13:31:16	2018 NOV 25 14:00:33	2018 NOV 25 14:29:51	3514.3	122.3	147.1	-72.0	37.1	-47.9	-37.0	40.4	9.4	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3	ingressMatch:EASTERN COPRATES; ingressMatch:EASTERN COPRATES; &daysideMatch:CURIOSITY; 	
270	2018 NOV 25 14:29:51	2018 NOV 25 14:59:31	2018 NOV 25 15:29:12	3561.6	-72.0	-46.8	93.5	-37.0	48.8	36.9	139.4	21.4	4	-	-	-		
270	2018 NOV 25 15:29:12	2018 NOV 25 15:58:28	2018 NOV 25 16:27:45	3512.4	93.5	118.2	-100.8	36.9	-48.1	-36.8	40.7	9.3	4	-		3x COP rows -1: UVIS off		
271	2018 NOV 25 16:27:45	2018 NOV 25 16:57:25	2018 NOV 25 17:27:05	3560.5	-100.8	-75.6	64.7	-36.8	49.0	36.7	139.2	21.4	4	-	-	-		
271	2018 NOV 25 17:27:05	2018 NOV 25 17:56:21	2018 NOV 25 18:25:37	3512.1	64.7	89.4	-129.7	36.7	-48.3	-36.6	40.8	9.3	4	-		3x COP rows -1: UVIS off		
272	2018 NOV 25 18:25:37	2018 NOV 25 18:55:18	2018 NOV 25 19:24:58	3560.6	-129.7	-104.4	35.8	-36.6	49.2	36.4	139.1	21.4	1	-	-	-		
272	2018 NOV 25 19:24:58	2018 NOV 25 19:54:15	2018 NOV 25 20:23:32	3513.8	35.8	60.7	-158.5	36.4	-48.6	-36.3	41.0	9.3	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
273	2018 NOV 25 20:23:32	2018 NOV 25 20:53:13	2018 NOV 25 21:22:55	3563.2	-158.5	-133.1	6.9	-36.3	49.5	36.1	138.9	21.4	4	-	-	-		
273	2018 NOV 25 21:22:55	2018 NOV 25 21:52:12	2018 NOV 25 22:21:30	3514.8	6.9	31.9	172.6	36.1	-48.8	-36.0	41.1	9.3	4	-		3x COP rows -1: UVIS off		
274	2018 NOV 25 22:21:30	2018 NOV 25 22:51:12	2018 NOV 25 23:20:54	3564.0	172.6	-161.9	-22.0	-36.0	49.8	35.9	138.8	21.4	1	-	-	-		
274	2018 NOV 25 23:20:54	2018 NOV 25 23:50:11	2018 NOV 26 00:19:29	3515.3	-22.0	3.1	143.7	35.9	-49.0	-35.7	41.3	9.3	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
275	2018 NOV 26 00:19:29	2018 NOV 26 00:49:10	2018 NOV 26 01:18:52	3562.9	143.7	169.3	-50.8	-35.7	50.0	35.6	138.6	21.4	4	-	-	-		
275	2018 NOV 26 01:18:52	2018 NOV 26 01:48:10	2018 NOV 26 02:17:28	3515.7	-50.8	-25.7	114.8	35.6	-49.3	-35.5	41.5	9.3	4	-		3x COP rows -1: UVIS off		
276	2018 NOV 26 02:17:28	2018 NOV 26 02:47:08	2018 NOV 26 03:16:48	3560.5	114.8	140.5	-79.7	-35.5	50.3	35.4	138.4	21.3	4	-	-	-		
276	2018 NOV 26 03:16:48	2018 NOV 26 03:46:05	2018 NOV 26 04:15:23	3514.9	-79.7	-54.6	86.0	35.4	-49.5	-35.3	41.7	9.3	4	-		3x COP rows -1: UVIS off		
277	2018 NOV 26 04:15:23	2018 NOV 26 04:45:03	2018 NOV 26 05:14:42	3559.2	86.0	111.6	-108.5	-35.3	50.5	35.2	138.2	21.3	1	-	-	-		
277	2018 NOV 26 05:14:42	2018 NOV 26 05:43:59	2018 NOV 26 06:13:15	3512.8	-108.5	-83.4	57.2	35.2	-49.7	-35.1	41.9	9.3	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
278	2018 NOV 26 06:13:15	2018 NOV 26 06:42:55	2018 NOV 26 07:12:36	3560.7	57.2	82.9	-137.3	-35.1	50.7	34.9	138.0	21.3	1	-	-	-		
278	2018 NOV 26 07:12:36	2018 NOV 26 07:41:52	2018 NOV 26 08:11:09	3513.0	-137.3	-112.1	28.3	34.9	-50.0	-34.8	42.1	9.3	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
279	2018 NOV 26 08:11:09	2018 NOV 26 08:40:50	2018 NOV 26 09:10:32	3562.9	28.3	54.2	-166.2	-34.8	51.0	34.6	137.9	21.3	4	-	-	-		
279	2018 NOV 26 09:10:32	2018 NOV 26 09:39:49	2018 NOV 26 10:09:07	3515.3	-166.2	-140.9	-0.6	34.6	-50.3	-34.5	42.2	9.3	4	-		3x COP rows -1: UVIS off		
280	2018 NOV 26 10:09:07	2018 NOV 26 10:38:48	2018 NOV 26 11:08:30	3563.1	-0.6	25.4	164.9	-34.5	51.2	34.3	137.7	21.3	3	-	-	-		
280	2018 NOV 26 11:08:30	2018 NOV 26 11:37:48	2018 NOV 26 12:07:06	3515.8	164.9	-169.6	-29.5	34.3	-50.5	-34.2	42.4	9.3	3	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
281	2018 NOV 26 12:07:06	2018 NOV 26 12:36:47	2018 NOV 26 13:06:29	3563.2	-29.5	-3.4	136.0	-34.2	51.5	34.1	137.5	21.3	1	-	-	-		
281	2018 NOV 26 13:06:29	2018 NOV 26 13:35:46	2018 NOV 26 14:05:03	3514.1	136.0	161.6	-58.3	34.1	-50.8	-33.9	42.6	9.3	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
282	2018 NOV 26 14:05:03	2018 NOV 26 14:34:45	2018 NOV 26 15:04:27	3563.4	-58.3	-32.2	107.1	-33.9	51.7	33.8	137.3	21.3	4	-	-	-		
282	2018 NOV 26 15:04:27	2018 NOV 26 15:33:42	2018 NOV 26 16:02:58	3511.7	107.1	132.7	-87.2	33.8	-51.1	-33.7	42.8	9.3	4	-		3x COP rows -1: UVIS off		
283	2018 NOV 26 16:02:58	2018 NOV 26 16:32:40	2018 NOV 26 17:02:21	3562.9	-87.2	-61.1	78.3	-33.7	52.0	33.6	137.1	21.3	4	-	-	-		
283	2018 NOV 26 17:02:21	2018 NOV 26 17:31:36	2018 NOV 26 18:00:52	3510.6	78.3	103.9	-116.0	33.6	-51.3	-33.5	43.0	9.2	4	-		3x COP rows -1: UVIS off		
284	2018 NOV 26 18:00:52	2018 NOV 26 18:30:33	2018 NOV 26 19:00:14	3561.8	-116.0	-89.8	49.5	-33.5	52.2	33.3	137.0	21.3	1	-	-	-		
284	2018 NOV 26 19:00:14	2018 NOV 26 19:29:29	2018 NOV 26 19:58:45	3511.9	49.5	75.2	-144.8	33.3	-51.6	-33.2	43.1	9.2	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
285	2018 NOV 26 19:58:45	2018 NOV 26 20:28:27	2018 NOV 26 20:58:09	3563.4	-144.8	-118.5	20.6	-33.2	52.4	33.0	136.8	21.3	1	-	-	-		
285	2018 NOV 26 20:58:09	2018 NOV 26 21:27:25	2018 NOV 26 21:56:42	3513.3	20.6	46.5	-173.7	33.0	-51.8	-32.9	43.2	9.2	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
286	2018 NOV 26 21:56:42	2018 NOV 26 22:26:25	2018 NOV 26 22:56:08	3565.5	-173.7	-147.2	-8.3	-32.9	52.7	32.7	136.7	21.3	4	-	-	-		
286	2018 NOV 26 22:56:08	2018 NOV 26 23:25:24	2018 NOV 26 23:54:41	3513.8	-8.3	17.8	157.4	32.7	-52.1	-32.6	43.4	9.2	4	-		3x COP rows -1: UVIS off		
287	2018 NOV 26 23:54:41	2018 NOV 27 00:24:24	2018 NOV 27 00:54:07	3565.3	157.4	-175.9	-37.2	-32.6	53.0	32.4	136.5	21.3	1	-	-	-		
287	2018 NOV 27 00:54:07	2018 NOV 27 01:23:24	2018 NOV 27 01:52:41	3514.3	-37.2	-11.0	128.5	32.4	-52.3	-32.3	43.6	9.2	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 162: NADIR: Horizontal Bin (57:240;0:1047), Tint = 7500 ms,20 bit,Rhythm = 10494 ms, Binning=7		
288	2018 NOV 27 01:52:41	2018 NOV 27 02:22:23	2018 NOV 27 02:52:04	3563.2	128.5	155.3	-66.0	-32.3	53.3	32.2	136.3	21.3	4	-	-	-		
288	2018 NOV 27 02:52:04	2018 NOV 27 03:21:21	2018 NOV 27 03:50:38	3514.0	-66.0	-39.9	99.7	32.2	-52.6	-32.1	43.8	9.2	4	-		3x COP rows 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
289	2018 NOV 27 03:50:38	2018 NOV 27 04:20:19	2018 NOV 27 04:49:59	3561.2	99.7	126.5	-94.9	-32.1	53.5	31.9	136.1	21.3	3	-	-	-		
289	2018 NOV 27 04:49:59	2018 NOV 27 05:19:16	2018 NOV 27 05:48:32	3512.5	-94.9	-68.7	70.8	31.9	-52.8	-31.8	44.0	9.2	3	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
290	2018 NOV 27 05:48:32	2018 NOV 27 06:18:13	2018 NOV 27 06:47:53	3561.4	70.8	97.7	-123.7	-31.8	53.8	31.7	136.0	21.3	1	-	-	-		
290	2018 NOV 27 06:47:53	2018 NOV 27 07:17:09	2018 NOV 27 07:46:25	3511.7	-123.7	-97.4	42.0	31.7	-53.1	-31.5	44.1	9.2	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 189: NADIR: Horizontal Bin (57:240;0:777), Tint = 20000 ms,20 bit,Rhythm = 21964 ms, Binning=3		
291	2018 NOV 27 07:46:25	2018 NOV 27 08:16:07	2018 NOV 27 08:45:48	3563.4	42.0	69.0	-152.6	-31.5	54.0	31.4	135.8	21.3	4	-	-	-		
291	2018 NOV 27 08:45:48	2018 NOV 27 09:15:05	2018 NOV 27 09:44:23	3514.2	-152.6	-126.0	13.1	31.4	-53.4	-31.2	44.2	9.2	4	-		3x COP rows -1: UVIS off		
