Obs Index	Obs Type Index	Orbit No	Obs Type	IR Status	UVIS Status	TC Start Time	UVIS Start Time	UVIS End Time	IR Precooling Time	IR Start Time	 IR Transition Time	IR End Time	New TC Start Time	New UVIS Start Time	New UVIS End Time	New IR Precooling Time	New IR Start Time	New IR End Time	IR Duration	UVIS Duration	New IR duration	New UVIS Duration	TC20 FIXED	TC20 SCI1	TC20 SCI2	SCI1 description	SCI2 description	
600	487	243	Egress	SO_O	UVIS_O	2018 DEC 21 12:21:40	2018 DEC 21 12:31:50	2018 DEC 21 12:36:39	2018 DEC 21 12:21:50	2018 DEC 21 12:31:50	2018 DEC 21 12:32:58	2018 DEC 21 12:36:39	Same	Same	Same	Same	Same	Same	289.0	289.0	289.0	289.0	1	1175	1175	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
601	243	243	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 21 12:39:15	2018 DEC 21 12:39:25	2018 DEC 21 13:42:07	2018 DEC 21 12:39:25	2018 DEC 21 12:49:25	-	2018 DEC 21 13:29:25	Same	Same	2018 DEC 21 13:35:40	2018 DEC 21 12:33:10	2018 DEC 21 12:43:10	2018 DEC 21 13:38:21	2400.0	3762.0	3311.0	3375.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
602	488	244	Ingress	SO_O	UVIS_O	2018 DEC 21 13:35:45	2018 DEC 21 13:45:55	2018 DEC 21 13:50:28	2018 DEC 21 13:35:55	2018 DEC 21 13:45:55	2018 DEC 21 13:49:22	2018 DEC 21 13:50:28	Same	Same	Same	Same	Same	Same	273.0	273.0	273.0	273.0	1	254	254	Diffraction order stepping (fullscan): 10 orders from 185 to 195 in steps of 1 (6 order(s) per 1 second(s))	-	
603	244	244	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 21 14:37:09	2018 DEC 21 14:37:19	2018 DEC 21 15:39:59	2018 DEC 21 14:37:19	2018 DEC 21 14:47:19	-	2018 DEC 21 15:27:19	Same	Same	Same	2018 DEC 21 14:30:55	2018 DEC 21 14:40:55	2018 DEC 21 15:36:22	2400.0	3760.0	3327.0	3760.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
604	245	245	Dayside_Nadir	OFF	UVIS_1	2018 DEC 21 16:34:59	2018 DEC 21 16:35:09	2018 DEC 21 17:37:49	-	-	-	-	Same	Same	2018 DEC 21 17:31:22	-	-	-	-	3760.0	-	3373.0	-	-	-	-	-	
605	245	245	Dayside_Nadir	OFF	UVIS_2	2018 DEC 21 16:34:59	2018 DEC 21 16:35:09	2018 DEC 21 17:37:49	-	-	-	-	Same	Same	2018 DEC 21 17:31:22	-	-	-	-	3760.0	-	3373.0	-	-	-	-	-	
606	245	245	Dayside_Nadir	OFF	UVIS_3	2018 DEC 21 16:34:59	2018 DEC 21 16:35:09	2018 DEC 21 17:37:49	-	-	-	-	Same	Same	2018 DEC 21 17:31:22	-	-	-	-	3760.0	-	3373.0	-	-	-	-	-	
607	492	246	Ingress	SO_O	UVIS_O	2018 DEC 21 17:31:27	2018 DEC 21 17:41:37	2018 DEC 21 17:46:09	2018 DEC 21 17:31:37	2018 DEC 21 17:41:37	2018 DEC 21 17:45:03	2018 DEC 21 17:46:09	Same	Same	Same	Same	Same	Same	272.0	272.0	272.0	272.0	1	1176	1176	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
608	246	246	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 21 18:32:49	2018 DEC 21 18:32:59	2018 DEC 21 19:35:41	2018 DEC 21 18:32:59	2018 DEC 21 18:42:59	-	2018 DEC 21 19:22:59	Same	Same	Same	2018 DEC 21 18:26:36	2018 DEC 21 18:36:36	2018 DEC 21 19:32:04	2400.0	3762.0	3328.0	3762.0	1	1029	1029	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
609	247	247	Dayside_Nadir	OFF	UVIS_1	2018 DEC 21 20:30:43	2018 DEC 21 20:30:53	2018 DEC 21 21:33:37	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
610	247	247	Dayside_Nadir	OFF	UVIS_2	2018 DEC 21 20:30:43	2018 DEC 21 20:30:53	2018 DEC 21 21:33:37	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
611	247	247	Dayside_Nadir	OFF	UVIS_3	2018 DEC 21 20:30:43	2018 DEC 21 20:30:53	2018 DEC 21 21:33:37	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
612	248	248	Dayside_Nadir	LNO_L	UVIS_NI	2018 DEC 21 22:18:39	2018 DEC 21 22:18:49	2018 DEC 21 23:31:33	2018 DEC 21 22:18:49	2018 DEC 21 22:28:49	-	2018 DEC 21 23:31:33	Same	Same	Same	Same	Same	Same	3764.0	4364.0	3764.0	4364.0	1	1859	1859	Science: orders #168, #190, #191, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
613	249	249	Dayside_Nadir	OFF	UVIS_1	2018 DEC 22 00:26:35	2018 DEC 22 00:26:45	2018 DEC 22 01:29:29	-	-	-	-	Same	Same	2018 DEC 22 01:23:00	-	-	-	-	3764.0	-	3375.0	-	-	-	-	-	
614	249	249	Dayside_Nadir	OFF	UVIS_2	2018 DEC 22 00:26:35	2018 DEC 22 00:26:45	2018 DEC 22 01:29:29	-	-	-	-	Same	Same	2018 DEC 22 01:23:00	-	-	-	-	3764.0	-	3375.0	-	-	-	-	-	
615	249	249	Dayside_Nadir	OFF	UVIS_3	2018 DEC 22 00:26:35	2018 DEC 22 00:26:45	2018 DEC 22 01:29:29	-	-	-	-	Same	Same	2018 DEC 22 01:23:00	-	-	-	-	3764.0	-	3375.0	-	-	-	-	-	
616	500	250	Ingress	SO_O	UVIS_O	2018 DEC 22 01:23:05	2018 DEC 22 01:33:15	2018 DEC 22 01:37:45	2018 DEC 22 01:23:15	2018 DEC 22 01:33:15	2018 DEC 22 01:36:40	2018 DEC 22 01:37:45	Same	Same	Same	Same	Same	Same	270.0	270.0	270.0	270.0	1	3951	3951	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
617	250	250	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 22 02:24:29	2018 DEC 22 02:24:39	2018 DEC 22 03:27:21	2018 DEC 22 02:24:39	2018 DEC 22 02:34:39	-	2018 DEC 22 03:14:39	Same	Same	Same	2018 DEC 22 02:18:15	2018 DEC 22 02:28:15	2018 DEC 22 03:23:45	2400.0	3762.0	3330.0	3762.0	1	1779	1779	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
618	503	251	Egress	SO_O	UVIS_O	2018 DEC 22 04:04:55	2018 DEC 22 04:15:05	2018 DEC 22 04:19:52	2018 DEC 22 04:05:05	2018 DEC 22 04:15:05	2018 DEC 22 04:16:12	2018 DEC 22 04:19:52	Same	Same	Same	Same	Same	Same	287.0	287.0	287.0	287.0	1	1446	1446	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
619	251	251	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 22 04:22:19	2018 DEC 22 04:22:29	2018 DEC 22 05:25:11	2018 DEC 22 04:22:29	2018 DEC 22 04:32:29	-	2018 DEC 22 05:12:29	Same	Same	Same	2018 DEC 22 04:16:13	2018 DEC 22 04:26:13	2018 DEC 22 05:21:26	2400.0	3762.0	3313.0	3762.0	1	1860	1860	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
620	252	252	Dayside_Nadir	OFF	UVIS_1	2018 DEC 22 06:20:09	2018 DEC 22 06:20:19	2018 DEC 22 07:23:03	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
621	252	252	Dayside_Nadir	OFF	UVIS_2	2018 DEC 22 06:20:09	2018 DEC 22 06:20:19	2018 DEC 22 07:23:03	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
622	252	252	Dayside_Nadir	OFF	UVIS_3	2018 DEC 22 06:20:09	2018 DEC 22 06:20:19	2018 DEC 22 07:23:03	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
623	507	253	Egress	SO_O	UVIS_O	2018 DEC 22 08:00:38	2018 DEC 22 08:10:48	2018 DEC 22 08:15:33	2018 DEC 22 08:00:48	2018 DEC 22 08:10:48	2018 DEC 22 08:11:55	2018 DEC 22 08:15:33	Same	Same	Same	Same	Same	Same	285.0	285.0	285.0	285.0	1	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
624	253	253	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 22 08:18:03	2018 DEC 22 08:18:13	2018 DEC 22 09:20:59	2018 DEC 22 08:18:13	2018 DEC 22 08:28:13	-	2018 DEC 22 09:08:13	Same	Same	Same	2018 DEC 22 08:11:58	2018 DEC 22 08:21:58	2018 DEC 22 09:17:13	2400.0	3766.0	3315.0	3766.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
625	254	254	Dayside_Nadir	OFF	UVIS_1	2018 DEC 22 10:15:59	2018 DEC 22 10:16:09	2018 DEC 22 11:18:53	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
626	254	254	Dayside_Nadir	OFF	UVIS_2	2018 DEC 22 10:15:59	2018 DEC 22 10:16:09	2018 DEC 22 11:18:53	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
627	254	254	Dayside_Nadir	OFF	UVIS_3	2018 DEC 22 10:15:59	2018 DEC 22 10:16:09	2018 DEC 22 11:18:53	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
628	255	255	Dayside_Nadir	LNO_L	UVIS_L	2018 DEC 22 12:03:57	2018 DEC 22 12:04:07	2018 DEC 22 13:16:49	2018 DEC 22 12:04:07	2018 DEC 22 12:14:07	-	2018 DEC 22 13:16:49	Same	Same	Same	Same	Same	Same	3762.0	4362.0	3762.0	4362.0	1	1837	1837	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
629	256	256	Dayside_Nadir	OFF	UVIS_1	2018 DEC 22 14:11:51	2018 DEC 22 14:12:01	2018 DEC 22 15:14:43	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
630	256	256	Dayside_Nadir	OFF	UVIS_2	2018 DEC 22 14:11:51	2018 DEC 22 14:12:01	2018 DEC 22 15:14:43	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
631	256	256	Dayside_Nadir	OFF	UVIS_3	2018 DEC 22 14:11:51	2018 DEC 22 14:12:01	2018 DEC 22 15:14:43	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
632	257	257	Dayside_Nadir	LNO_L	UVIS_L	2018 DEC 22 15:59:43	2018 DEC 22 15:59:53	2018 DEC 22 17:12:35	2018 DEC 22 15:59:53	2018 DEC 22 16:09:53	-	2018 DEC 22 17:12:35	Same	Same	Same	Same	Same	Same	3762.0	4362.0	3762.0	4362.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
633	258	258	Dayside_Nadir	OFF	UVIS_1	2018 DEC 22 18:07:33	2018 DEC 22 18:07:43	2018 DEC 22 19:10:25	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
634	258	258	Dayside_Nadir	OFF	UVIS_2	2018 DEC 22 18:07:33	2018 DEC 22 18:07:43	2018 DEC 22 19:10:25	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
635	258	258	Dayside_Nadir	OFF	UVIS_3	2018 DEC 22 18:07:33	2018 DEC 22 18:07:43	2018 DEC 22 19:10:25	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
636	519	259	Egress	SO_O	UVIS_O	2018 DEC 22 19:48:05	2018 DEC 22 19:58:15	2018 DEC 22 20:02:58	2018 DEC 22 19:48:15	2018 DEC 22 19:58:15	2018 DEC 22 19:59:21	2018 DEC 22 20:02:58	Same	Same	Same	Same	Same	Same	283.0	283.0	283.0	283.0	1	1458	1459	Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
637	259	259	Dayside_Nadir	OFF	UVIS_L	2018 DEC 22 20:05:27	2018 DEC 22 20:05:37	2018 DEC 22 21:08:19	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
638	260	260	Dayside_Nadir	OFF	UVIS_NI	2018 DEC 22 22:03:21	2018 DEC 22 22:03:31	2018 DEC 22 23:06:15	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
639	261	261	Dayside_Nadir	LNO_L	UVIS_L	2018 DEC 22 23:51:17	2018 DEC 22 23:51:27	2018 DEC 23 01:04:11	2018 DEC 22 23:51:27	2018 DEC 23 00:01:27	-	2018 DEC 23 01:04:11	Same	Same	Same	Same	Same	Same	3764.0	4364.0	3764.0	4364.0	1	2639	2639	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
640	262	262	Dayside_Nadir	OFF	UVIS_1	2018 DEC 23 01:59:11	2018 DEC 23 01:59:21	2018 DEC 23 03:02:05	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
641	262	262	Dayside_Nadir	OFF	UVIS_2	2018 DEC 23 01:59:11	2018 DEC 23 01:59:21	2018 DEC 23 03:02:05	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
642	262	262	Dayside_Nadir	OFF	UVIS_3	2018 DEC 23 01:59:11	2018 DEC 23 01:59:21	2018 DEC 23 03:02:05	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
643	527	263	Egress	SO_O	UVIS_O	2018 DEC 23 03:39:47	2018 DEC 23 03:49:57	2018 DEC 23 03:54:40	2018 DEC 23 03:39:57	2018 DEC 23 03:49:57	2018 DEC 23 03:51:04	2018 DEC 23 03:54:40	Same	Same	Same	Same	Same	Same	283.0	283.0	283.0	283.0	1	3951	3951	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
644	263	263	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 23 03:57:03	2018 DEC 23 03:57:13	2018 DEC 23 04:59:55	2018 DEC 23 03:57:13	2018 DEC 23 04:07:13	-	2018 DEC 23 04:47:13	Same	Same	2018 DEC 23 04:53:19	2018 DEC 23 03:50:55	2018 DEC 23 04:00:55	2018 DEC 23 04:56:12	2400.0	3762.0	3317.0	3366.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
645	528	264	Ingress	SO_O	UVIS_O	2018 DEC 23 04:53:24	2018 DEC 23 05:03:34	2018 DEC 23 05:08:00	2018 DEC 23 04:53:34	2018 DEC 23 05:03:34	2018 DEC 23 05:06:55	2018 DEC 23 05:08:00	Same	Same	Same	Same	Same	Same	266.0	266.0	266.0	266.0	1	1468	1468	Science: orders #135, #135, #135, #135, #135, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
646	264	264	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 23 05:54:53	2018 DEC 23 05:55:03	2018 DEC 23 06:57:47	2018 DEC 23 05:55:03	2018 DEC 23 06:05:03	-	2018 DEC 23 06:45:03	Same	Same	Same	2018 DEC 23 05:48:38	2018 DEC 23 05:58:38	2018 DEC 23 06:54:12	2400.0	3764.0	3334.0	3764.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
647	265	265	Dayside_Nadir	OFF	UVIS_1	2018 DEC 23 07:52:45	2018 DEC 23 07:52:55	2018 DEC 23 08:55:39	-	-	-	-	Same	Same	2018 DEC 23 08:49:04	-	-	-	-	3764.0	-	3369.0	-	-	-	-	-	
648	265	265	Dayside_Nadir	OFF	UVIS_2	2018 DEC 23 07:52:45	2018 DEC 23 07:52:55	2018 DEC 23 08:55:39	-	-	-	-	Same	Same	2018 DEC 23 08:49:04	-	-	-	-	3764.0	-	3369.0	-	-	-	-	-	
649	265	265	Dayside_Nadir	OFF	UVIS_3	2018 DEC 23 07:52:45	2018 DEC 23 07:52:55	2018 DEC 23 08:55:39	-	-	-	-	Same	Same	2018 DEC 23 08:49:04	-	-	-	-	3764.0	-	3369.0	-	-	-	-	-	
650	532	266	Ingress	SO_O	UVIS_O	2018 DEC 23 08:49:09	2018 DEC 23 08:59:19	2018 DEC 23 09:03:43	2018 DEC 23 08:49:19	2018 DEC 23 08:59:19	2018 DEC 23 09:02:39	2018 DEC 23 09:03:43	Same	Same	Same	Same	Same	Same	264.0	264.0	264.0	264.0	1	1410	1410	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
651	266	266	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 23 09:50:39	2018 DEC 23 09:50:49	2018 DEC 23 10:53:35	2018 DEC 23 09:50:49	2018 DEC 23 10:00:49	-	2018 DEC 23 10:40:49	Same	Same	Same	2018 DEC 23 09:44:24	2018 DEC 23 09:54:24	2018 DEC 23 10:50:00	2400.0	3766.0	3336.0	3766.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
652	267	267	Dayside_Nadir	OFF	UVIS_1	2018 DEC 23 11:48:37	2018 DEC 23 11:48:47	2018 DEC 23 12:51:29	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
653	267	267	Dayside_Nadir	OFF	UVIS_2	2018 DEC 23 11:48:37	2018 DEC 23 11:48:47	2018 DEC 23 12:51:29	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
654	267	267	Dayside_Nadir	OFF	UVIS_3	2018 DEC 23 11:48:37	2018 DEC 23 11:48:47	2018 DEC 23 12:51:29	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
655	268	268	Dayside_Nadir	LNO_L	UVIS_L	2018 DEC 23 13:36:31	2018 DEC 23 13:36:41	2018 DEC 23 14:49:25	2018 DEC 23 13:36:41	2018 DEC 23 13:46:41	-	2018 DEC 23 14:49:25	Same	Same	Same	Same	Same	Same	3764.0	4364.0	3764.0	4364.0	1	1029	1029	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
656	539	269	Egress	SO_O	UVIS_O	2018 DEC 23 15:27:10	2018 DEC 23 15:37:20	2018 DEC 23 15:42:00	2018 DEC 23 15:27:20	2018 DEC 23 15:37:20	2018 DEC 23 15:38:26	2018 DEC 23 15:42:00	Same	Same	Same	Same	Same	Same	280.0	280.0	280.0	280.0	1	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
657	269	269	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 23 15:44:25	2018 DEC 23 15:44:35	2018 DEC 23 16:47:15	2018 DEC 23 15:44:35	2018 DEC 23 15:54:35	-	2018 DEC 23 16:34:35	Same	Same	2018 DEC 23 16:40:36	2018 DEC 23 15:38:15	2018 DEC 23 15:48:15	2018 DEC 23 16:43:35	2400.0	3760.0	3320.0	3361.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
658	540	270	Ingress	SO_O	UVIS_O	2018 DEC 23 16:40:41	2018 DEC 23 16:50:51	2018 DEC 23 16:55:15	2018 DEC 23 16:40:51	2018 DEC 23 16:50:51	2018 DEC 23 16:54:10	2018 DEC 23 16:55:15	Same	Same	Same	Same	Same	Same	264.0	264.0	264.0	264.0	1	1453	1452	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
659	270	270	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 23 17:42:15	2018 DEC 23 17:42:25	2018 DEC 23 18:45:05	2018 DEC 23 17:42:25	2018 DEC 23 17:52:25	-	2018 DEC 23 18:32:25	Same	Same	Same	2018 DEC 23 17:35:57	2018 DEC 23 17:45:57	2018 DEC 23 18:41:33	2400.0	3760.0	3336.0	3760.0	1	1779	1779	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
660	271	271	Dayside_Nadir	OFF	UVIS_1	2018 DEC 23 19:40:05	2018 DEC 23 19:40:15	2018 DEC 23 20:42:59	-	-	-	-	Same	Same	2018 DEC 23 20:36:20	-	-	-	-	3764.0	-	3365.0	-	-	-	-	-	
661	271	271	Dayside_Nadir	OFF	UVIS_2	2018 DEC 23 19:40:05	2018 DEC 23 19:40:15	2018 DEC 23 20:42:59	-	-	-	-	Same	Same	2018 DEC 23 20:36:20	-	-	-	-	3764.0	-	3365.0	-	-	-	-	-	
662	271	271	Dayside_Nadir	OFF	UVIS_3	2018 DEC 23 19:40:05	2018 DEC 23 19:40:15	2018 DEC 23 20:42:59	-	-	-	-	Same	Same	2018 DEC 23 20:36:20	-	-	-	-	3764.0	-	3365.0	-	-	-	-	-	
663	544	272	Ingress	SO_O	UVIS_O	2018 DEC 23 20:36:25	2018 DEC 23 20:46:35	2018 DEC 23 20:50:58	2018 DEC 23 20:36:35	2018 DEC 23 20:46:35	2018 DEC 23 20:49:53	2018 DEC 23 20:50:58	Same	Same	Same	Same	Same	Same	263.0	263.0	263.0	263.0	1	1427	1427	Science: orders #119, #140, #153, #170, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
664	272	272	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 23 21:37:59	2018 DEC 23 21:38:09	2018 DEC 23 22:40:55	2018 DEC 23 21:38:09	2018 DEC 23 21:48:09	-	2018 DEC 23 22:28:09	Same	Same	Same	2018 DEC 23 21:31:43	2018 DEC 23 21:41:43	2018 DEC 23 22:37:20	2400.0	3766.0	3337.0	3766.0	1	1859	1859	Science: orders #168, #190, #191, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
665	273	273	Dayside_Nadir	OFF	UVIS_1	2018 DEC 23 23:35:55	2018 DEC 23 23:36:05	2018 DEC 24 00:38:51	-	-	-	-	Same	Same	Same	-	-	-	-	3766.0	-	3766.0	-	-	-	-	-	
666	273	273	Dayside_Nadir	OFF	UVIS_2	2018 DEC 23 23:35:55	2018 DEC 23 23:36:05	2018 DEC 24 00:38:51	-	-	-	-	Same	Same	Same	-	-	-	-	3766.0	-	3766.0	-	-	-	-	-	
667	273	273	Dayside_Nadir	OFF	UVIS_3	2018 DEC 23 23:35:55	2018 DEC 23 23:36:05	2018 DEC 24 00:38:51	-	-	-	-	Same	Same	Same	-	-	-	-	3766.0	-	3766.0	-	-	-	-	-	
668	274	274	Dayside_Nadir	LNO_L	UVIS_L	2018 DEC 24 01:23:49	2018 DEC 24 01:23:59	2018 DEC 24 02:36:45	2018 DEC 24 01:23:59	2018 DEC 24 01:33:59	-	2018 DEC 24 02:36:45	Same	Same	Same	Same	Same	Same	3766.0	4366.0	3766.0	4366.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
669	551	275	Egress	SO_O	UVIS_O	2018 DEC 24 03:14:34	2018 DEC 24 03:24:44	2018 DEC 24 03:29:22	2018 DEC 24 03:14:44	2018 DEC 24 03:24:44	2018 DEC 24 03:25:49	2018 DEC 24 03:29:22	Same	Same	Same	Same	Same	Same	278.0	278.0	278.0	278.0	1	3951	3951	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
670	275	275	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 24 03:31:43	2018 DEC 24 03:31:53	2018 DEC 24 04:34:37	2018 DEC 24 03:31:53	2018 DEC 24 03:41:53	-	2018 DEC 24 04:21:53	Same	Same	Same	2018 DEC 24 03:25:34	2018 DEC 24 03:35:34	2018 DEC 24 04:30:56	2400.0	3764.0	3322.0	3764.0	1	1837	1837	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
671	276	276	Dayside_Nadir	OFF	UVIS_1	2018 DEC 24 05:29:33	2018 DEC 24 05:29:43	2018 DEC 24 06:32:27	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
672	276	276	Dayside_Nadir	OFF	UVIS_2	2018 DEC 24 05:29:33	2018 DEC 24 05:29:43	2018 DEC 24 06:32:27	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
673	276	276	Dayside_Nadir	OFF	UVIS_3	2018 DEC 24 05:29:33	2018 DEC 24 05:29:43	2018 DEC 24 06:32:27	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
674	555	277	Egress	SO_O	UVIS_O	2018 DEC 24 07:10:15	2018 DEC 24 07:20:25	2018 DEC 24 07:25:02	2018 DEC 24 07:10:25	2018 DEC 24 07:20:25	2018 DEC 24 07:21:30	2018 DEC 24 07:25:02	Same	Same	Same	Same	Same	Same	277.0	277.0	277.0	277.0	1	1215	1215	Science: orders #147, #134, #169, #121, #186, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
675	277	277	Dayside_Nadir	LNO_M	UVIS_L	2018 DEC 24 07:27:23	2018 DEC 24 07:27:33	2018 DEC 24 08:30:19	2018 DEC 24 07:27:33	2018 DEC 24 07:37:33	-	2018 DEC 24 08:17:33	Same	Same	2018 DEC 24 08:23:37	2018 DEC 24 07:21:14	2018 DEC 24 07:31:14	2018 DEC 24 08:26:37	2400.0	3766.0	3323.0	3364.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
