Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	115	Egress	2019 MAY 28 00:27:42	2019 MAY 28 00:28:22	2019 MAY 28 00:31:32	230.00	-110.85	-111.56	-115.07	44.81	45.97	51.01	5.09	14	-	-	-		
N/A	116	Ingress	2019 MAY 28 01:42:47	2019 MAY 28 01:46:13	2019 MAY 28 01:46:55	248.00	30.55	18.80	15.54	-67.43	-71.85	-72.72	15.04	3	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
ACS	116	Egress	2019 MAY 28 02:25:38	2019 MAY 28 02:26:18	2019 MAY 28 02:29:27	229.00	-139.69	-140.40	-143.89	45.07	46.21	51.18	5.08	3	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
NOMAD	117	Ingress	2019 MAY 28 03:40:43	2019 MAY 28 03:44:08	2019 MAY 28 03:44:50	247.00	1.80	-9.78	-13.00	-67.43	-71.80	-72.66	15.05	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	117	Egress	2019 MAY 28 04:23:36	2019 MAY 28 04:24:16	2019 MAY 28 04:27:24	228.00	-168.55	-169.27	-172.74	45.36	46.49	51.40	5.07	1	-	-	-		
N/A	118	Ingress	2019 MAY 28 05:38:39	2019 MAY 28 05:42:03	2019 MAY 28 05:42:45	246.00	-27.06	-38.55	-41.75	-67.50	-71.80	-72.66	15.04	14	-	-	-		
N/A	118	Egress	2019 MAY 28 06:21:34	2019 MAY 28 06:22:14	2019 MAY 28 06:25:22	228.00	162.57	161.85	158.36	45.68	46.80	51.67	5.06	14	-	-	-		
ACS	119	Ingress	2019 MAY 28 07:36:31	2019 MAY 28 07:39:56	2019 MAY 28 07:40:37	246.00	-55.89	-67.42	-70.53	-67.55	-71.84	-72.66	15.03	3	-	-	-		
N/A	119	Egress	2019 MAY 28 08:19:28	2019 MAY 28 08:20:08	2019 MAY 28 08:23:16	228.00	133.71	132.99	129.48	45.99	47.10	51.92	5.04	3	-	-	-		
N/A	120	Ingress	2019 MAY 28 09:34:19	2019 MAY 28 09:37:44	2019 MAY 28 09:38:25	246.00	-84.62	-96.06	-99.14	-67.55	-71.81	-72.63	15.03	1	-	-	-		
NOMAD	120	Egress	2019 MAY 28 10:17:19	2019 MAY 28 10:17:58	2019 MAY 28 10:21:06	227.00	104.89	104.19	100.68	46.23	47.31	52.10	5.04	1	BgSubTest 04	Science: orders #168, #136, #189, #119, #166, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	121	Ingress	2019 MAY 28 11:32:08	2019 MAY 28 11:35:32	2019 MAY 28 11:36:13	245.00	-113.29	-124.55	-127.59	-67.53	-71.74	-72.55	15.05	14	-	-	-		
N/A	121	Egress	2019 MAY 28 12:15:10	2019 MAY 28 12:15:49	2019 MAY 28 12:18:56	226.00	76.10	75.40	71.91	46.42	47.49	52.21	5.03	14	-	-	-		
N/A	122	Ingress	2019 MAY 28 13:30:03	2019 MAY 28 13:33:26	2019 MAY 28 13:34:07	244.00	-142.07	-153.18	-156.18	-67.55	-71.70	-72.51	15.05	1	-	-	-		
NOMAD	122	Egress	2019 MAY 28 14:13:07	2019 MAY 28 14:13:46	2019 MAY 28 14:16:52	225.00	47.26	46.56	43.09	46.65	47.71	52.35	5.02	1	Nominal Science with CO 01	Science: orders #147, #134, #169, #121, #186, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	123	Ingress	2019 MAY 28 15:27:58	2019 MAY 28 15:31:20	2019 MAY 28 15:32:01	243.00	-170.87	178.16	175.19	-67.58	-71.67	-72.47	15.05	14	-	-	-		
N/A	123	Egress	2019 MAY 28 16:11:04	2019 MAY 28 16:11:43	2019 MAY 28 16:14:49	225.00	18.40	17.70	14.22	46.92	47.97	52.57	5.01	14	-	-	-		
N/A	124	Ingress	2019 MAY 28 17:25:51	2019 MAY 28 17:29:13	2019 MAY 28 17:29:54	243.00	160.39	149.51	146.57	-67.59	-71.64	-72.43	15.05	1	-	-	-		
NOMAD	124	Egress	2019 MAY 28 18:09:00	2019 MAY 28 18:09:39	2019 MAY 28 18:12:44	224.00	-10.47	-11.17	-14.64	47.21	48.25	52.79	5.00	1	CO 01	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	125	Ingress	2019 MAY 28 19:23:42	2019 MAY 28 19:27:04	2019 MAY 28 19:27:45	243.00	131.64	120.84	117.93	-67.60	-71.61	-72.41	15.05	3	-	-	-	&daysideMatch:NILI FOSSAE; 	
N/A	125	Egress	2019 MAY 28 20:06:53	2019 MAY 28 20:07:32	2019 MAY 28 20:10:36	223.00	-39.32	-40.03	-43.49	47.50	48.53	53.00	4.99	3	-	-	-	&daysideMatch:NILI FOSSAE; 	
N/A	126	Ingress	2019 MAY 28 21:21:31	2019 MAY 28 21:24:53	2019 MAY 28 21:25:34	243.00	102.87	92.13	89.24	-67.63	-71.61	-72.39	15.05	1	-	-	-		
NOMAD	126	Egress	2019 MAY 28 22:04:45	2019 MAY 28 22:05:24	2019 MAY 28 22:08:28	223.00	-68.16	-68.87	-72.33	47.75	48.77	53.20	4.98	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	127	Ingress	2019 MAY 28 23:19:22	2019 MAY 28 23:22:42	2019 MAY 28 23:23:23	241.00	74.03	63.45	60.58	-67.69	-71.59	-72.37	15.05	14	-	-	-		
N/A	127	Egress	2019 MAY 29 00:02:37	2019 MAY 29 00:03:16	2019 MAY 29 00:06:19	222.00	-96.97	-97.68	-101.12	47.96	48.96	53.33	4.97	14	-	-	-		
N/A	128	Ingress	2019 MAY 29 01:17:14	2019 MAY 29 01:20:33	2019 MAY 29 01:21:14	240.00	45.33	34.92	32.10	-67.67	-71.52	-72.29	15.06	3	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
ACS	128	Egress	2019 MAY 29 02:00:31	2019 MAY 29 02:01:10	2019 MAY 29 02:04:12	221.00	-125.80	-126.51	-129.93	48.17	49.17	53.47	4.96	3	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
NOMAD	129	Ingress	2019 MAY 29 03:15:08	2019 MAY 29 03:18:28	2019 MAY 29 03:19:08	240.00	16.67	6.34	3.62	-67.63	-71.47	-72.22	15.07	1	CO2 Fullscan Fast	Diffraction order stepping (fullscan): 10 orders from 160 to 170 in steps of 1 (6 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	129	Egress	2019 MAY 29 03:58:27	2019 MAY 29 03:59:05	2019 MAY 29 04:02:08	221.00	-154.66	-155.35	-158.79	48.43	49.39	53.67	4.95	1	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	130	Ingress	2019 MAY 29 05:13:04	2019 MAY 29 05:16:23	2019 MAY 29 05:17:03	239.00	-12.14	-22.35	-25.03	-67.66	-71.44	-72.19	15.07	14	-	-	-		
N/A	130	Egress	2019 MAY 29 05:56:25	2019 MAY 29 05:57:03	2019 MAY 29 06:00:05	220.00	176.46	175.77	172.34	48.72	49.67	53.88	4.94	14	-	-	-		
NOMAD	131	Ingress	2019 MAY 29 07:10:59	2019 MAY 29 07:14:17	2019 MAY 29 07:14:57	238.00	-41.02	-51.14	-53.80	-67.74	-71.45	-72.19	15.06	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	131	Egress	2019 MAY 29 07:54:21	2019 MAY 29 07:54:59	2019 MAY 29 07:58:01	220.00	147.58	146.88	143.44	49.01	49.96	54.13	4.93	1	-	-	-		
N/A	132	Ingress	2019 MAY 29 09:08:49	2019 MAY 29 09:12:07	2019 MAY 29 09:12:47	238.00	-69.81	-79.87	-82.52	-67.77	-71.45	-72.18	15.06	14	-	-	-		
ACS	132	Egress	2019 MAY 29 09:52:13	2019 MAY 29 09:52:51	2019 MAY 29 09:55:53	220.00	118.73	118.03	114.58	49.27	50.21	54.34	4.91	14	-	-	-		
N/A	133	Ingress	2019 MAY 29 11:06:36	2019 MAY 29 11:09:54	2019 MAY 29 11:10:34	238.00	-98.46	-108.41	-111.02	-67.74	-71.40	-72.12	15.07	28	-	-	-	&trueLimb	
N/A	133	Egress	2019 MAY 29 11:50:03	2019 MAY 29 11:50:41	2019 MAY 29 11:53:42	219.00	89.92	89.22	85.79	49.47	50.39	54.46	4.91	28	-	-	-	&trueLimb	
N/A	134	Ingress	2019 MAY 29 13:04:29	2019 MAY 29 13:07:46	2019 MAY 29 13:08:26	237.00	-127.19	-136.98	-139.55	-67.74	-71.34	-72.06	15.08	14	-	-	-		
N/A	134	Egress	2019 MAY 29 13:47:57	2019 MAY 29 13:48:35	2019 MAY 29 13:51:35	218.00	61.10	60.40	57.00	49.65	50.57	54.57	4.90	14	-	-	-		
NOMAD	135	Ingress	2019 MAY 29 15:02:26	2019 MAY 29 15:05:41	2019 MAY 29 15:06:21	235.00	-156.02	-165.63	-168.18	-67.78	-71.31	-72.02	15.08	1	Nominal Science 1xCO2 HA03; Nominal Science 1xCO2 LA03	Science: orders #168, #134, #189, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #189, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	135	Egress	2019 MAY 29 15:45:55	2019 MAY 29 15:46:33	2019 MAY 29 15:49:33	218.00	32.23	31.54	28.14	49.89	50.80	54.75	4.89	1	-	-	-		
N/A	136	Ingress	2019 MAY 29 17:00:19	2019 MAY 29 17:03:34	2019 MAY 29 17:04:14	235.00	175.23	165.71	163.20	-67.79	-71.28	-71.98	15.08	14	-	-	-		
ACS	136	Egress	2019 MAY 29 17:43:51	2019 MAY 29 17:44:29	2019 MAY 29 17:47:28	217.00	3.35	2.66	-0.73	50.16	51.06	54.95	4.88	14	-	-	-		
NOMAD	137	Ingress	2019 MAY 29 18:58:11	2019 MAY 29 19:01:26	2019 MAY 29 19:02:06	235.00	146.49	137.05	134.57	-67.79	-71.25	-71.95	15.08	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	137	Egress	2019 MAY 29 19:41:45	2019 MAY 29 19:42:23	2019 MAY 29 19:45:22	217.00	-25.52	-26.22	-29.62	50.43	51.32	55.17	4.86	1	-	-	-		
N/A	138	Ingress	2019 MAY 29 20:56:01	2019 MAY 29 20:59:16	2019 MAY 29 20:59:56	235.00	117.73	108.36	105.90	-67.81	-71.23	-71.93	15.08	1	-	-	-	&daysideMatch:NILI FOSSAE; 	
NOMAD	138	Egress	2019 MAY 29 21:39:37	2019 MAY 29 21:40:15	2019 MAY 29 21:43:14	217.00	-54.38	-55.08	-58.49	50.69	51.57	55.38	4.85	1	Nominal Science 1xCO2 LA02; Nominal Science 1xCO2 HA02	Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:NILI FOSSAE; 	
ACS	139	Ingress	2019 MAY 29 22:53:50	2019 MAY 29 22:57:06	2019 MAY 29 22:57:45	235.00	88.95	79.59	77.20	-67.84	-71.24	-71.91	15.08	17	-	-	-		
N/A	139	Egress	2019 MAY 29 23:37:28	2019 MAY 29 23:38:06	2019 MAY 29 23:41:04	216.00	-83.20	-83.91	-87.28	50.88	51.75	55.50	4.84	17	-	-	-		
N/A	140	Ingress	2019 MAY 30 00:51:41	2019 MAY 30 00:54:56	2019 MAY 30 00:55:35	234.00	60.23	51.02	48.67	-67.84	-71.19	-71.85	15.08	3	-	-	-		
N/A	140	Egress	2019 MAY 30 01:35:21	2019 MAY 30 01:35:58	2019 MAY 30 01:38:56	215.00	-112.03	-112.71	-116.08	51.07	51.91	55.62	4.83	3	-	-	-		
NOMAD	141	Ingress	2019 MAY 30 02:49:35	2019 MAY 30 02:52:49	2019 MAY 30 02:53:28	233.00	31.56	22.54	20.23	-67.81	-71.11	-71.76	15.10	1	Nominal Science 1xCO2 HA04; Nominal Science 1xCO2 LA04	Science: orders #168, #136, #189, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #136, #189, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	141	Egress	2019 MAY 30 03:33:16	2019 MAY 30 03:33:53	2019 MAY 30 03:36:51	215.00	-140.89	-141.57	-144.93	51.30	52.12	55.78	4.82	1	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
N/A	142	Ingress	2019 MAY 30 04:47:31	2019 MAY 30 04:50:44	2019 MAY 30 04:51:23	232.00	2.81	-6.07	-8.35	-67.81	-71.06	-71.71	15.10	14	-	-	-		
N/A	142	Egress	2019 MAY 30 05:31:13	2019 MAY 30 05:31:50	2019 MAY 30 05:34:47	214.00	-169.77	-170.45	-173.80	51.55	52.37	55.97	4.81	14	-	-	-		
ACS	143	Ingress	2019 MAY 30 06:45:26	2019 MAY 30 06:48:39	2019 MAY 30 06:49:18	232.00	-26.02	-34.84	-37.10	-67.85	-71.06	-71.71	15.10	14	-	-	-		
N/A	143	Egress	2019 MAY 30 07:29:09	2019 MAY 30 07:29:46	2019 MAY 30 07:32:43	214.00	161.32	160.64	157.28	51.83	52.64	56.20	4.80	14	-	-	-		
N/A	144	Ingress	2019 MAY 30 08:43:17	2019 MAY 30 08:46:30	2019 MAY 30 08:47:09	232.00	-54.85	-63.62	-65.86	-67.90	-71.07	-71.71	15.09	1	-	-	-		
NOMAD	144	Egress	2019 MAY 30 09:27:03	2019 MAY 30 09:27:40	2019 MAY 30 09:30:37	214.00	132.44	131.75	128.39	52.09	52.89	56.41	4.79	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	145	Ingress	2019 MAY 30 10:41:05	2019 MAY 30 10:44:18	2019 MAY 30 10:44:57	232.00	-83.55	-92.24	-94.45	-67.90	-71.04	-71.67	15.10	14	-	-	-		
N/A	145	Egress	2019 MAY 30 11:24:52	2019 MAY 30 11:25:29	2019 MAY 30 11:28:25	213.00	103.61	102.92	99.58	52.30	53.09	56.55	4.77	14	-	-	-		
N/A	146	Ingress	2019 MAY 30 12:38:55	2019 MAY 30 12:42:07	2019 MAY 30 12:42:46	231.00	-112.22	-120.74	-122.92	-67.87	-70.97	-71.59	15.11	3	-	-	-		
N/A	146	Egress	2019 MAY 30 13:22:44	2019 MAY 30 13:23:21	2019 MAY 30 13:26:16	212.00	74.80	74.12	70.81	52.46	53.24	56.64	4.77	3	-	-	-		
NOMAD	147	Ingress	2019 MAY 30 14:36:50	2019 MAY 30 14:40:01	2019 MAY 30 14:40:40	230.00	-140.98	-149.36	-151.51	-67.88	-70.92	-71.54	15.11	1	LNO Occultation Fullscan 01	Diffraction order stepping (fullscan): 105 orders from 110 to 215 in steps of 1 (6 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	147	Egress	2019 MAY 30 15:20:40	2019 MAY 30 15:21:17	2019 MAY 30 15:24:12	212.00	45.94	45.26	41.96	52.66	53.43	56.78	4.76	1	-	-	-		
N/A	148	Ingress	2019 MAY 30 16:34:45	2019 MAY 30 16:37:55	2019 MAY 30 16:38:34	229.00	-169.77	-178.02	179.87	-67.90	-70.89	-71.50	15.11	1	-	-	-	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
NOMAD	148	Egress	2019 MAY 30 17:18:37	2019 MAY 30 17:19:14	2019 MAY 30 17:22:09	212.00	17.06	16.37	13.07	52.90	53.66	56.97	4.74	1	136 with 1xDark	Science: orders #136, #136, #136, #136, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
ACS	149	Ingress	2019 MAY 30 18:32:37	2019 MAY 30 18:35:47	2019 MAY 30 18:36:26	229.00	161.49	153.33	151.24	-67.91	-70.86	-71.47	15.12	14	-	-	-		
N/A	149	Egress	2019 MAY 30 19:16:32	2019 MAY 30 19:17:09	2019 MAY 30 19:20:03	211.00	-11.84	-12.53	-15.81	53.16	53.91	57.16	4.73	14	-	-	-		
N/A	150	Ingress	2019 MAY 30 20:30:27	2019 MAY 30 20:33:38	2019 MAY 30 20:34:17	230.00	132.76	124.64	122.57	-67.91	-70.84	-71.44	15.12	1	-	-	-	&daysideMatch:NILI FOSSAE; 	
NOMAD	150	Egress	2019 MAY 30 21:14:24	2019 MAY 30 21:15:01	2019 MAY 30 21:17:55	211.00	-40.73	-41.41	-44.70	53.41	54.15	57.36	4.72	1	Nominal Science 1xCO2 LA01; Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:NILI FOSSAE; 	
ACS	151	Ingress	2019 MAY 30 22:28:18	2019 MAY 30 22:31:29	2019 MAY 30 22:32:07	229.00	103.95	95.88	93.88	-67.95	-70.85	-71.43	15.11	14	-	-	-		
N/A	151	Egress	2019 MAY 30 23:12:15	2019 MAY 30 23:12:52	2019 MAY 30 23:15:46	211.00	-69.58	-70.27	-73.56	53.62	54.35	57.53	4.71	14	-	-	-		
N/A	152	Ingress	2019 MAY 31 00:26:08	2019 MAY 31 00:29:18	2019 MAY 31 00:29:56	228.00	75.19	67.24	65.27	-67.97	-70.82	-71.39	15.11	3	-	-	-		
N/A	152	Egress	2019 MAY 31 01:10:07	2019 MAY 31 01:10:43	2019 MAY 31 01:13:37	210.00	-98.41	-99.08	-102.35	53.79	54.50	57.63	4.70	3	-	-	-		
NOMAD	153	Ingress	2019 MAY 31 02:24:00	2019 MAY 31 02:27:10	2019 MAY 31 02:27:48	228.00	46.55	38.73	36.80	-67.93	-70.74	-71.31	15.12	1	CH4 01	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; &daysideMatch:MERIDIANI SULPHATES; 	
N/A	153	Egress	2019 MAY 31 03:08:01	2019 MAY 31 03:08:37	2019 MAY 31 03:11:30	209.00	-127.27	-127.93	-131.18	53.99	54.68	57.75	4.69	1	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; &daysideMatch:MERIDIANI SULPHATES; 	
N/A	154	Ingress	2019 MAY 31 04:21:55	2019 MAY 31 04:25:04	2019 MAY 31 04:25:42	227.00	17.84	10.18	8.28	-67.91	-70.68	-71.24	15.13	1	-	-	-		
NOMAD	154	Egress	2019 MAY 31 05:05:57	2019 MAY 31 05:06:33	2019 MAY 31 05:09:26	209.00	-156.15	-156.82	-160.06	54.21	54.89	57.92	4.67	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	155	Ingress	2019 MAY 31 06:19:51	2019 MAY 31 06:23:00	2019 MAY 31 06:23:38	227.00	-10.94	-18.52	-20.39	-67.93	-70.66	-71.21	15.13	14	-	-	-		
N/A	155	Egress	2019 MAY 31 07:03:54	2019 MAY 31 07:04:30	2019 MAY 31 07:07:23	209.00	174.93	174.27	171.03	54.46	55.14	58.12	4.66	14	-	-	-		
N/A	156	Ingress	2019 MAY 31 08:17:45	2019 MAY 31 08:20:53	2019 MAY 31 08:21:31	226.00	-39.80	-47.29	-49.15	-67.99	-70.66	-71.21	15.13	1	-	-	-		
NOMAD	156	Egress	2019 MAY 31 09:01:48	2019 MAY 31 09:02:24	2019 MAY 31 09:05:17	209.00	146.02	145.35	142.11	54.72	55.38	58.33	4.65	1	AER 01	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	157	Ingress	2019 MAY 31 10:15:34	2019 MAY 31 10:18:42	2019 MAY 31 10:19:20	226.00	-68.58	-76.00	-77.84	-68.01	-70.66	-71.20	15.13	14	-	-	-		
N/A	157	Egress	2019 MAY 31 10:59:39	2019 MAY 31 11:00:15	2019 MAY 31 11:03:07	208.00	117.14	116.48	113.25	54.94	55.60	58.49	4.63	14	-	-	-		
N/A	158	Ingress	2019 MAY 31 12:13:22	2019 MAY 31 12:16:30	2019 MAY 31 12:17:08	226.00	-97.23	-104.55	-106.35	-67.98	-70.60	-71.13	15.13	7	-	-	-		
N/A	158	Egress	2019 MAY 31 12:57:29	2019 MAY 31 12:58:05	2019 MAY 31 13:00:57	208.00	88.31	87.65	84.44	55.11	55.76	58.60	4.62	7	-	-	-		
NOMAD	159	Ingress	2019 MAY 31 14:11:16	2019 MAY 31 14:14:23	2019 MAY 31 14:15:01	225.00	-125.95	-133.12	-134.89	-67.97	-70.54	-71.06	15.14	1	Nominal Science 1xCO2 HA01; Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	159	Egress	2019 MAY 31 14:55:24	2019 MAY 31 14:56:00	2019 MAY 31 14:58:51	207.00	59.46	58.80	55.63	55.28	55.91	58.70	4.61	1	-	-	-		
N/A	160	Ingress	2019 MAY 31 16:09:12	2019 MAY 31 16:12:18	2019 MAY 31 16:12:56	224.00	-154.72	-161.76	-163.50	-67.98	-70.50	-71.02	15.15	14	-	-	-		
ACS	160	Egress	2019 MAY 31 16:53:21	2019 MAY 31 16:53:57	2019 MAY 31 16:56:48	207.00	30.57	29.91	26.74	55.49	56.11	58.86	4.60	14	-	-	-		
NOMAD	161	Ingress	2019 MAY 31 18:07:05	2019 MAY 31 18:10:11	2019 MAY 31 18:10:49	224.00	176.54	169.59	167.87	-67.99	-70.47	-70.98	15.15	1	Nominal Science 1xCO2 HA02; Nominal Science 1xCO2 LA02	Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136); Science: orders #168, #134, #190, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	161	Egress	2019 MAY 31 18:51:16	2019 MAY 31 18:51:52	2019 MAY 31 18:54:43	207.00	1.65	1.00	-2.17	55.73	56.35	59.05	4.59	1	-	-	-		
N/A	162	Ingress	2019 MAY 31 20:04:57	2019 MAY 31 20:08:03	2019 MAY 31 20:08:41	224.00	147.78	140.92	139.22	-68.00	-70.44	-70.95	15.15	1	-	-	-		
NOMAD	162	Egress	2019 MAY 31 20:49:09	2019 MAY 31 20:49:45	2019 MAY 31 20:52:35	206.00	-27.26	-27.92	-31.06	55.97	56.58	59.23	4.57	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	163	Ingress	2019 MAY 31 22:02:46	2019 MAY 31 22:05:53	2019 MAY 31 22:06:31	225.00	119.05	112.22	110.54	-68.01	-70.43	-70.93	15.15	17	-	-	-		
N/A	163	Egress	2019 MAY 31 22:47:00	2019 MAY 31 22:47:36	2019 MAY 31 22:50:26	206.00	-56.15	-56.81	-59.95	56.19	56.79	59.40	4.56	17	-	-	-		
N/A	164	Ingress	2019 JUN 01 00:00:36	2019 JUN 01 00:03:42	2019 JUN 01 00:04:20	224.00	90.25	83.53	81.87	-68.04	-70.42	-70.91	15.15	3	-	-	-		
N/A	164	Egress	2019 JUN 01 00:44:51	2019 JUN 01 00:45:27	2019 JUN 01 00:48:17	206.00	-84.99	-85.65	-88.78	56.36	56.95	59.52	4.55	3	-	-	-		
NOMAD	165	Ingress	2019 JUN 01 01:58:27	2019 JUN 01 02:01:33	2019 JUN 01 02:02:10	223.00	61.56	54.94	53.36	-68.02	-70.37	-70.84	15.15	1	BgSubTest 04	Science: orders #168, #136, #189, #119, #166, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
