Instrument	Occultation Index	Occultation Type	UTC Start Time	UTC End Time	UTC Transition Time	Duration (s)	Tangent Centre Longitude	Tangent Centre Latitude	Tangent Centre Local Time (hrs)	
NOMAD	392	Egress	2018 NOV 02 17:10:54	2018 NOV 02 17:15:39	2018 NOV 02 17:12:02	285.0	-128.1	57.2	9.1	
ACS	393	Ingress	2018 NOV 02 18:25:36	2018 NOV 02 18:30:38	2018 NOV 02 18:29:28	302.0	77.0	-65.0	23.9	
N/A	394	Egress	2018 NOV 02 19:08:47	2018 NOV 02 19:13:31	2018 NOV 02 19:09:56	284.0	-156.5	57.3	9.1	
N/A	395	Ingress	2018 NOV 02 20:23:22	2018 NOV 02 20:28:24	2018 NOV 02 20:27:14	302.0	47.6	-65.0	23.9	
NOMAD	396	Egress	2018 NOV 02 21:06:37	2018 NOV 02 21:11:20	2018 NOV 02 21:07:45	283.0	174.9	57.4	9.1	
N/A	397	Ingress	2018 NOV 02 22:21:10	2018 NOV 02 22:26:11	2018 NOV 02 22:25:02	301.0	18.5	-65.0	23.9	
N/A	398	Egress	2018 NOV 02 23:04:27	2018 NOV 02 23:09:09	2018 NOV 02 23:05:35	282.0	146.2	57.4	9.1	
N/A	399	Ingress	2018 NOV 03 00:19:04	2018 NOV 03 00:24:04	2018 NOV 03 00:22:54	300.0	-10.2	-65.0	23.9	
ACS	400	Egress	2018 NOV 03 01:02:21	2018 NOV 03 01:07:03	2018 NOV 03 01:03:29	282.0	117.5	57.4	9.1	
NOMAD	401	Ingress	2018 NOV 03 02:16:57	2018 NOV 03 02:21:56	2018 NOV 03 02:20:47	299.0	-39.5	-65.0	23.8	
N/A	402	Egress	2018 NOV 03 03:00:17	2018 NOV 03 03:04:59	2018 NOV 03 03:01:25	282.0	89.0	57.4	9.1	
N/A	403	Ingress	2018 NOV 03 04:14:48	2018 NOV 03 04:19:47	2018 NOV 03 04:18:38	299.0	-68.7	-65.0	23.8	
NOMAD	404	Egress	2018 NOV 03 04:58:12	2018 NOV 03 05:02:53	2018 NOV 03 04:59:20	281.0	60.5	57.5	9.1	
ACS	405	Ingress	2018 NOV 03 06:12:37	2018 NOV 03 06:17:36	2018 NOV 03 06:16:27	299.0	-97.7	-65.0	23.8	
N/A	406	Egress	2018 NOV 03 06:56:04	2018 NOV 03 07:00:45	2018 NOV 03 06:57:12	281.0	32.0	57.6	9.1	
N/A	407	Ingress	2018 NOV 03 08:10:26	2018 NOV 03 08:15:24	2018 NOV 03 08:14:15	298.0	-126.6	-65.0	23.7	
NOMAD	408	Egress	2018 NOV 03 08:53:55	2018 NOV 03 08:58:35	2018 NOV 03 08:55:02	280.0	3.4	57.6	9.1	
N/A	409	Ingress	2018 NOV 03 10:08:15	2018 NOV 03 10:13:12	2018 NOV 03 10:12:03	297.0	-155.6	-65.0	23.7	
N/A	410	Egress	2018 NOV 03 10:51:45	2018 NOV 03 10:56:25	2018 NOV 03 10:52:53	280.0	-25.2	57.6	9.1	
N/A	411	Ingress	2018 NOV 03 12:06:06	2018 NOV 03 12:11:02	2018 NOV 03 12:09:53	296.0	175.2	-65.0	23.7	
