Dayside Nadir Index	UTC Start Time	UTC End Time	UTC Minimum Incidence Angle Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Local Time (hrs)	
327	2018 NOV 02 09:28:14	2018 NOV 02 10:31:03	2018 NOV 02 09:59:47	3764.0	14.0	50.3	179.6	64.4	-18.5	-64.4	14.0	
328	2018 NOV 02 11:26:05	2018 NOV 02 12:28:55	2018 NOV 02 11:57:39	3766.0	-15.1	21.4	150.6	64.4	-18.4	-64.3	14.0	
329	2018 NOV 02 13:23:58	2018 NOV 02 14:26:49	2018 NOV 02 13:55:33	3766.0	-44.0	-7.6	121.5	64.3	-18.4	-64.3	13.9	
330	2018 NOV 02 15:21:51	2018 NOV 02 16:24:45	2018 NOV 02 15:53:27	3768.0	-72.8	-36.5	92.8	64.3	-18.5	-64.3	13.9	
331	2018 NOV 02 17:19:44	2018 NOV 02 18:22:37	2018 NOV 02 17:51:19	3768.0	-101.7	-65.5	64.0	64.3	-18.6	-64.3	13.9	
332	2018 NOV 02 19:17:34	2018 NOV 02 20:20:25	2018 NOV 02 19:49:09	3766.0	-130.6	-94.4	35.1	64.3	-18.6	-64.3	13.9	
333	2018 NOV 02 21:15:23	2018 NOV 02 22:18:13	2018 NOV 02 21:46:57	3764.0	-159.4	-123.4	6.1	64.2	-18.6	-64.2	13.9	
334	2018 NOV 02 23:13:13	2018 NOV 03 00:16:05	2018 NOV 02 23:44:47	3766.0	171.6	-152.3	-22.9	64.2	-18.6	-64.2	13.9	
335	2018 NOV 03 01:11:06	2018 NOV 03 02:13:59	2018 NOV 03 01:42:41	3768.0	142.6	178.7	-51.8	64.2	-18.7	-64.1	13.8	
336	2018 NOV 03 03:09:00	2018 NOV 03 04:11:51	2018 NOV 03 03:40:33	3766.0	113.6	149.8	-80.7	64.2	-18.7	-64.2	13.8	
337	2018 NOV 03 05:06:53	2018 NOV 03 06:09:43	2018 NOV 03 05:38:27	3764.0	84.8	120.8	-109.5	64.1	-18.7	-64.1	13.8	
338	2018 NOV 03 07:04:44	2018 NOV 03 08:07:31	2018 NOV 03 07:36:17	3762.0	56.0	91.9	-138.4	64.2	-18.7	-64.2	13.8	
339	2018 NOV 03 09:02:32	2018 NOV 03 10:05:21	2018 NOV 03 09:34:05	3764.0	27.1	63.0	-167.2	64.1	-18.8	-64.1	13.8	
340	2018 NOV 03 11:00:21	2018 NOV 03 12:03:11	2018 NOV 03 11:31:53	3764.0	-1.8	34.0	163.7	64.1	-18.9	-64.0	13.7	
