Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	127	Egress	2019 JUN 25 23:46:38	2019 JUN 25 23:48:53	2019 JUN 25 23:56:33	595.00	17.33	19.63	31.14	24.29	31.25	52.65	18.74	1	136 with 1xDark	Science: orders #136, #136, #136, #136, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	128	Ingress	2019 JUN 26 01:18:47	2019 JUN 26 01:27:07	2019 JUN 26 01:29:32	645.00	-40.57	-26.85	-24.32	-55.47	-32.38	-24.91	17.23	14	-	-	-		
N/A	128	Egress	2019 JUN 26 01:44:14	2019 JUN 26 01:46:35	2019 JUN 26 01:54:25	611.00	-11.73	-9.38	2.19	23.10	30.39	52.34	18.71	14	-	-	-		
NOMAD	129	Ingress	2019 JUN 26 03:16:52	2019 JUN 26 03:25:22	2019 JUN 26 03:27:53	661.00	-68.96	-55.23	-52.65	-55.14	-31.48	-23.67	17.26	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	129	Egress	2019 JUN 26 03:41:48	2019 JUN 26 03:44:16	2019 JUN 26 03:52:15	627.00	-40.84	-38.42	-26.88	21.75	29.42	51.90	18.68	1	CH4 01	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	130	Ingress	2019 JUN 26 05:14:51	2019 JUN 26 05:23:31	2019 JUN 26 05:26:10	679.00	-97.54	-83.68	-81.01	-55.00	-30.78	-22.53	17.28	14	-	-	-		
N/A	130	Egress	2019 JUN 26 05:39:17	2019 JUN 26 05:41:52	2019 JUN 26 05:50:01	644.00	-69.99	-67.51	-56.02	20.22	28.28	51.34	18.65	14	-	-	-		
NOMAD	131	Ingress	2019 JUN 26 07:12:46	2019 JUN 26 07:21:38	2019 JUN 26 07:24:24	698.00	-126.25	-112.16	-109.41	-54.99	-30.13	-21.49	17.30	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	131	Egress	2019 JUN 26 07:36:43	2019 JUN 26 07:39:26	2019 JUN 26 07:47:44	661.00	-99.11	-96.56	-85.13	18.69	27.20	50.79	18.62	1	AER 01	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	132	Ingress	2019 JUN 26 09:10:40	2019 JUN 26 09:19:42	2019 JUN 26 09:22:37	717.00	-154.90	-140.64	-137.78	-54.93	-29.53	-20.39	17.31	14	-	-	-		
N/A	132	Egress	2019 JUN 26 09:34:10	2019 JUN 26 09:37:01	2019 JUN 26 09:45:30	680.00	-128.20	-125.57	-114.10	17.25	26.20	50.41	18.60	14	-	-	-		
NOMAD	133	Merged	2019 JUN 26 11:08:40	-	2019 JUN 26 11:43:15	2075.56	176.71	-	-143.09	-54.60	-	49.99	-	5	Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	134	Merged	2019 JUN 26 13:06:44	-	2019 JUN 26 13:41:01	2056.64	148.45	-	-172.14	-54.12	-	49.50	-	14	-	-	-		
NOMAD	135	Merged	2019 JUN 26 15:04:48	-	2019 JUN 26 15:38:50	2041.57	120.00	-	158.85	-53.82	-	49.04	-	5	CH4 01	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&mergedMatch:ELYSIUM CERBERUS PHLEGRA; 	
N/A	136	Merged	2019 JUN 26 17:02:50	-	2019 JUN 26 17:36:40	2029.90	91.44	-	129.88	-53.65	-	48.65	-	14	-	-	-		
N/A	137	Merged	2019 JUN 26 19:00:49	-	2019 JUN 26 19:34:29	2020.11	62.80	-	100.91	-53.55	-	48.26	-	14	-	-	-		
NOMAD	138	Merged	2019 JUN 26 20:58:44	-	2019 JUN 26 21:32:12	2008.29	34.15	-	71.87	-53.48	-	47.72	-	5	CH4 01	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&mergedMatch:NILI FOSSAE FORSTERITE; &mergedMatch:NILI FOSSAE FAULT; &mergedMatch:CERBERUS FOSSAE; &mergedMatch:UTOPIA; &mergedMatch:INSIGHT; &mergedMatch:ELYSIUM CERBERUS PHLEGRA; &mergedMatch:NILI FOSSAE COLOE FOSSAE; 	
N/A	139	Grazing	2019 JUN 26 22:56:41	-	2019 JUN 26 23:29:53	1992.00	5.69	-	5.69	-53.22	-	-53.22	-	14	-	-	-		
N/A	140	Grazing	2019 JUN 27 00:54:50	-	2019 JUN 27 01:27:40	1970.00	-22.46	-	-22.46	-52.57	-	-52.57	-	3	-	-	-		
NOMAD	141	Grazing	2019 JUN 27 02:52:58	-	2019 JUN 27 03:25:30	1952.00	-50.76	-	-50.76	-52.07	-	-52.07	-	5	Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	142	Grazing	2019 JUN 27 04:51:02	-	2019 JUN 27 05:23:14	1932.00	-79.23	-	-79.23	-51.77	-	-51.77	-	14	-	-	-		
NOMAD	143	Grazing	2019 JUN 27 06:48:59	-	2019 JUN 27 07:20:57	1918.00	-107.87	-	-107.87	-51.67	-	-51.67	-	5	All Fullscan Fast	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	144	Grazing	2019 JUN 27 08:46:55	-	2019 JUN 27 09:18:39	1904.00	-136.52	-	-136.52	-51.60	-	-51.60	-	5	Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	145	Grazing	2019 JUN 27 10:44:54	-	2019 JUN 27 11:16:22	1888.00	-164.96	-	-164.96	-51.27	-	-51.27	-	14	-	-	-		
N/A	146	Grazing	2019 JUN 27 12:43:01	-	2019 JUN 27 13:14:05	1864.00	166.83	-	166.83	-50.64	-	-50.64	-	3	-	-	-		
NOMAD	147	Grazing	2019 JUN 27 14:41:06	-	2019 JUN 27 15:11:48	1842.00	138.45	-	138.45	-50.20	-	-50.20	-	5	CH4 01	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	148	Grazing	2019 JUN 27 16:39:12	-	2019 JUN 27 17:09:36	1824.00	109.98	-	109.98	-49.86	-	-49.86	-	14	-	-	-		
N/A	149	Grazing	2019 JUN 27 18:37:15	-	2019 JUN 27 19:07:25	1810.00	81.42	-	81.42	-49.64	-	-49.64	-	7	-	-	-		
NOMAD	150	Grazing	2019 JUN 27 20:35:12	-	2019 JUN 27 21:05:08	1796.00	52.77	-	52.77	-49.55	-	-49.55	-	5	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&grazingMatch:NILI FOSSAE FORSTERITE; &grazingMatch:NILI FOSSAE FAULT; &grazingMatch:CERBERUS FOSSAE; &grazingMatch:UTOPIA; &grazingMatch:INSIGHT; 	
NOMAD	151	Grazing	2019 JUN 27 22:33:07	-	2019 JUN 27 23:02:43	1776.00	24.20	-	24.20	-49.37	-	-49.37	-	5	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&grazingMatch:CERBERUS FOSSAE; &grazingMatch:UTOPIA; &grazingMatch:INSIGHT; 	
N/A	152	Grazing	2019 JUN 28 00:31:12	-	2019 JUN 28 01:00:22	1750.00	-4.08	-	-4.08	-48.78	-	-48.78	-	14	-	-	-		
N/A	332	Grazing	2019 JUL 12 17:25:28	-	2019 JUL 12 17:54:34	1746.00	70.15	-	70.15	34.33	-	34.33	-	3	-	-	-		
NOMAD	333	Grazing	2019 JUL 12 19:23:09	-	2019 JUL 12 19:52:29	1760.00	41.14	-	41.14	34.98	-	34.98	-	5	Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	334	Grazing	2019 JUL 12 21:20:56	-	2019 JUL 12 21:50:34	1778.00	12.15	-	12.15	35.56	-	35.56	-	14	-	-	-		
NOMAD	335	Grazing	2019 JUL 12 23:18:45	-	2019 JUL 12 23:48:41	1796.00	-16.80	-	-16.80	36.03	-	36.03	-	5	Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	336	Grazing	2019 JUL 13 01:16:29	-	2019 JUL 13 01:46:47	1818.00	-45.84	-	-45.84	36.69	-	36.69	-	14	-	-	-		
N/A	337	Grazing	2019 JUL 13 03:14:10	-	2019 JUL 13 03:44:52	1842.00	-74.88	-	-74.88	37.37	-	37.37	-	14	-	-	-		
NOMAD	338	Grazing	2019 JUL 13 05:11:52	-	2019 JUL 13 05:42:54	1862.00	-103.86	-	-103.86	37.91	-	37.91	-	5	All Fullscan Fast	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	339	Grazing	2019 JUL 13 07:09:35	-	2019 JUL 13 07:40:49	1874.00	-132.88	-	-132.88	38.50	-	38.50	-	5	Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	340	Grazing	2019 JUL 13 09:07:16	-	2019 JUL 13 09:38:46	1890.00	-161.99	-	-161.99	39.24	-	39.24	-	14	-	-	-		
NOMAD	341	Grazing	2019 JUL 13 11:05:02	-	2019 JUL 13 11:36:52	1910.00	168.94	-	168.94	39.88	-	39.88	-	5	CH4 01	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
