Dayside Nadir Index	UTC Start Time	UTC End Time	UTC Minimum Incidence Angle Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Local Time (hrs)	
327	2018 AUG 10 10:21:05	2018 AUG 10 11:23:49	2018 AUG 10 10:52:31	3760.0	-147.4	-119.7	18.2	55.9	-28.4	-55.8	10.3	
328	2018 AUG 10 12:18:58	2018 AUG 10 13:21:45	2018 AUG 10 12:50:25	3764.0	-176.3	-148.6	-10.7	55.7	-28.6	-55.6	10.3	
329	2018 AUG 10 14:16:54	2018 AUG 10 15:19:41	2018 AUG 10 14:48:21	3764.0	154.8	-177.5	-39.5	55.5	-28.8	-55.5	10.3	
330	2018 AUG 10 16:14:51	2018 AUG 10 17:17:37	2018 AUG 10 16:46:17	3762.0	126.0	153.6	-68.3	55.3	-29.0	-55.3	10.3	
331	2018 AUG 10 18:12:47	2018 AUG 10 19:15:31	2018 AUG 10 18:44:11	3760.0	97.2	124.6	-97.1	55.2	-29.1	-55.2	10.2	
332	2018 AUG 10 20:10:40	2018 AUG 10 21:13:21	2018 AUG 10 20:42:05	3758.0	68.5	95.7	-125.9	55.2	-29.2	-55.1	10.2	
333	2018 AUG 10 22:08:30	2018 AUG 10 23:11:13	2018 AUG 10 22:39:53	3760.0	39.6	66.8	-154.7	55.0	-29.4	-54.9	10.2	
334	2018 AUG 11 00:06:22	2018 AUG 11 01:09:07	2018 AUG 11 00:37:47	3762.0	10.8	38.0	176.5	54.9	-29.6	-54.7	10.2	
335	2018 AUG 11 02:04:18	2018 AUG 11 03:07:03	2018 AUG 11 02:35:43	3762.0	-18.1	9.1	147.5	54.7	-29.7	-54.6	10.2	
336	2018 AUG 11 04:02:15	2018 AUG 11 05:05:01	2018 AUG 11 04:33:41	3764.0	-46.9	-19.9	118.7	54.5	-29.9	-54.4	10.2	
337	2018 AUG 11 06:00:10	2018 AUG 11 07:02:55	2018 AUG 11 06:31:35	3762.0	-75.7	-48.8	89.9	54.4	-30.0	-54.3	10.1	
338	2018 AUG 11 07:58:03	2018 AUG 11 09:00:47	2018 AUG 11 08:29:29	3760.0	-104.5	-77.7	61.2	54.2	-30.2	-54.2	10.1	
339	2018 AUG 11 09:55:55	2018 AUG 11 10:58:39	2018 AUG 11 10:27:19	3760.0	-133.2	-106.6	32.4	54.1	-30.4	-54.0	10.1	
340	2018 AUG 11 11:53:47	2018 AUG 11 12:56:33	2018 AUG 11 12:25:13	3762.0	-162.1	-135.4	3.5	53.9	-30.6	-53.8	10.1	
