Obs Index	Obs Type Index	Orbit No	Obs Type	IR Status	UVIS Status	TC Start Time	UVIS Start Time	UVIS End Time	IR Precooling Time	IR Start Time	 IR Transition Time	IR End Time	New TC Start Time	New UVIS Start Time	New UVIS End Time	New IR Precooling Time	New IR Start Time	New IR End Time	IR Duration	UVIS Duration	New IR duration	New UVIS Duration	TC20 FIXED	TC20 SCI1	TC20 SCI2	SCI1 description	SCI2 description	
583	242	242	Dayside_Nadir	LNO_M	UVIS_L	2018 AUG 03 11:20:21	2018 AUG 03 11:20:31	2018 AUG 03 12:23:21	2018 AUG 03 11:20:31	2018 AUG 03 11:30:31	-	2018 AUG 03 12:10:31	Same	Same	Same	2018 AUG 03 11:14:12	2018 AUG 03 11:24:12	2018 AUG 03 12:19:41	2400.0	3770.0	3329.0	3770.0	1	1837	1837	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
584	243	243	Dayside_Nadir	OFF	UVIS_1	2018 AUG 03 13:18:17	2018 AUG 03 13:18:27	2018 AUG 03 14:21:15	-	-	-	-	Same	Same	2018 AUG 03 14:13:25	-	-	-	-	3768.0	-	3298.0	-	-	-	-	-	
585	243	243	Dayside_Nadir	OFF	UVIS_2	2018 AUG 03 13:18:17	2018 AUG 03 13:18:27	2018 AUG 03 14:21:15	-	-	-	-	Same	Same	2018 AUG 03 14:13:25	-	-	-	-	3768.0	-	3298.0	-	-	-	-	-	
586	243	243	Dayside_Nadir	OFF	UVIS_3	2018 AUG 03 13:18:17	2018 AUG 03 13:18:27	2018 AUG 03 14:21:15	-	-	-	-	Same	Same	2018 AUG 03 14:13:25	-	-	-	-	3768.0	-	3298.0	-	-	-	-	-	
587	488	244	Ingress	SO_O	UVIS_O	2018 AUG 03 14:13:30	2018 AUG 03 14:23:40	2018 AUG 03 14:28:12	2018 AUG 03 14:13:40	2018 AUG 03 14:23:40	2018 AUG 03 14:27:07	2018 AUG 03 14:28:12	Same	Same	Same	Same	Same	Same	272.0	272.0	272.0	272.0	14	1453	1452	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
588	244	244	Dayside_Nadir	LNO_M	UVIS_L	2018 AUG 03 15:16:13	2018 AUG 03 15:16:23	2018 AUG 03 16:19:07	2018 AUG 03 15:16:23	2018 AUG 03 15:26:23	-	2018 AUG 03 16:06:23	Same	Same	Same	2018 AUG 03 15:10:01	2018 AUG 03 15:20:01	2018 AUG 03 16:15:29	2400.0	3764.0	3328.0	3764.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
589	491	245	Egress	SO_O	UVIS_O	2018 AUG 03 16:56:21	2018 AUG 03 17:06:31	2018 AUG 03 17:10:48	2018 AUG 03 16:56:31	2018 AUG 03 17:06:31	2018 AUG 03 17:07:35	2018 AUG 03 17:10:48	Same	Same	Same	Same	Same	Same	257.0	257.0	257.0	257.0	14	3951	3951	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
590	245	245	Dayside_Nadir	LNO_M	UVIS_L	2018 AUG 03 17:14:03	2018 AUG 03 17:14:13	2018 AUG 03 18:16:57	2018 AUG 03 17:14:13	2018 AUG 03 17:24:13	-	2018 AUG 03 18:04:13	Same	Same	Same	2018 AUG 03 17:07:44	2018 AUG 03 17:17:44	2018 AUG 03 18:13:27	2400.0	3764.0	3343.0	3764.0	1	140	140	Diffraction order stepping (fullscan): 30 orders from 110 to 140 in steps of 1 (1 order(s) per 15 second(s))	-	
591	246	246	Dayside_Nadir	OFF	UVIS_1	2018 AUG 03 19:11:53	2018 AUG 03 19:12:03	2018 AUG 03 20:14:47	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
592	246	246	Dayside_Nadir	OFF	UVIS_2	2018 AUG 03 19:11:53	2018 AUG 03 19:12:03	2018 AUG 03 20:14:47	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
593	246	246	Dayside_Nadir	OFF	UVIS_3	2018 AUG 03 19:11:53	2018 AUG 03 19:12:03	2018 AUG 03 20:14:47	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
594	247	247	Dayside_Nadir	LNO_L	UVIS_L	2018 AUG 03 20:59:45	2018 AUG 03 20:59:55	2018 AUG 03 22:12:39	2018 AUG 03 20:59:55	2018 AUG 03 21:09:55	-	2018 AUG 03 22:12:39	Same	Same	2018 AUG 03 22:04:51	Same	Same	2018 AUG 03 22:04:51	3764.0	4364.0	3296.0	3896.0	1	2639	2639	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
595	496	248	Ingress	SO_O	UVIS_O	2018 AUG 03 22:04:56	2018 AUG 03 22:15:06	2018 AUG 03 22:19:38	2018 AUG 03 22:05:06	2018 AUG 03 22:15:06	2018 AUG 03 22:18:34	2018 AUG 03 22:19:38	Same	Same	Same	Same	Same	Same	272.0	272.0	272.0	272.0	14	1175	1175	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
596	248	248	Dayside_Nadir	LNO_M	UVIS_L	2018 AUG 03 23:07:39	2018 AUG 03 23:07:49	2018 AUG 04 00:10:35	2018 AUG 03 23:07:49	2018 AUG 03 23:17:49	-	2018 AUG 03 23:57:49	Same	Same	Same	2018 AUG 03 23:01:28	2018 AUG 03 23:11:28	2018 AUG 04 00:06:56	2400.0	3766.0	3328.0	3766.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
597	249	249	Dayside_Nadir	OFF	UVIS_1	2018 AUG 04 01:05:33	2018 AUG 04 01:05:43	2018 AUG 04 02:08:31	-	-	-	-	Same	Same	2018 AUG 04 02:00:41	-	-	-	-	3768.0	-	3298.0	-	-	-	-	-	
598	249	249	Dayside_Nadir	OFF	UVIS_2	2018 AUG 04 01:05:33	2018 AUG 04 01:05:43	2018 AUG 04 02:08:31	-	-	-	-	Same	Same	2018 AUG 04 02:00:41	-	-	-	-	3768.0	-	3298.0	-	-	-	-	-	
599	249	249	Dayside_Nadir	OFF	UVIS_3	2018 AUG 04 01:05:33	2018 AUG 04 01:05:43	2018 AUG 04 02:08:31	-	-	-	-	Same	Same	2018 AUG 04 02:00:41	-	-	-	-	3768.0	-	3298.0	-	-	-	-	-	
600	500	250	Ingress	SO_O	UVIS_O	2018 AUG 04 02:00:46	2018 AUG 04 02:10:56	2018 AUG 04 02:15:29	2018 AUG 04 02:00:56	2018 AUG 04 02:10:56	2018 AUG 04 02:14:24	2018 AUG 04 02:15:29	Same	Same	Same	Same	Same	Same	273.0	273.0	273.0	273.0	14	1453	1452	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
601	250	250	Dayside_Nadir	LNO_M	UVIS_L	2018 AUG 04 03:03:27	2018 AUG 04 03:03:37	2018 AUG 04 04:06:25	2018 AUG 04 03:03:37	2018 AUG 04 03:13:37	-	2018 AUG 04 03:53:37	Same	Same	Same	2018 AUG 04 02:57:18	2018 AUG 04 03:07:18	2018 AUG 04 04:02:45	2400.0	3768.0	3327.0	3768.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
602	251	251	Dayside_Nadir	OFF	UVIS_1	2018 AUG 04 05:01:19	2018 AUG 04 05:01:29	2018 AUG 04 06:04:17	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
603	251	251	Dayside_Nadir	OFF	UVIS_2	2018 AUG 04 05:01:19	2018 AUG 04 05:01:29	2018 AUG 04 06:04:17	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
604	251	251	Dayside_Nadir	OFF	UVIS_3	2018 AUG 04 05:01:19	2018 AUG 04 05:01:29	2018 AUG 04 06:04:17	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
605	252	252	Dayside_Nadir	LNO_L	UVIS_L	2018 AUG 04 06:49:11	2018 AUG 04 06:49:21	2018 AUG 04 08:02:05	2018 AUG 04 06:49:21	2018 AUG 04 06:59:21	-	2018 AUG 04 08:02:05	Same	Same	Same	Same	Same	Same	3764.0	4364.0	3764.0	4364.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
606	507	253	Egress	SO_O	UVIS_O	2018 AUG 04 08:39:16	2018 AUG 04 08:49:26	2018 AUG 04 08:53:43	2018 AUG 04 08:39:26	2018 AUG 04 08:49:26	2018 AUG 04 08:50:30	2018 AUG 04 08:53:43	Same	Same	Same	Same	Same	Same	257.0	257.0	257.0	257.0	14	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
607	253	253	Dayside_Nadir	LNO_M	UVIS_L	2018 AUG 04 08:57:01	2018 AUG 04 08:57:11	2018 AUG 04 09:59:59	2018 AUG 04 08:57:11	2018 AUG 04 09:07:11	-	2018 AUG 04 09:47:11	Same	Same	2018 AUG 04 09:52:09	2018 AUG 04 08:50:44	2018 AUG 04 09:00:44	2018 AUG 04 09:56:27	2400.0	3768.0	3343.0	3298.0	1	1029	1029	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
608	508	254	Ingress	SO_O	UVIS_O	2018 AUG 04 09:52:14	2018 AUG 04 10:02:24	2018 AUG 04 10:06:58	2018 AUG 04 09:52:24	2018 AUG 04 10:02:24	2018 AUG 04 10:05:53	2018 AUG 04 10:06:58	Same	Same	Same	Same	Same	Same	274.0	274.0	274.0	274.0	83	107	107	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (1 order(s) per 1 second(s))	-	
609	254	254	Dayside_Nadir	LNO_M	UVIS_L	2018 AUG 04 10:54:55	2018 AUG 04 10:55:05	2018 AUG 04 11:57:53	2018 AUG 04 10:55:05	2018 AUG 04 11:05:05	-	2018 AUG 04 11:45:05	Same	Same	Same	2018 AUG 04 10:48:46	2018 AUG 04 10:58:46	2018 AUG 04 11:54:12	2400.0	3768.0	3326.0	3768.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
610	255	255	Dayside_Nadir	OFF	UVIS_1	2018 AUG 04 12:52:51	2018 AUG 04 12:53:01	2018 AUG 04 13:55:49	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
611	255	255	Dayside_Nadir	OFF	UVIS_2	2018 AUG 04 12:52:51	2018 AUG 04 12:53:01	2018 AUG 04 13:55:49	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
612	255	255	Dayside_Nadir	OFF	UVIS_3	2018 AUG 04 12:52:51	2018 AUG 04 12:53:01	2018 AUG 04 13:55:49	-	-	-	-	Same	Same	Same	-	-	-	-	3768.0	-	3768.0	-	-	-	-	-	
613	256	256	Dayside_Nadir	LNO_L	UVIS_L	2018 AUG 04 14:40:45	2018 AUG 04 14:40:55	2018 AUG 04 15:53:41	2018 AUG 04 14:40:55	2018 AUG 04 14:50:55	-	2018 AUG 04 15:53:41	Same	Same	Same	Same	Same	Same	3766.0	4366.0	3766.0	4366.0	1	1779	1779	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
614	257	257	Dayside_Nadir	OFF	UVIS_1	2018 AUG 04 16:48:39	2018 AUG 04 16:48:49	2018 AUG 04 17:51:33	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
615	257	257	Dayside_Nadir	OFF	UVIS_2	2018 AUG 04 16:48:39	2018 AUG 04 16:48:49	2018 AUG 04 17:51:33	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
616	257	257	Dayside_Nadir	OFF	UVIS_3	2018 AUG 04 16:48:39	2018 AUG 04 16:48:49	2018 AUG 04 17:51:33	-	-	-	-	Same	Same	Same	-	-	-	-	3764.0	-	3764.0	-	-	-	-	-	
617	258	258	Dayside_Nadir	LNO_L	UVIS_L	2018 AUG 04 18:36:29	2018 AUG 04 18:36:39	2018 AUG 04 19:49:23	2018 AUG 04 18:36:39	2018 AUG 04 18:46:39	-	2018 AUG 04 19:49:23	Same	Same	Same	Same	Same	Same	3764.0	4364.0	3764.0	4364.0	1	1860	1860	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
618	259	259	Dayside_Nadir	OFF	UVIS_1	2018 AUG 04 20:44:19	2018 AUG 04 20:44:29	2018 AUG 04 21:47:13	-	-	-	-	Same	Same	2018 AUG 04 21:39:27	-	-	-	-	3764.0	-	3298.0	-	-	-	-	-	
619	259	259	Dayside_Nadir	OFF	UVIS_2	2018 AUG 04 20:44:19	2018 AUG 04 20:44:29	2018 AUG 04 21:47:13	-	-	-	-	Same	Same	2018 AUG 04 21:39:27	-	-	-	-	3764.0	-	3298.0	-	-	-	-	-	
620	259	259	Dayside_Nadir	OFF	UVIS_3	2018 AUG 04 20:44:19	2018 AUG 04 20:44:29	2018 AUG 04 21:47:13	-	-	-	-	Same	Same	2018 AUG 04 21:39:27	-	-	-	-	3764.0	-	3298.0	-	-	-	-	-	
621	520	260	Ingress	SO_O	UVIS_O	2018 AUG 04 21:39:32	2018 AUG 04 21:49:42	2018 AUG 04 21:54:16	2018 AUG 04 21:39:42	2018 AUG 04 21:49:42	2018 AUG 04 21:53:11	2018 AUG 04 21:54:16	Same	Same	Same	Same	Same	Same	274.0	274.0	274.0	274.0	14	1177	1177	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
622	260	260	Dayside_Nadir	LNO_M	UVIS_L	2018 AUG 04 22:42:13	2018 AUG 04 22:42:23	2018 AUG 04 23:45:09	2018 AUG 04 22:42:23	2018 AUG 04 22:52:23	-	2018 AUG 04 23:32:23	Same	Same	Same	2018 AUG 04 22:36:03	2018 AUG 04 22:46:03	2018 AUG 04 23:41:29	2400.0	3766.0	3326.0	3766.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
623	261	261	Dayside_Nadir	OFF	UVIS_1	2018 AUG 05 00:40:07	2018 AUG 05 00:40:17	2018 AUG 05 01:43:05	-	-	-	-	Same	Same	2018 AUG 05 01:35:18	-	-	-	-	3768.0	-	3301.0	-	-	-	-	-	
624	261	261	Dayside_Nadir	OFF	UVIS_2	2018 AUG 05 00:40:07	2018 AUG 05 00:40:17	2018 AUG 05 01:43:05	-	-	-	-	Same	Same	2018 AUG 05 01:35:18	-	-	-	-	3768.0	-	3301.0	-	-	-	-	-	
625	261	261	Dayside_Nadir	OFF	UVIS_3	2018 AUG 05 00:40:07	2018 AUG 05 00:40:17	2018 AUG 05 01:43:05	-	-	-	-	Same	Same	2018 AUG 05 01:35:18	-	-	-	-	3768.0	-	3301.0	-	-	-	-	-	
626	524	262	Ingress	SO_O	UVIS_O	2018 AUG 05 01:35:23	2018 AUG 05 01:45:33	2018 AUG 05 01:50:07	2018 AUG 05 01:35:33	2018 AUG 05 01:45:33	2018 AUG 05 01:49:02	2018 AUG 05 01:50:07	Same	Same	Same	Same	Same	Same	274.0	274.0	274.0	274.0	14	1453	1452	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
627	262	262	Dayside_Nadir	LNO_M	UVIS_L	2018 AUG 05 02:38:03	2018 AUG 05 02:38:13	2018 AUG 05 03:41:01	2018 AUG 05 02:38:13	2018 AUG 05 02:48:13	-	2018 AUG 05 03:28:13	Same	Same	Same	2018 AUG 05 02:31:54	2018 AUG 05 02:41:54	2018 AUG 05 03:37:20	2400.0	3768.0	3326.0	3768.0	1	1837	1837	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
628	527	263	Egress	SO_O	UVIS_O	2018 AUG 05 04:18:08	2018 AUG 05 04:28:18	2018 AUG 05 04:32:37	2018 AUG 05 04:18:18	2018 AUG 05 04:28:18	2018 AUG 05 04:29:22	2018 AUG 05 04:32:37	Same	Same	Same	Same	Same	Same	259.0	259.0	259.0	259.0	14	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
629	263	263	Dayside_Nadir	LNO_M	UVIS_L	2018 AUG 05 04:35:57	2018 AUG 05 04:36:07	2018 AUG 05 05:38:53	2018 AUG 05 04:36:07	2018 AUG 05 04:46:07	-	2018 AUG 05 05:26:07	Same	Same	Same	2018 AUG 05 04:29:40	2018 AUG 05 04:39:40	2018 AUG 05 05:35:21	2400.0	3766.0	3341.0	3766.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
630	264	264	Dayside_Nadir	OFF	UVIS_1	2018 AUG 05 06:33:47	2018 AUG 05 06:33:57	2018 AUG 05 07:36:43	-	-	-	-	Same	Same	Same	-	-	-	-	3766.0	-	3766.0	-	-	-	-	-	
631	264	264	Dayside_Nadir	OFF	UVIS_2	2018 AUG 05 06:33:47	2018 AUG 05 06:33:57	2018 AUG 05 07:36:43	-	-	-	-	Same	Same	Same	-	-	-	-	3766.0	-	3766.0	-	-	-	-	-	
632	264	264	Dayside_Nadir	OFF	UVIS_3	2018 AUG 05 06:33:47	2018 AUG 05 06:33:57	2018 AUG 05 07:36:43	-	-	-	-	Same	Same	Same	-	-	-	-	3766.0	-	3766.0	-	-	-	-	-	
633	265	265	Dayside_Nadir	LNO_L	UVIS_L	2018 AUG 05 08:21:39	2018 AUG 05 08:21:49	2018 AUG 05 09:34:33	2018 AUG 05 08:21:49	2018 AUG 05 08:31:49	-	2018 AUG 05 09:34:33	Same	Same	2018 AUG 05 09:26:45	Same	Same	2018 AUG 05 09:26:45	3764.0	4364.0	3296.0	3896.0	1	140	140	Diffraction order stepping (fullscan): 30 orders from 110 to 140 in steps of 1 (1 order(s) per 15 second(s))	-	
634	532	266	Ingress	SO_O	UVIS_O	2018 AUG 05 09:26:50	2018 AUG 05 09:37:00	2018 AUG 05 09:41:36	2018 AUG 05 09:27:00	2018 AUG 05 09:37:00	2018 AUG 05 09:40:31	2018 AUG 05 09:41:36	Same	Same	Same	Same	Same	Same	276.0	276.0	276.0	276.0	14	1176	1176	Science: orders #168, #133, #134, #135, #136, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
635	266	266	Dayside_Nadir	LNO_M	UVIS_L	2018 AUG 05 10:29:31	2018 AUG 05 10:29:41	2018 AUG 05 11:32:27	2018 AUG 05 10:29:41	2018 AUG 05 10:39:41	-	2018 AUG 05 11:19:41	Same	Same	Same	2018 AUG 05 10:23:22	2018 AUG 05 10:33:22	2018 AUG 05 11:28:46	2400.0	3766.0	3324.0	3766.0	1	2639	2639	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
636	267	267	Dayside_Nadir	OFF	UVIS_1	2018 AUG 05 12:27:25	2018 AUG 05 12:27:35	2018 AUG 05 13:30:23	-	-	-	-	Same	Same	2018 AUG 05 13:22:38	-	-	-	-	3768.0	-	3303.0	-	-	-	-	-	
637	267	267	Dayside_Nadir	OFF	UVIS_2	2018 AUG 05 12:27:25	2018 AUG 05 12:27:35	2018 AUG 05 13:30:23	-	-	-	-	Same	Same	2018 AUG 05 13:22:38	-	-	-	-	3768.0	-	3303.0	-	-	-	-	-	
638	267	267	Dayside_Nadir	OFF	UVIS_3	2018 AUG 05 12:27:25	2018 AUG 05 12:27:35	2018 AUG 05 13:30:23	-	-	-	-	Same	Same	2018 AUG 05 13:22:38	-	-	-	-	3768.0	-	3303.0	-	-	-	-	-	
639	536	268	Ingress	SO_O	UVIS_O	2018 AUG 05 13:22:43	2018 AUG 05 13:32:53	2018 AUG 05 13:37:29	2018 AUG 05 13:22:53	2018 AUG 05 13:32:53	2018 AUG 05 13:36:23	2018 AUG 05 13:37:29	Same	Same	Same	Same	Same	Same	276.0	276.0	276.0	276.0	14	3951	3951	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
640	268	268	Dayside_Nadir	LNO_M	UVIS_L	2018 AUG 05 14:25:21	2018 AUG 05 14:25:31	2018 AUG 05 15:28:17	2018 AUG 05 14:25:31	2018 AUG 05 14:35:31	-	2018 AUG 05 15:15:31	Same	Same	Same	2018 AUG 05 14:19:12	2018 AUG 05 14:29:12	2018 AUG 05 15:24:36	2400.0	3766.0	3324.0	3766.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
641	269	269	Dayside_Nadir	OFF	UVIS_1	2018 AUG 05 16:23:17	2018 AUG 05 16:23:27	2018 AUG 05 17:26:09	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
642	269	269	Dayside_Nadir	OFF	UVIS_2	2018 AUG 05 16:23:17	2018 AUG 05 16:23:27	2018 AUG 05 17:26:09	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
643	269	269	Dayside_Nadir	OFF	UVIS_3	2018 AUG 05 16:23:17	2018 AUG 05 16:23:27	2018 AUG 05 17:26:09	-	-	-	-	Same	Same	Same	-	-	-	-	3762.0	-	3762.0	-	-	-	-	-	
644	270	270	Dayside_Nadir	LNO_L	UVIS_L	2018 AUG 05 18:11:07	2018 AUG 05 18:11:17	2018 AUG 05 19:24:01	2018 AUG 05 18:11:17	2018 AUG 05 18:21:17	-	2018 AUG 05 19:24:01	Same	Same	Same	Same	Same	Same	3764.0	4364.0	3764.0	4364.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
645	543	271	Egress	SO_O	UVIS_O	2018 AUG 05 20:01:06	2018 AUG 05 20:11:16	2018 AUG 05 20:15:37	2018 AUG 05 20:01:16	2018 AUG 05 20:11:16	2018 AUG 05 20:12:20	2018 AUG 05 20:15:37	Same	Same	Same	Same	Same	Same	261.0	261.0	261.0	261.0	14	1446	1446	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	-	
646	271	271	Dayside_Nadir	LNO_M	UVIS_L	2018 AUG 05 20:18:57	2018 AUG 05 20:19:07	2018 AUG 05 21:21:51	2018 AUG 05 20:19:07	2018 AUG 05 20:29:07	-	2018 AUG 05 21:09:07	Same	Same	2018 AUG 05 21:14:06	2018 AUG 05 20:12:40	2018 AUG 05 20:22:40	2018 AUG 05 21:18:19	2400.0	3764.0	3339.0	3299.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
647	544	272	Ingress	SO_O	UVIS_O	2018 AUG 05 21:14:11	2018 AUG 05 21:24:21	2018 AUG 05 21:28:58	2018 AUG 05 21:14:21	2018 AUG 05 21:24:21	2018 AUG 05 21:27:52	2018 AUG 05 21:28:58	Same	Same	Same	Same	Same	Same	277.0	277.0	277.0	277.0	14	1453	1452	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
648	272	272	Dayside_Nadir	LNO_M	UVIS_L	2018 AUG 05 22:16:49	2018 AUG 05 22:16:59	2018 AUG 05 23:19:43	2018 AUG 05 22:16:59	2018 AUG 05 22:26:59	-	2018 AUG 05 23:06:59	Same	Same	Same	2018 AUG 05 22:10:40	2018 AUG 05 22:20:40	2018 AUG 05 23:16:03	2400.0	3764.0	3323.0	3764.0	1	1029	1029	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
649	273	273	Dayside_Nadir	OFF	UVIS_1	2018 AUG 06 00:14:45	2018 AUG 06 00:14:55	2018 AUG 06 01:17:39	-	-	-	-	Same	Same	2018 AUG 06 01:09:56	-	-	-	-	3764.0	-	3301.0	-	-	-	-	-	
650	273	273	Dayside_Nadir	OFF	UVIS_2	2018 AUG 06 00:14:45	2018 AUG 06 00:14:55	2018 AUG 06 01:17:39	-	-	-	-	Same	Same	2018 AUG 06 01:09:56	-	-	-	-	3764.0	-	3301.0	-	-	-	-	-	
651	273	273	Dayside_Nadir	OFF	UVIS_3	2018 AUG 06 00:14:45	2018 AUG 06 00:14:55	2018 AUG 06 01:17:39	-	-	-	-	Same	Same	2018 AUG 06 01:09:56	-	-	-	-	3764.0	-	3301.0	-	-	-	-	-	
652	548	274	Ingress	SO_O	UVIS_O	2018 AUG 06 01:10:01	2018 AUG 06 01:20:11	2018 AUG 06 01:24:48	2018 AUG 06 01:10:11	2018 AUG 06 01:20:11	2018 AUG 06 01:23:43	2018 AUG 06 01:24:48	Same	Same	Same	Same	Same	Same	277.0	277.0	277.0	277.0	14	1453	1452	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 123 to 139)	
653	274	274	Dayside_Nadir	LNO_M	UVIS_L	2018 AUG 06 02:12:39	2018 AUG 06 02:12:49	2018 AUG 06 03:15:37	2018 AUG 06 02:12:49	2018 AUG 06 02:22:49	-	2018 AUG 06 03:02:49	Same	Same	Same	2018 AUG 06 02:06:32	2018 AUG 06 02:16:32	2018 AUG 06 03:11:55	2400.0	3768.0	3323.0	3768.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
654	275	275	Dayside_Nadir	OFF	UVIS_1	2018 AUG 06 04:10:35	2018 AUG 06 04:10:45	2018 AUG 06 05:13:31	-	-	-	-	Same	Same	Same	-	-	-	-	3766.0	-	3766.0	-	-	-	-	-	
655	275	275	Dayside_Nadir	OFF	UVIS_2	2018 AUG 06 04:10:35	2018 AUG 06 04:10:45	2018 AUG 06 05:13:31	-	-	-	-	Same	Same	Same	-	-	-	-	3766.0	-	3766.0	-	-	-	-	-	
656	275	275	Dayside_Nadir	OFF	UVIS_3	2018 AUG 06 04:10:35	2018 AUG 06 04:10:45	2018 AUG 06 05:13:31	-	-	-	-	Same	Same	Same	-	-	-	-	3766.0	-	3766.0	-	-	-	-	-	
