Orbit Index	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
176	2018 DEC 15 23:03:57	2018 DEC 15 23:33:16	2018 DEC 16 00:02:35	3518.4	136.7	-82.1	-57.7	-46.7	-38.1	46.8	36.1	14.4	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
177	2018 DEC 16 00:02:35	2018 DEC 16 00:32:13	2018 DEC 16 01:01:51	3556.1	-57.7	82.9	107.8	46.8	39.1	-46.9	144.0	2.3	4	-	-	-		
177	2018 DEC 16 01:01:51	2018 DEC 16 01:31:10	2018 DEC 16 02:00:28	3516.7	107.8	-110.9	-86.5	-46.9	-37.9	47.0	35.9	14.4	4	-		3x COP rows 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
178	2018 DEC 16 02:00:28	2018 DEC 16 02:30:05	2018 DEC 16 02:59:43	3554.7	-86.5	54.1	79.0	47.0	38.9	-47.1	144.2	2.3	3	-	-	-		
178	2018 DEC 16 02:59:43	2018 DEC 16 03:29:02	2018 DEC 16 03:58:20	3517.7	79.0	-139.8	-115.3	-47.1	-37.7	47.2	35.7	14.4	3	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
179	2018 DEC 16 03:58:20	2018 DEC 16 04:27:58	2018 DEC 16 04:57:35	3555.0	-115.3	25.2	50.2	47.2	38.7	-47.2	144.4	2.3	1	-	-	-		
179	2018 DEC 16 04:57:35	2018 DEC 16 05:26:55	2018 DEC 16 05:56:15	3519.6	50.2	-168.7	-144.1	-47.2	-37.5	47.3	35.5	14.4	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
180	2018 DEC 16 05:56:15	2018 DEC 16 06:25:54	2018 DEC 16 06:55:32	3557.2	-144.1	-3.7	21.4	47.3	38.5	-47.4	144.6	2.3	4	-	-	-		
180	2018 DEC 16 06:55:32	2018 DEC 16 07:24:52	2018 DEC 16 07:54:12	3519.4	21.4	162.4	-172.9	-47.4	-37.3	47.5	35.2	14.3	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
181	2018 DEC 16 07:54:12	2018 DEC 16 08:23:51	2018 DEC 16 08:53:31	3559.1	-172.9	-32.6	-7.4	47.5	38.3	-47.6	144.9	2.3	1	-	-	-		
181	2018 DEC 16 08:53:31	2018 DEC 16 09:22:50	2018 DEC 16 09:52:09	3518.3	-7.4	133.5	158.2	-47.6	-37.1	47.7	35.0	14.3	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0	&daysideMatch:CURIOSITY; 	
182	2018 DEC 16 09:52:09	2018 DEC 16 10:21:48	2018 DEC 16 10:51:28	3559.1	158.2	-61.4	-36.3	47.7	38.1	-47.9	145.0	2.3	1	-	-	-		
182	2018 DEC 16 10:51:28	2018 DEC 16 11:20:47	2018 DEC 16 11:50:05	3517.2	-36.3	104.6	129.3	-47.9	-36.9	48.0	34.8	14.3	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
183	2018 DEC 16 11:50:05	2018 DEC 16 12:19:44	2018 DEC 16 12:49:22	3557.1	129.3	-90.3	-65.2	48.0	37.9	-48.1	145.2	2.3	4	-	-	-		
183	2018 DEC 16 12:49:22	2018 DEC 16 13:18:41	2018 DEC 16 13:47:59	3516.4	-65.2	75.8	100.5	-48.1	-36.7	48.2	34.7	14.3	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
184	2018 DEC 16 13:47:59	2018 DEC 16 14:17:36	2018 DEC 16 14:47:14	3555.2	100.5	-119.1	-94.0	48.2	37.7	-48.3	145.4	2.3	3	-	-	-		
184	2018 DEC 16 14:47:14	2018 DEC 16 15:16:32	2018 DEC 16 15:45:50	3516.2	-94.0	47.0	71.7	-48.3	-36.5	48.4	34.5	14.3	3	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
185	2018 DEC 16 15:45:50	2018 DEC 16 16:15:28	2018 DEC 16 16:45:06	3556.2	71.7	-148.0	-122.8	48.4	37.5	-48.4	145.6	2.2	1	-	-	-		
185	2018 DEC 16 16:45:06	2018 DEC 16 17:14:25	2018 DEC 16 17:43:44	3518.0	-122.8	18.1	42.9	-48.4	-36.3	48.5	34.2	14.3	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
186	2018 DEC 16 17:43:44	2018 DEC 16 18:13:23	2018 DEC 16 18:43:02	3557.4	42.9	-176.9	-151.6	48.5	37.3	-48.6	145.9	2.2	4	-	-	-		
186	2018 DEC 16 18:43:02	2018 DEC 16 19:12:22	2018 DEC 16 19:41:42	3520.0	-151.6	-10.9	14.1	-48.6	-36.1	48.7	34.0	14.3	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MERIDIANI SULPHATES; 	
187	2018 DEC 16 19:41:42	2018 DEC 16 20:11:20	2018 DEC 16 20:40:59	3556.9	14.1	154.2	179.5	48.7	37.1	-48.8	146.1	2.2	1	-	-	-		
187	2018 DEC 16 20:40:59	2018 DEC 16 21:10:19	2018 DEC 16 21:39:40	3520.9	179.5	-39.8	-14.8	-48.8	-35.9	48.9	33.8	14.2	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
188	2018 DEC 16 21:39:40	2018 DEC 16 22:09:18	2018 DEC 16 22:38:56	3555.9	-14.8	125.3	150.7	48.9	36.9	-49.0	146.3	2.2	4	-	-	-		
188	2018 DEC 16 22:38:56	2018 DEC 16 23:08:16	2018 DEC 16 23:37:36	3520.2	150.7	-68.6	-43.7	-49.0	-35.7	49.1	33.6	14.2	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
189	2018 DEC 16 23:37:36	2018 DEC 17 00:07:13	2018 DEC 17 00:36:51	3554.9	-43.7	96.4	121.8	49.1	36.8	-49.2	146.5	2.2	1	-	-	-		
189	2018 DEC 17 00:36:51	2018 DEC 17 01:06:10	2018 DEC 17 01:35:29	3518.6	121.8	-97.4	-72.5	-49.2	-35.5	49.3	33.4	14.2	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
190	2018 DEC 17 01:35:29	2018 DEC 17 02:05:06	2018 DEC 17 02:34:43	3553.7	-72.5	67.6	93.0	49.3	36.6	-49.4	146.7	2.2	4	-	-	-		
190	2018 DEC 17 02:34:43	2018 DEC 17 03:04:02	2018 DEC 17 03:33:21	3518.0	93.0	-126.3	-101.3	-49.4	-35.3	49.5	33.2	14.2	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
191	2018 DEC 17 03:33:21	2018 DEC 17 04:02:58	2018 DEC 17 04:32:34	3553.0	-101.3	38.7	64.2	49.5	36.4	-49.6	146.9	2.2	3	-	-	-		
191	2018 DEC 17 04:32:34	2018 DEC 17 05:01:54	2018 DEC 17 05:31:14	3520.3	64.2	-155.2	-130.1	-49.6	-35.1	49.6	33.0	14.2	3	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
192	2018 DEC 17 05:31:14	2018 DEC 17 06:00:52	2018 DEC 17 06:30:29	3554.5	-130.1	9.8	35.4	49.6	36.2	-49.7	147.1	2.2	1	-	-	-		
192	2018 DEC 17 06:30:29	2018 DEC 17 06:59:50	2018 DEC 17 07:29:10	3521.2	35.4	175.9	-159.0	-49.7	-34.9	49.8	32.7	14.2	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
193	2018 DEC 17 07:29:10	2018 DEC 17 07:58:49	2018 DEC 17 08:28:27	3556.8	-159.0	-19.1	6.6	49.8	36.0	-49.9	147.4	2.1	4	-	-	-		
193	2018 DEC 17 08:28:27	2018 DEC 17 08:57:47	2018 DEC 17 09:27:07	3520.3	6.6	146.9	172.2	-49.9	-34.8	50.0	32.5	14.2	4	-		3x COP rows 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
194	2018 DEC 17 09:27:07	2018 DEC 17 09:56:46	2018 DEC 17 10:26:25	3557.9	172.2	-48.0	-22.3	50.0	35.8	-50.1	147.6	2.1	1	-	-	-		
194	2018 DEC 17 10:26:25	2018 DEC 17 10:55:45	2018 DEC 17 11:25:04	3519.0	-22.3	118.0	143.3	-50.1	-34.6	50.2	32.3	14.2	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
195	2018 DEC 17 11:25:04	2018 DEC 17 11:54:43	2018 DEC 17 12:24:21	3556.8	143.3	-76.9	-51.2	50.2	35.6	-50.3	147.8	2.1	4	-	-	-		
195	2018 DEC 17 12:24:21	2018 DEC 17 12:53:40	2018 DEC 17 13:22:59	3517.9	-51.2	89.2	114.5	-50.3	-34.4	50.4	32.1	14.1	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
196	2018 DEC 17 13:22:59	2018 DEC 17 13:52:36	2018 DEC 17 14:22:13	3554.6	114.5	-105.7	-80.0	50.4	35.4	-50.5	147.9	2.1	3	-	-	-		
196	2018 DEC 17 14:22:13	2018 DEC 17 14:51:32	2018 DEC 17 15:20:51	3517.2	-80.0	60.4	85.6	-50.5	-34.2	50.6	32.0	14.1	3	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
197	2018 DEC 17 15:20:51	2018 DEC 17 15:50:28	2018 DEC 17 16:20:05	3554.3	85.6	-134.6	-108.8	50.6	35.2	-50.6	148.1	2.1	1	-	-	-		
197	2018 DEC 17 16:20:05	2018 DEC 17 16:49:24	2018 DEC 17 17:18:43	3517.8	-108.8	31.5	56.8	-50.6	-34.0	50.7	31.7	14.1	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
198	2018 DEC 17 17:18:43	2018 DEC 17 17:48:21	2018 DEC 17 18:17:59	3556.3	56.8	-163.5	-137.6	50.7	35.1	-50.8	148.4	2.1	1	-	-	-		
198	2018 DEC 17 18:17:59	2018 DEC 17 18:47:19	2018 DEC 17 19:16:39	3519.9	-137.6	2.5	28.0	-50.8	-33.8	50.8	31.5	14.1	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
199	2018 DEC 17 19:16:39	2018 DEC 17 19:46:17	2018 DEC 17 20:15:55	3556.3	28.0	167.6	-166.5	50.8	34.9	-50.9	148.6	2.1	4	-	-	-		
199	2018 DEC 17 20:15:55	2018 DEC 17 20:45:16	2018 DEC 17 21:14:36	3521.2	-166.5	-26.4	-0.8	-50.9	-33.7	51.0	31.2	14.1	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
200	2018 DEC 17 21:14:36	2018 DEC 17 21:44:14	2018 DEC 17 22:13:52	3555.4	-0.8	138.6	164.7	51.0	34.7	-51.1	148.9	2.0	3	-	-	-		
200	2018 DEC 17 22:13:52	2018 DEC 17 22:43:12	2018 DEC 17 23:12:33	3521.2	164.7	-55.3	-29.7	-51.1	-33.5	51.2	31.0	14.1	3	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
201	2018 DEC 17 23:12:33	2018 DEC 17 23:42:10	2018 DEC 18 00:11:47	3554.3	-29.7	109.8	135.8	51.2	34.5	-51.3	149.1	2.0	1	-	-	-		
201	2018 DEC 18 00:11:47	2018 DEC 18 00:41:07	2018 DEC 18 01:10:27	3519.9	135.8	-84.1	-58.6	-51.3	-33.2	51.4	30.8	14.1	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
202	2018 DEC 18 01:10:27	2018 DEC 18 01:40:04	2018 DEC 18 02:09:41	3553.4	-58.6	80.9	107.0	51.4	34.4	-51.5	149.2	2.0	4	-	-	-		
202	2018 DEC 18 02:09:41	2018 DEC 18 02:39:00	2018 DEC 18 03:08:19	3518.4	107.0	-113.0	-87.4	-51.5	-33.0	51.6	30.6	14.0	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
203	2018 DEC 18 03:08:19	2018 DEC 18 03:37:55	2018 DEC 18 04:07:31	3552.1	-87.4	52.1	78.2	51.6	34.2	-51.7	149.4	2.0	3	-	-	-		
203	2018 DEC 18 04:07:31	2018 DEC 18 04:36:51	2018 DEC 18 05:06:11	3519.8	78.2	-141.8	-116.2	-51.7	-32.9	51.7	30.4	14.0	3	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
204	2018 DEC 18 05:06:11	2018 DEC 18 05:35:47	2018 DEC 18 06:05:23	3552.6	-116.2	23.2	49.4	51.7	34.0	-51.8	149.7	2.0	1	-	-	-		
204	2018 DEC 18 06:05:23	2018 DEC 18 06:34:44	2018 DEC 18 07:04:05	3521.7	49.4	-170.8	-145.0	-51.8	-32.7	51.9	30.2	14.0	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
205	2018 DEC 18 07:04:05	2018 DEC 18 07:33:42	2018 DEC 18 08:03:20	3554.8	-145.0	-5.8	20.6	51.9	33.9	-51.9	149.9	2.0	1	-	-	-		
205	2018 DEC 18 08:03:20	2018 DEC 18 08:32:40	2018 DEC 18 09:02:01	3521.2	20.6	160.3	-173.8	-51.9	-32.6	52.0	29.9	14.0	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
206	2018 DEC 18 09:02:01	2018 DEC 18 09:31:39	2018 DEC 18 10:01:18	3556.6	-173.8	-34.7	-8.3	52.0	33.7	-52.1	150.2	2.0	4	-	-	-		
206	2018 DEC 18 10:01:18	2018 DEC 18 10:30:38	2018 DEC 18 10:59:58	3519.9	-8.3	131.4	157.3	-52.1	-32.4	52.2	29.7	14.0	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
207	2018 DEC 18 10:59:58	2018 DEC 18 11:29:36	2018 DEC 18 11:59:14	3556.3	157.3	-63.6	-37.2	52.2	33.5	-52.3	150.4	1.9	1	-	-	-		
207	2018 DEC 18 11:59:14	2018 DEC 18 12:28:33	2018 DEC 18 12:57:53	3518.8	-37.2	102.5	128.5	-52.3	-32.2	52.4	29.5	14.0	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
208	2018 DEC 18 12:57:53	2018 DEC 18 13:27:30	2018 DEC 18 13:57:07	3554.3	128.5	-92.4	-66.0	52.4	33.3	-52.5	150.6	1.9	4	-	-	-		
208	2018 DEC 18 13:57:07	2018 DEC 18 14:26:26	2018 DEC 18 14:55:45	3518.0	-66.0	73.6	99.6	-52.5	-32.1	52.6	29.3	14.0	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
209	2018 DEC 18 14:55:45	2018 DEC 18 15:25:22	2018 DEC 18 15:54:58	3552.8	99.6	-121.3	-94.8	52.6	33.1	-52.6	150.8	1.9	3	-	-	-		
209	2018 DEC 18 15:54:58	2018 DEC 18 16:24:17	2018 DEC 18 16:53:36	3518.1	-94.8	44.8	70.8	-52.6	-31.9	52.7	29.1	13.9	3	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
210	2018 DEC 18 16:53:36	2018 DEC 18 17:23:13	2018 DEC 18 17:52:50	3554.2	70.8	-150.2	-123.6	52.7	33.0	-52.8	151.0	1.9	1	-	-	-		
210	2018 DEC 18 17:52:50	2018 DEC 18 18:22:10	2018 DEC 18 18:51:30	3520.1	-123.6	15.8	42.1	-52.8	-31.7	52.8	28.9	13.9	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
211	2018 DEC 18 18:51:30	2018 DEC 18 19:21:08	2018 DEC 18 19:50:45	3555.0	42.1	-179.1	-152.4	52.8	32.8	-52.9	151.2	1.9	4	-	-	-		
211	2018 DEC 18 19:50:45	2018 DEC 18 20:20:06	2018 DEC 18 20:49:27	3521.9	-152.4	-13.1	13.2	-52.9	-31.6	53.0	28.6	13.9	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MERIDIANI SULPHATES; 	
212	2018 DEC 18 20:49:27	2018 DEC 18 21:19:05	2018 DEC 18 21:48:42	3554.4	13.2	151.9	178.7	53.0	32.6	-53.1	151.5	1.9	1	-	-	-		
212	2018 DEC 18 21:48:42	2018 DEC 18 22:18:03	2018 DEC 18 22:47:24	3522.5	178.7	-42.0	-15.6	-53.1	-31.4	53.1	28.4	13.9	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
213	2018 DEC 18 22:47:24	2018 DEC 18 23:17:01	2018 DEC 18 23:46:38	3553.3	-15.6	123.0	149.9	53.1	32.5	-53.2	151.7	1.9	1	-	-	-		
213	2018 DEC 18 23:46:38	2018 DEC 19 00:15:58	2018 DEC 19 00:45:19	3521.6	149.9	-70.9	-44.5	-53.2	-31.2	53.3	28.2	13.9	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
214	2018 DEC 19 00:45:19	2018 DEC 19 01:14:55	2018 DEC 19 01:44:32	3552.4	-44.5	94.2	121.0	53.3	32.3	-53.4	151.9	1.8	4	-	-	-		
214	2018 DEC 19 01:44:32	2018 DEC 19 02:13:52	2018 DEC 19 02:43:12	3520.1	121.0	-99.8	-73.4	-53.4	-31.0	53.5	28.0	13.9	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
215	2018 DEC 19 02:43:12	2018 DEC 19 03:12:47	2018 DEC 19 03:42:23	3551.2	-73.4	65.3	92.2	53.5	32.2	-53.6	152.1	1.8	3	-	-	-		
215	2018 DEC 19 03:42:23	2018 DEC 19 04:11:43	2018 DEC 19 04:41:03	3519.9	92.2	-128.6	-102.2	-53.6	-30.9	53.6	27.8	13.9	3	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
216	2018 DEC 19 04:41:03	2018 DEC 19 05:10:38	2018 DEC 19 05:40:14	3550.9	-102.2	36.4	63.4	53.6	32.0	-53.7	152.3	1.8	1	-	-	-		
216	2018 DEC 19 05:40:14	2018 DEC 19 06:09:35	2018 DEC 19 06:38:56	3522.2	63.4	-157.5	-130.9	-53.7	-30.7	53.8	27.5	13.8	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
217	2018 DEC 19 06:38:56	2018 DEC 19 07:08:32	2018 DEC 19 07:38:09	3552.7	-130.9	7.5	34.6	53.8	31.9	-53.8	152.6	1.8	4	-	-	-		
217	2018 DEC 19 07:38:09	2018 DEC 19 08:07:30	2018 DEC 19 08:36:51	3522.6	34.6	173.5	-159.7	-53.8	-30.5	53.9	27.3	13.8	4	-		3x COP rows 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
218	2018 DEC 19 08:36:51	2018 DEC 19 09:06:29	2018 DEC 19 09:36:06	3554.9	-159.7	-21.5	5.8	53.9	31.7	-54.0	152.8	1.8	3	-	-	-		
218	2018 DEC 19 09:36:06	2018 DEC 19 10:05:27	2018 DEC 19 10:34:48	3521.5	5.8	144.6	171.4	-54.0	-30.4	54.0	27.0	13.8	3	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row -1: UVIS off		
219	2018 DEC 19 10:34:48	2018 DEC 19 11:04:26	2018 DEC 19 11:34:03	3555.7	171.4	-50.4	-23.1	54.0	31.5	-54.1	153.1	1.8	4	-	-	-		
219	2018 DEC 19 11:34:03	2018 DEC 19 12:03:23	2018 DEC 19 12:32:44	3520.2	-23.1	115.7	142.5	-54.1	-30.2	54.2	26.8	13.8	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
220	2018 DEC 19 12:32:44	2018 DEC 19 13:02:21	2018 DEC 19 13:31:58	3554.4	142.5	-79.2	-52.0	54.2	31.3	-54.3	153.3	1.8	1	-	-	-		
220	2018 DEC 19 13:31:58	2018 DEC 19 14:01:18	2018 DEC 19 14:30:37	3519.2	-52.0	86.8	113.7	-54.3	-30.1	54.4	26.6	13.8	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
221	2018 DEC 19 14:30:37	2018 DEC 19 15:00:13	2018 DEC 19 15:29:49	3552.1	113.7	-108.1	-80.8	54.4	31.2	-54.5	153.5	1.7	1	-	-	-		
221	2018 DEC 19 15:29:49	2018 DEC 19 15:59:09	2018 DEC 19 16:28:28	3518.7	-80.8	57.9	84.8	-54.5	-29.9	54.6	26.4	13.8	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 74: NADIR: Full Frame (57:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 20148 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
222	2018 DEC 19 16:28:28	2018 DEC 19 16:58:04	2018 DEC 19 17:27:40	3552.3	84.8	-137.0	-109.6	54.6	31.1	-54.6	153.7	1.7	4	-	-	-		
222	2018 DEC 19 17:27:40	2018 DEC 19 17:57:00	2018 DEC 19 18:26:20	3519.7	-109.6	29.0	56.1	-54.6	-29.7	54.6	26.2	13.8	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
223	2018 DEC 19 18:26:20	2018 DEC 19 18:55:57	2018 DEC 19 19:25:34	3554.2	56.1	-165.9	-138.4	54.6	30.9	-54.7	153.9	1.7	1	-	-	-		
223	2018 DEC 19 19:25:34	2018 DEC 19 19:54:55	2018 DEC 19 20:24:16	3521.7	-138.4	0.1	27.3	-54.7	-29.6	54.8	25.9	13.7	1	-		COP row -1: UVIS off		
224	2018 DEC 19 20:24:16	2018 DEC 19 20:53:53	2018 DEC 19 21:23:30	3554.0	27.3	165.1	-167.2	54.8	30.7	-54.8	154.2	1.7	17	-	-	COP row -1: UVIS off		
