Obs Index	Obs Type Index	Orbit No	Obs Type	IR Status	UVIS Status	TC Start Time	UVIS Start Time	UVIS End Time	IR Precooling Time	IR Start Time	 IR Transition Time	IR End Time	New TC Start Time	New UVIS Start Time	New UVIS End Time	New IR Precooling Time	New IR Start Time	New IR End Time	IR Duration	UVIS Duration	New IR duration	New UVIS Duration	TC20 FIXED	TC20 SCI1	TC20 SCI2	SCI1 description	SCI2 description	
82	36	36	Dayside_Nadir	OFF	UVIS_2	2018 APR 24 17:24:43	2018 APR 24 17:24:53	2018 APR 24 18:27:51	-	-	-	-	Same	Same	Same	-	-	-	-	3778.0	-	3778.0	-	-	-	-	-	
83	36	36	Dayside_Nadir	OFF	UVIS_3	2018 APR 24 17:24:43	2018 APR 24 17:24:53	2018 APR 24 18:27:51	-	-	-	-	Same	Same	Same	-	-	-	-	3778.0	-	3778.0	-	-	-	-	-	
84	37	37	Dayside_Nadir	OFF	UVIS_1	2018 APR 24 19:22:37	2018 APR 24 19:22:47	2018 APR 24 20:25:45	-	-	-	-	Same	Same	2018 APR 24 20:18:24	-	-	-	-	3778.0	-	3337.000000357628	-	-	-	-	-	
85	37	37	Dayside_Nadir	OFF	UVIS_2	2018 APR 24 19:22:37	2018 APR 24 19:22:47	2018 APR 24 20:25:45	-	-	-	-	Same	Same	2018 APR 24 20:18:24	-	-	-	-	3778.0	-	3337.000000357628	-	-	-	-	-	
86	37	37	Dayside_Nadir	OFF	UVIS_3	2018 APR 24 19:22:37	2018 APR 24 19:22:47	2018 APR 24 20:25:45	-	-	-	-	Same	Same	2018 APR 24 20:18:24	-	-	-	-	3778.0	-	3337.000000357628	-	-	-	-	-	
87	76	38	Ingress	SO_O	UVIS_O	2018 APR 24 20:18:29	2018 APR 24 20:28:39	2018 APR 24 20:33:32	2018 APR 24 20:18:39	2018 APR 24 20:28:39	2018 APR 24 20:32:23	2018 APR 24 20:33:32	Same	Same	Same	Same	Same	Same	293.0	293.0	293.0	293.0	2	107	107	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (1 order(s) per 1 second(s))	-	
88	38	38	Dayside_Nadir	LNO_M	UVIS_L	2018 APR 24 21:20:31	2018 APR 24 21:20:41	2018 APR 24 22:23:37	2018 APR 24 21:20:41	2018 APR 24 21:30:41	-	2018 APR 24 22:10:41	Same	Same	Same	2018 APR 24 21:14:36	2018 APR 24 21:24:36	2018 APR 24 22:19:43	2400.0	3776.0	3307.0	3776.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
89	79	39	Egress	SO_O	UVIS_O	2018 APR 24 22:59:52	2018 APR 24 23:10:02	2018 APR 24 23:14:37	2018 APR 24 23:00:02	2018 APR 24 23:10:02	2018 APR 24 23:11:09	2018 APR 24 23:14:37	Same	Same	Same	Same	Same	Same	275.0	275.0	275.0	275.0	1	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
90	39	39	Dayside_Nadir	LNO_M	UVIS_L	2018 APR 24 23:18:23	2018 APR 24 23:18:33	2018 APR 25 00:21:29	2018 APR 24 23:18:33	2018 APR 24 23:28:33	-	2018 APR 25 00:08:33	Same	Same	Same	2018 APR 24 23:12:19	2018 APR 24 23:22:19	2018 APR 25 00:17:44	2400.0	3776.0	3325.0	3776.0	1	1779	1779	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
91	40	40	Dayside_Nadir	OFF	UVIS_1	2018 APR 25 01:16:13	2018 APR 25 01:16:23	2018 APR 25 02:19:17	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
92	40	40	Dayside_Nadir	OFF	UVIS_2	2018 APR 25 01:16:13	2018 APR 25 01:16:23	2018 APR 25 02:19:17	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
93	40	40	Dayside_Nadir	OFF	UVIS_3	2018 APR 25 01:16:13	2018 APR 25 01:16:23	2018 APR 25 02:19:17	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
94	41	41	Dayside_Nadir	OFF	UVIS_1	2018 APR 25 03:14:05	2018 APR 25 03:14:15	2018 APR 25 04:17:09	-	-	-	-	Same	Same	2018 APR 25 04:09:50	-	-	-	-	3774.0	-	3335.000000357628	-	-	-	-	-	
95	41	41	Dayside_Nadir	OFF	UVIS_2	2018 APR 25 03:14:05	2018 APR 25 03:14:15	2018 APR 25 04:17:09	-	-	-	-	Same	Same	2018 APR 25 04:09:50	-	-	-	-	3774.0	-	3335.000000357628	-	-	-	-	-	
96	41	41	Dayside_Nadir	OFF	UVIS_3	2018 APR 25 03:14:05	2018 APR 25 03:14:15	2018 APR 25 04:17:09	-	-	-	-	Same	Same	2018 APR 25 04:09:50	-	-	-	-	3774.0	-	3335.000000357628	-	-	-	-	-	
97	84	42	Ingress	SO_O	UVIS_O	2018 APR 25 04:09:55	2018 APR 25 04:20:05	2018 APR 25 04:25:01	2018 APR 25 04:10:05	2018 APR 25 04:20:05	2018 APR 25 04:23:52	2018 APR 25 04:25:01	Same	Same	Same	Same	Same	Same	296.0	296.0	296.0	296.0	1	1177	1177	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
98	42	42	Dayside_Nadir	LNO_M	UVIS_L	2018 APR 25 05:11:57	2018 APR 25 05:12:07	2018 APR 25 06:15:05	2018 APR 25 05:12:07	2018 APR 25 05:22:07	-	2018 APR 25 06:02:07	Same	Same	Same	2018 APR 25 05:06:04	2018 APR 25 05:16:04	2018 APR 25 06:11:08	2400.0	3778.0	3304.0	3778.0	1	2318	2318	Science: orders #168, #134, #121, #190, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	-	
99	43	43	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 25 06:59:53	2018 APR 25 07:00:03	2018 APR 25 08:13:01	2018 APR 25 07:00:03	2018 APR 25 07:10:03	-	2018 APR 25 08:13:01	Same	Same	Same	Same	Same	Same	3778.0	4378.0	3778.0	4378.0	1	1860	1860	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
100	44	44	Dayside_Nadir	OFF	UVIS_1	2018 APR 25 09:07:47	2018 APR 25 09:07:57	2018 APR 25 10:10:55	-	-	-	-	Same	Same	Same	-	-	-	-	3778.0	-	3778.0	-	-	-	-	-	
101	44	44	Dayside_Nadir	OFF	UVIS_2	2018 APR 25 09:07:47	2018 APR 25 09:07:57	2018 APR 25 10:10:55	-	-	-	-	Same	Same	Same	-	-	-	-	3778.0	-	3778.0	-	-	-	-	-	
102	44	44	Dayside_Nadir	OFF	UVIS_3	2018 APR 25 09:07:47	2018 APR 25 09:07:57	2018 APR 25 10:10:55	-	-	-	-	Same	Same	Same	-	-	-	-	3778.0	-	3778.0	-	-	-	-	-	
103	91	45	Egress	SO_O	UVIS_O	2018 APR 25 10:47:00	2018 APR 25 10:57:10	2018 APR 25 11:01:49	2018 APR 25 10:47:10	2018 APR 25 10:57:10	2018 APR 25 10:58:18	2018 APR 25 11:01:49	Same	Same	Same	Same	Same	Same	279.0	279.0	279.0	279.0	1	1175	1175	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
104	45	45	Dayside_Nadir	LNO_M	UVIS_L	2018 APR 25 11:05:39	2018 APR 25 11:05:49	2018 APR 25 12:08:45	2018 APR 25 11:05:49	2018 APR 25 11:15:49	-	2018 APR 25 11:55:49	Same	Same	Same	2018 APR 25 10:59:37	2018 APR 25 11:09:37	2018 APR 25 12:04:58	2400.0	3776.0	3321.0	3776.0	1	2364	2364	Science: orders #164, #169, #131, #127, with 195000us integration time (4 orders per 15 second(s) for detector lines 80 to 224)	-	
105	46	46	Dayside_Nadir	OFF	UVIS_1	2018 APR 25 13:03:29	2018 APR 25 13:03:39	2018 APR 25 14:06:35	-	-	-	-	Same	Same	Same	-	-	-	-	3776.0	-	3776.0	-	-	-	-	-	
106	46	46	Dayside_Nadir	OFF	UVIS_2	2018 APR 25 13:03:29	2018 APR 25 13:03:39	2018 APR 25 14:06:35	-	-	-	-	Same	Same	Same	-	-	-	-	3776.0	-	3776.0	-	-	-	-	-	
107	46	46	Dayside_Nadir	OFF	UVIS_3	2018 APR 25 13:03:29	2018 APR 25 13:03:39	2018 APR 25 14:06:35	-	-	-	-	Same	Same	Same	-	-	-	-	3776.0	-	3776.0	-	-	-	-	-	
108	95	47	Egress	SO_O	UVIS_O	2018 APR 25 14:42:37	2018 APR 25 14:52:47	2018 APR 25 14:57:27	2018 APR 25 14:42:47	2018 APR 25 14:52:47	2018 APR 25 14:53:54	2018 APR 25 14:57:27	Same	Same	Same	Same	Same	Same	280.0	280.0	280.0	280.0	1	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
109	47	47	Dayside_Nadir	LNO_M	UVIS_L	2018 APR 25 15:01:19	2018 APR 25 15:01:29	2018 APR 25 16:04:27	2018 APR 25 15:01:29	2018 APR 25 15:11:29	-	2018 APR 25 15:51:29	Same	Same	Same	2018 APR 25 14:55:18	2018 APR 25 15:05:18	2018 APR 25 16:00:38	2400.0	3778.0	3320.0	3778.0	1	144	144	Diffraction order stepping (fullscan): 30 orders from 140 to 170 in steps of 1 (1 order(s) per 15 second(s))	-	
110	48	48	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 25 16:49:13	2018 APR 25 16:49:23	2018 APR 25 18:02:21	2018 APR 25 16:49:23	2018 APR 25 16:59:23	-	2018 APR 25 18:02:21	Same	Same	Same	Same	Same	Same	3778.0	4378.0	3778.0	4378.0	1	124	124	Diffraction order stepping (fullscan): 10 orders from 180 to 190 in steps of 1 (1 order(s) per 15 second(s))	-	
111	49	49	Dayside_Nadir	OFF	UVIS_1	2018 APR 25 18:57:09	2018 APR 25 18:57:19	2018 APR 25 20:00:17	-	-	-	-	Same	Same	2018 APR 25 19:53:04	-	-	-	-	3778.0	-	3345.000000357628	-	-	-	-	-	
112	49	49	Dayside_Nadir	OFF	UVIS_2	2018 APR 25 18:57:09	2018 APR 25 18:57:19	2018 APR 25 20:00:17	-	-	-	-	Same	Same	2018 APR 25 19:53:04	-	-	-	-	3778.0	-	3345.000000357628	-	-	-	-	-	
113	49	49	Dayside_Nadir	OFF	UVIS_3	2018 APR 25 18:57:09	2018 APR 25 18:57:19	2018 APR 25 20:00:17	-	-	-	-	Same	Same	2018 APR 25 19:53:04	-	-	-	-	3778.0	-	3345.000000357628	-	-	-	-	-	
114	100	50	Ingress	SO_O	UVIS_O	2018 APR 25 19:53:09	2018 APR 25 20:03:19	2018 APR 25 20:08:19	2018 APR 25 19:53:19	2018 APR 25 20:03:19	2018 APR 25 20:07:10	2018 APR 25 20:08:19	Same	Same	Same	Same	Same	Same	300.0	300.0	300.0	300.0	1	1453	1452	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
115	50	50	Dayside_Nadir	LNO_M	UVIS_L	2018 APR 25 20:55:03	2018 APR 25 20:55:13	2018 APR 25 21:58:09	2018 APR 25 20:55:13	2018 APR 25 21:05:13	-	2018 APR 25 21:45:13	Same	Same	Same	2018 APR 25 20:49:11	2018 APR 25 20:59:11	2018 APR 25 21:54:11	2400.0	3776.0	3300.0	3776.0	1	116	116	Diffraction order stepping (fullscan): 10 orders from 160 to 170 in steps of 1 (1 order(s) per 15 second(s))	-	
116	51	51	Dayside_Nadir	OFF	UVIS_1	2018 APR 25 22:52:57	2018 APR 25 22:53:07	2018 APR 25 23:56:01	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
117	51	51	Dayside_Nadir	OFF	UVIS_2	2018 APR 25 22:52:57	2018 APR 25 22:53:07	2018 APR 25 23:56:01	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
118	51	51	Dayside_Nadir	OFF	UVIS_3	2018 APR 25 22:52:57	2018 APR 25 22:53:07	2018 APR 25 23:56:01	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
119	52	52	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 26 00:40:47	2018 APR 26 00:40:57	2018 APR 26 01:53:51	2018 APR 26 00:40:57	2018 APR 26 00:50:57	-	2018 APR 26 01:53:51	Same	Same	Same	Same	Same	Same	3774.0	4374.0	3774.0	4374.0	1	1934	1934	Science: orders #121, #171, #124, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
120	107	53	Egress	SO_O	UVIS_O	2018 APR 26 02:29:45	2018 APR 26 02:39:55	2018 APR 26 02:44:40	2018 APR 26 02:29:55	2018 APR 26 02:39:55	2018 APR 26 02:41:04	2018 APR 26 02:44:40	Same	Same	Same	Same	Same	Same	285.0	285.0	285.0	285.0	1	1440	1440	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
121	53	53	Dayside_Nadir	LNO_M	UVIS_L	2018 APR 26 02:48:37	2018 APR 26 02:48:47	2018 APR 26 03:51:41	2018 APR 26 02:48:47	2018 APR 26 02:58:47	-	2018 APR 26 03:38:47	Same	Same	Same	2018 APR 26 02:42:37	2018 APR 26 02:52:37	2018 APR 26 03:47:52	2400.0	3774.0	3315.0	3774.0	1	1107	1107	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
122	54	54	Dayside_Nadir	OFF	UVIS_1	2018 APR 26 04:46:31	2018 APR 26 04:46:41	2018 APR 26 05:49:35	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
123	54	54	Dayside_Nadir	OFF	UVIS_2	2018 APR 26 04:46:31	2018 APR 26 04:46:41	2018 APR 26 05:49:35	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
124	54	54	Dayside_Nadir	OFF	UVIS_3	2018 APR 26 04:46:31	2018 APR 26 04:46:41	2018 APR 26 05:49:35	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
125	111	55	Egress	SO_O	UVIS_O	2018 APR 26 06:25:28	2018 APR 26 06:35:38	2018 APR 26 06:40:23	2018 APR 26 06:25:38	2018 APR 26 06:35:38	2018 APR 26 06:36:46	2018 APR 26 06:40:23	Same	Same	Same	Same	Same	Same	285.0	285.0	285.0	285.0	1	1427	1427	Science: orders #119, #140, #153, #170, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
126	55	55	Dayside_Nadir	LNO_M	UVIS_L	2018 APR 26 06:44:25	2018 APR 26 06:44:35	2018 APR 26 07:47:33	2018 APR 26 06:44:35	2018 APR 26 06:54:35	-	2018 APR 26 07:34:35	Same	Same	Same	2018 APR 26 06:38:27	2018 APR 26 06:48:27	2018 APR 26 07:43:42	2400.0	3778.0	3315.0	3778.0	1	1837	1837	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
127	56	56	Dayside_Nadir	OFF	UVIS_1	2018 APR 26 08:42:19	2018 APR 26 08:42:29	2018 APR 26 09:45:27	-	-	-	-	Same	Same	Same	-	-	-	-	3778.0	-	3778.0	-	-	-	-	-	
128	56	56	Dayside_Nadir	OFF	UVIS_2	2018 APR 26 08:42:19	2018 APR 26 08:42:29	2018 APR 26 09:45:27	-	-	-	-	Same	Same	Same	-	-	-	-	3778.0	-	3778.0	-	-	-	-	-	
129	56	56	Dayside_Nadir	OFF	UVIS_3	2018 APR 26 08:42:19	2018 APR 26 08:42:29	2018 APR 26 09:45:27	-	-	-	-	Same	Same	Same	-	-	-	-	3778.0	-	3778.0	-	-	-	-	-	
130	57	57	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 26 10:30:13	2018 APR 26 10:30:23	2018 APR 26 11:43:21	2018 APR 26 10:30:23	2018 APR 26 10:40:23	-	2018 APR 26 11:43:21	Same	Same	Same	Same	Same	Same	3778.0	4378.0	3778.0	4378.0	1	1033	1033	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
131	58	58	Dayside_Nadir	OFF	UVIS_1	2018 APR 26 12:38:05	2018 APR 26 12:38:15	2018 APR 26 13:41:09	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
132	58	58	Dayside_Nadir	OFF	UVIS_2	2018 APR 26 12:38:05	2018 APR 26 12:38:15	2018 APR 26 13:41:09	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
133	58	58	Dayside_Nadir	OFF	UVIS_3	2018 APR 26 12:38:05	2018 APR 26 12:38:15	2018 APR 26 13:41:09	-	-	-	-	Same	Same	Same	-	-	-	-	3774.0	-	3774.0	-	-	-	-	-	
134	119	59	Egress	SO_O	UVIS_O	2018 APR 26 14:16:52	2018 APR 26 14:27:02	2018 APR 26 14:31:50	2018 APR 26 14:17:02	2018 APR 26 14:27:02	2018 APR 26 14:28:11	2018 APR 26 14:31:50	Same	Same	Same	Same	Same	Same	288.0	288.0	288.0	288.0	1	1452	1453	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	
135	59	59	Dayside_Nadir	LNO_M	UVIS_L	2018 APR 26 14:35:55	2018 APR 26 14:36:05	2018 APR 26 15:38:59	2018 APR 26 14:36:05	2018 APR 26 14:46:05	-	2018 APR 26 15:26:05	Same	Same	Same	2018 APR 26 14:29:56	2018 APR 26 14:39:56	2018 APR 26 15:35:08	2400.0	3774.0	3312.0	3774.0	1	140	140	Diffraction order stepping (fullscan): 30 orders from 110 to 140 in steps of 1 (1 order(s) per 15 second(s))	-	
136	60	60	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 26 16:23:47	2018 APR 26 16:23:57	2018 APR 26 17:36:53	2018 APR 26 16:23:57	2018 APR 26 16:33:57	-	2018 APR 26 17:36:53	Same	Same	Same	Same	Same	Same	3776.0	4376.0	3776.0	4376.0	1	104	104	Diffraction order stepping (fullscan): 10 orders from 130 to 140 in steps of 1 (1 order(s) per 15 second(s))	-	
137	61	61	Dayside_Nadir	OFF	UVIS_1	2018 APR 26 18:31:41	2018 APR 26 18:31:51	2018 APR 26 19:34:49	-	-	-	-	Same	Same	Same	-	-	-	-	3778.0	-	3778.0	-	-	-	-	-	
138	61	61	Dayside_Nadir	OFF	UVIS_2	2018 APR 26 18:31:41	2018 APR 26 18:31:51	2018 APR 26 19:34:49	-	-	-	-	Same	Same	Same	-	-	-	-	3778.0	-	3778.0	-	-	-	-	-	
139	61	61	Dayside_Nadir	OFF	UVIS_3	2018 APR 26 18:31:41	2018 APR 26 18:31:51	2018 APR 26 19:34:49	-	-	-	-	Same	Same	Same	-	-	-	-	3778.0	-	3778.0	-	-	-	-	-	
140	62	62	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 26 20:19:37	2018 APR 26 20:19:47	2018 APR 26 21:32:43	2018 APR 26 20:19:47	2018 APR 26 20:29:47	-	2018 APR 26 21:32:43	Same	Same	Same	Same	Same	Same	3776.0	4376.0	3776.0	4376.0	1	2639	2639	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
141	127	63	Egress	SO_O	UVIS_O	2018 APR 26 22:08:20	2018 APR 26 22:18:30	2018 APR 26 22:23:21	2018 APR 26 22:08:30	2018 APR 26 22:18:30	2018 APR 26 22:19:40	2018 APR 26 22:23:21	Same	Same	Same	Same	Same	Same	291.0	291.0	291.0	291.0	1	1410	1410	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
142	63	63	Dayside_Nadir	LNO_M	UVIS_L	2018 APR 26 22:27:31	2018 APR 26 22:27:41	2018 APR 26 23:30:35	2018 APR 26 22:27:41	2018 APR 26 22:37:41	-	2018 APR 26 23:17:41	Same	Same	Same	2018 APR 26 22:21:34	2018 APR 26 22:31:34	2018 APR 26 23:26:43	2400.0	3774.0	3309.0	3774.0	1	2626	2626	Science: orders #167, #134, #168, #121, #189, #197, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	-	
143	64	64	Dayside_Nadir	OFF	UVIS_1	2018 APR 27 00:25:23	2018 APR 27 00:25:33	2018 APR 27 01:28:25	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
144	64	64	Dayside_Nadir	OFF	UVIS_2	2018 APR 27 00:25:23	2018 APR 27 00:25:33	2018 APR 27 01:28:25	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
145	64	64	Dayside_Nadir	OFF	UVIS_3	2018 APR 27 00:25:23	2018 APR 27 00:25:33	2018 APR 27 01:28:25	-	-	-	-	Same	Same	Same	-	-	-	-	3772.0	-	3772.0	-	-	-	-	-	
146	65	65	Dayside_Nadir	OFF	UVIS_1	2018 APR 27 02:23:13	2018 APR 27 02:23:23	2018 APR 27 03:26:15	-	-	-	-	Same	Same	2018 APR 27 03:19:15	-	-	-	-	3772.0	-	3352.000000357628	-	-	-	-	-	
147	65	65	Dayside_Nadir	OFF	UVIS_2	2018 APR 27 02:23:13	2018 APR 27 02:23:23	2018 APR 27 03:26:15	-	-	-	-	Same	Same	2018 APR 27 03:19:15	-	-	-	-	3772.0	-	3352.000000357628	-	-	-	-	-	
148	65	65	Dayside_Nadir	OFF	UVIS_3	2018 APR 27 02:23:13	2018 APR 27 02:23:23	2018 APR 27 03:26:15	-	-	-	-	Same	Same	2018 APR 27 03:19:15	-	-	-	-	3772.0	-	3352.000000357628	-	-	-	-	-	
149	132	66	Ingress	SO_O	UVIS_O	2018 APR 27 03:19:20	2018 APR 27 03:29:30	2018 APR 27 03:34:43	2018 APR 27 03:19:30	2018 APR 27 03:29:30	2018 APR 27 03:33:31	2018 APR 27 03:34:43	Same	Same	Same	Same	Same	Same	313.0	313.0	313.0	313.0	1	1411	1411	Science: orders #121, #130, #145, #169, #195, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
150	66	66	Dayside_Nadir	LNO_M	UVIS_L	2018 APR 27 04:21:03	2018 APR 27 04:21:13	2018 APR 27 05:24:07	2018 APR 27 04:21:13	2018 APR 27 04:31:13	-	2018 APR 27 05:11:13	Same	Same	2018 APR 27 05:17:10	2018 APR 27 04:15:17	2018 APR 27 04:25:17	2018 APR 27 05:20:04	2400.0	3774.0	3287.0	3357.000000357628	1	1029	1029	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
151	134	67	Ingress	SO_O	UVIS_O	2018 APR 27 05:17:15	2018 APR 27 05:27:25	2018 APR 27 05:32:39	2018 APR 27 05:17:25	2018 APR 27 05:27:25	2018 APR 27 05:31:26	2018 APR 27 05:32:39	Same	Same	Same	Same	Same	Same	314.0	314.0	314.0	314.0	1	1446	1446	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
152	135	67	Egress	SO_O	UVIS_O	2018 APR 27 05:59:39	2018 APR 27 06:09:49	2018 APR 27 06:14:43	2018 APR 27 05:59:49	2018 APR 27 06:09:49	2018 APR 27 06:10:59	2018 APR 27 06:14:43	Same	Same	Same	Same	Same	Same	294.0	294.0	294.0	294.0	1	1446	1446	Science: orders #119, #133, #143, #154, #169, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
153	67	67	Dayside_Nadir	LNO_M	UVIS_L	2018 APR 27 06:18:59	2018 APR 27 06:19:09	2018 APR 27 07:22:03	2018 APR 27 06:19:09	2018 APR 27 06:29:09	-	2018 APR 27 07:09:09	Same	Same	Same	2018 APR 27 06:20:40	2018 APR 27 06:30:40	2018 APR 27 07:10:32	2400.0	3774.0	2392.0	3774.0	1	1090	1090	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	-	
154	68	68	Dayside_Nadir	OFF	UVIS_1	2018 APR 27 08:16:53	2018 APR 27 08:17:03	2018 APR 27 09:20:01	-	-	-	-	Same	Same	Same	-	-	-	-	3778.0	-	3778.0	-	-	-	-	-	
155	68	68	Dayside_Nadir	OFF	UVIS_2	2018 APR 27 08:16:53	2018 APR 27 08:17:03	2018 APR 27 09:20:01	-	-	-	-	Same	Same	Same	-	-	-	-	3778.0	-	3778.0	-	-	-	-	-	
156	68	68	Dayside_Nadir	OFF	UVIS_3	2018 APR 27 08:16:53	2018 APR 27 08:17:03	2018 APR 27 09:20:01	-	-	-	-	Same	Same	Same	-	-	-	-	3778.0	-	3778.0	-	-	-	-	-	
157	69	69	Dayside_Nadir	OFF	UVIS_1	2018 APR 27 10:14:47	2018 APR 27 10:14:57	2018 APR 27 11:17:53	-	-	-	-	Same	Same	Same	-	-	-	-	3776.0	-	3776.0	-	-	-	-	-	
158	69	69	Dayside_Nadir	OFF	UVIS_2	2018 APR 27 10:14:47	2018 APR 27 10:14:57	2018 APR 27 11:17:53	-	-	-	-	Same	Same	Same	-	-	-	-	3776.0	-	3776.0	-	-	-	-	-	
159	69	69	Dayside_Nadir	OFF	UVIS_3	2018 APR 27 10:14:47	2018 APR 27 10:14:57	2018 APR 27 11:17:53	-	-	-	-	Same	Same	Same	-	-	-	-	3776.0	-	3776.0	-	-	-	-	-	
160	70	70	Dayside_Nadir	LNO_L	UVIS_L	2018 APR 27 12:02:39	2018 APR 27 12:02:49	2018 APR 27 13:15:45	2018 APR 27 12:02:49	2018 APR 27 12:12:49	-	2018 APR 27 13:15:45	Same	Same	2018 APR 27 13:08:48	Same	Same	2018 APR 27 13:08:48	3776.0	4376.0	3359.000000357628	3959.000000357628	1	1779	1779	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	-	
161	142	71	Ingress	SO_O	UVIS_O	2018 APR 27 13:08:53	2018 APR 27 13:19:03	2018 APR 27 13:24:20	2018 APR 27 13:09:03	2018 APR 27 13:19:03	2018 APR 27 13:23:07	2018 APR 27 13:24:20	Same	Same	Same	Same	Same	Same	317.0	317.0	317.0	317.0	1	1444	1444	Science: orders #120, #133, #143, #154, #181, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
162	143	71	Egress	SO_O	UVIS_O	2018 APR 27 13:51:04	2018 APR 27 14:01:14	2018 APR 27 14:06:12	2018 APR 27 13:51:14	2018 APR 27 14:01:14	2018 APR 27 14:02:25	2018 APR 27 14:06:12	Same	Same	Same	Same	Same	Same	298.0	298.0	298.0	298.0	1	1444	1444	Science: orders #120, #133, #143, #154, #181, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	-	
