Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	99	Ingress	2021 MAR 28 15:52:25	2021 MAR 28 15:55:23	2021 MAR 28 15:55:59	214.00	159.77	157.02	156.41	-71.87	-72.76	-72.95	15.70	14	-	-	-		
ACS	99	Egress	2021 MAR 28 16:37:14	2021 MAR 28 16:37:48	2021 MAR 28 16:40:29	195.00	-24.38	-24.78	-26.66	67.94	68.13	68.96	4.27	14	-	-	-		
NOMAD	100	Ingress	2021 MAR 28 17:50:18	2021 MAR 28 17:53:16	2021 MAR 28 17:53:52	214.00	131.00	128.34	127.74	-71.88	-72.73	-72.92	15.70	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&mroOverlap; 	
N/A	100	Egress	2021 MAR 28 18:35:08	2021 MAR 28 18:35:42	2021 MAR 28 18:38:23	195.00	-53.33	-53.73	-55.58	68.09	68.28	69.08	4.25	1	-	-	-	&mroOverlap; 	
N/A	101	Ingress	2021 MAR 28 19:48:10	2021 MAR 28 19:51:08	2021 MAR 28 19:51:44	214.00	102.30	99.71	99.14	-71.86	-72.68	-72.86	15.70	14	-	-	-		
ACS	101	Egress	2021 MAR 28 20:33:01	2021 MAR 28 20:33:35	2021 MAR 28 20:36:16	195.00	-82.23	-82.62	-84.42	68.21	68.38	69.14	4.24	14	-	-	-		
NOMAD	102	Ingress	2021 MAR 28 21:46:06	2021 MAR 28 21:49:03	2021 MAR 28 21:49:39	213.00	73.67	71.20	70.66	-71.80	-72.58	-72.74	15.72	1	HCL #4	Science: orders #121, #134, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:MERIDIANI SULPHATES; 	
N/A	102	Egress	2021 MAR 28 22:30:56	2021 MAR 28 22:31:30	2021 MAR 28 22:34:11	195.00	-111.15	-111.53	-113.28	68.33	68.49	69.22	4.22	1	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
N/A	103	Ingress	2021 MAR 28 23:44:03	2021 MAR 28 23:47:00	2021 MAR 28 23:47:36	213.00	45.04	42.68	42.15	-71.74	-72.47	-72.63	15.73	14	-	-	-		
ACS	103	Egress	2021 MAR 29 00:28:54	2021 MAR 29 00:29:28	2021 MAR 29 00:32:09	195.00	-140.11	-140.48	-142.20	68.48	68.63	69.32	4.21	14	-	-	-		
NOMAD	104	Ingress	2021 MAR 29 01:42:02	2021 MAR 29 01:44:59	2021 MAR 29 01:45:35	213.00	16.32	14.04	13.53	-71.72	-72.42	-72.57	15.73	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	104	Egress	2021 MAR 29 02:26:52	2021 MAR 29 02:27:26	2021 MAR 29 02:30:07	195.00	-169.12	-169.48	-171.15	68.64	68.79	69.44	4.19	1	-	-	-		
N/A	105	Ingress	2021 MAR 29 03:39:59	2021 MAR 29 03:42:56	2021 MAR 29 03:43:32	213.00	-12.49	-14.69	-15.17	-71.74	-72.40	-72.55	15.73	1	-	-	-		
NOMAD	105	Egress	2021 MAR 29 04:24:49	2021 MAR 29 04:25:23	2021 MAR 29 04:28:04	195.00	161.85	161.50	159.86	68.83	68.97	69.58	4.17	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	106	Ingress	2021 MAR 29 05:37:52	2021 MAR 29 05:40:49	2021 MAR 29 05:41:25	213.00	-41.28	-43.40	-43.87	-71.76	-72.39	-72.52	15.73	3	-	-	-	&daysideMatch:PAVONIS MONS; &daysideMatch:OLYMPICA FOSSAE-JOVIS THOLUS; 	
N/A	106	Egress	2021 MAR 29 06:22:43	2021 MAR 29 06:23:17	2021 MAR 29 06:25:58	195.00	132.84	132.50	130.90	69.00	69.14	69.71	4.15	3	-	-	-	&daysideMatch:PAVONIS MONS; &daysideMatch:OLYMPICA FOSSAE-JOVIS THOLUS; 	
N/A	107	Ingress	2021 MAR 29 07:35:43	2021 MAR 29 07:38:40	2021 MAR 29 07:39:16	213.00	-69.93	-71.98	-72.42	-71.72	-72.31	-72.44	15.74	1	-	-	-		
NOMAD	107	Egress	2021 MAR 29 08:20:34	2021 MAR 29 08:21:08	2021 MAR 29 08:23:49	195.00	103.92	103.58	102.03	69.13	69.25	69.79	4.13	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	108	Ingress	2021 MAR 29 09:33:39	2021 MAR 29 09:36:36	2021 MAR 29 09:37:12	213.00	-98.55	-100.49	-100.92	-71.65	-72.21	-72.33	15.75	14	-	-	-		
N/A	108	Egress	2021 MAR 29 10:18:31	2021 MAR 29 10:19:05	2021 MAR 29 10:21:46	195.00	75.02	74.69	73.20	69.22	69.34	69.84	4.12	14	-	-	-		
N/A	109	Ingress	2021 MAR 29 11:31:38	2021 MAR 29 11:34:34	2021 MAR 29 11:35:10	212.00	-127.23	-129.08	-129.48	-71.61	-72.13	-72.24	15.76	14	-	-	-	&daysideMatch:CERBERUS FOSSAE; 	
N/A	109	Egress	2021 MAR 29 12:16:29	2021 MAR 29 12:17:03	2021 MAR 29 12:19:44	195.00	46.04	45.73	44.29	69.35	69.46	69.93	4.10	14	-	-	-	&daysideMatch:CERBERUS FOSSAE; 	
N/A	110	Ingress	2021 MAR 29 13:29:35	2021 MAR 29 13:32:31	2021 MAR 29 13:33:07	212.00	-155.95	-157.71	-158.09	-71.59	-72.07	-72.17	15.76	47	-	-	-	&trueNightLimb; &daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
N/A	110	Egress	2021 MAR 29 14:14:27	2021 MAR 29 14:15:01	2021 MAR 29 14:17:42	195.00	17.00	16.70	15.31	69.53	69.62	70.05	4.08	47	-	-	-	&trueNightLimb; &daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
N/A	111	Ingress	2021 MAR 29 15:27:31	2021 MAR 29 15:30:27	2021 MAR 29 15:31:03	212.00	175.31	173.63	173.26	-71.59	-72.03	-72.12	15.77	1	-	-	-		
NOMAD	111	Egress	2021 MAR 29 16:12:23	2021 MAR 29 16:12:57	2021 MAR 29 16:15:37	194.00	-12.06	-12.36	-13.69	69.72	69.80	70.20	4.06	1	HCL #5	Science: orders #121, #134, #130, #130, #130, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	112	Ingress	2021 MAR 29 17:25:23	2021 MAR 29 17:28:20	2021 MAR 29 17:28:56	213.00	146.55	144.94	144.60	-71.59	-72.00	-72.09	15.77	1	6SUBD Nom CO #7	Science: orders #121, #135, #148, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	112	Egress	2021 MAR 29 18:10:17	2021 MAR 29 18:10:51	2021 MAR 29 18:13:32	195.00	-41.10	-41.38	-42.68	69.88	69.97	70.32	4.04	1	-	-	-		
N/A	113	Ingress	2021 MAR 29 19:23:16	2021 MAR 29 19:26:13	2021 MAR 29 19:26:49	213.00	117.81	116.28	115.95	-71.59	-71.96	-72.04	15.77	14	-	-	-		
ACS	113	Egress	2021 MAR 29 20:08:10	2021 MAR 29 20:08:44	2021 MAR 29 20:11:25	195.00	-70.04	-70.31	-71.55	70.00	70.07	70.40	4.02	14	-	-	-		
NOMAD	114	Ingress	2021 MAR 29 21:21:11	2021 MAR 29 21:24:07	2021 MAR 29 21:24:43	212.00	89.17	87.73	87.42	-71.54	-71.87	-71.94	15.78	1	6SUBD Nominal #11	Science: orders #121, #134, #126, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	114	Egress	2021 MAR 29 22:06:04	2021 MAR 29 22:06:38	2021 MAR 29 22:09:18	194.00	-98.97	-99.23	-100.40	70.11	70.17	70.46	4.00	1	-	-	-		
N/A	115	Ingress	2021 MAR 29 23:19:08	2021 MAR 29 23:22:04	2021 MAR 29 23:22:40	212.00	60.58	59.23	58.94	-71.46	-71.75	-71.82	15.79	3	-	-	-	&daysideMatch:MAWRTH VALLIS; 	
ACS	115	Egress	2021 MAR 30 00:04:01	2021 MAR 30 00:04:35	2021 MAR 30 00:07:15	194.00	-127.96	-128.20	-129.31	70.23	70.29	70.54	3.99	3	-	-	-	&daysideMatch:MAWRTH VALLIS; 	
NOMAD	116	Ingress	2021 MAR 30 01:17:06	2021 MAR 30 01:20:02	2021 MAR 30 01:20:38	212.00	31.89	30.63	30.36	-71.42	-71.67	-71.73	15.80	1	HCL #5	Science: orders #121, #134, #130, #130, #130, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	116	Egress	2021 MAR 30 02:01:59	2021 MAR 30 02:02:33	2021 MAR 30 02:05:13	194.00	-157.00	-157.23	-158.28	70.38	70.43	70.65	3.97	1	-	-	-		
N/A	117	Ingress	2021 MAR 30 03:15:04	2021 MAR 30 03:18:01	2021 MAR 30 03:18:36	212.00	3.11	1.92	1.68	-71.43	-71.65	-71.69	15.80	14	-	-	-		
N/A	117	Egress	2021 MAR 30 03:59:57	2021 MAR 30 04:00:31	2021 MAR 30 04:03:11	194.00	173.92	173.71	172.71	70.55	70.60	70.77	3.94	14	-	-	-		
N/A	118	Ingress	2021 MAR 30 05:13:00	2021 MAR 30 05:15:57	2021 MAR 30 05:16:32	212.00	-25.69	-26.81	-27.04	-71.45	-71.63	-71.67	15.80	1	-	-	-	&daysideMatch:CERAUNIUS FOSSAE; 	
NOMAD	118	Egress	2021 MAR 30 05:57:52	2021 MAR 30 05:58:26	2021 MAR 30 06:01:07	195.00	144.84	144.64	143.70	70.73	70.76	70.91	3.92	1	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:CERAUNIUS FOSSAE; 	
ACS	119	Ingress	2021 MAR 30 07:10:50	2021 MAR 30 07:13:47	2021 MAR 30 07:14:23	213.00	-54.41	-55.45	-55.67	-71.44	-71.59	-71.63	15.80	3	-	-	-	&daysideMatch:OLYMPUS MONS; 	
N/A	119	Egress	2021 MAR 30 07:55:43	2021 MAR 30 07:56:17	2021 MAR 30 07:58:57	194.00	115.82	115.63	114.76	70.87	70.90	71.01	3.90	3	-	-	-	&daysideMatch:OLYMPUS MONS; 	
N/A	120	Ingress	2021 MAR 30 09:08:43	2021 MAR 30 09:11:40	2021 MAR 30 09:12:16	213.00	-83.02	-83.98	-84.18	-71.38	-71.49	-71.52	15.81	1	-	-	-		
NOMAD	120	Egress	2021 MAR 30 09:53:37	2021 MAR 30 09:54:11	2021 MAR 30 09:56:51	194.00	86.89	86.72	85.91	70.96	70.98	71.06	3.88	1	6SUBD Nom CO #6	Science: orders #167, #186, #187, #188, #190, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	121	Ingress	2021 MAR 30 11:06:41	2021 MAR 30 11:09:38	2021 MAR 30 11:10:13	212.00	-111.66	-112.54	-112.71	-71.32	-71.39	-71.41	15.82	14	-	-	-		
N/A	121	Egress	2021 MAR 30 11:51:34	2021 MAR 30 11:52:08	2021 MAR 30 11:54:48	194.00	57.92	57.76	57.02	71.07	71.08	71.12	3.86	14	-	-	-		
N/A	122	Ingress	2021 MAR 30 13:04:39	2021 MAR 30 13:07:36	2021 MAR 30 13:08:11	212.00	-140.36	-141.15	-141.31	-71.29	-71.32	-71.33	15.83	47	-	-	-	&trueNightLimb; &daysideMatch:AEOLIS MENSAE MFF; 	
N/A	122	Egress	2021 MAR 30 13:49:33	2021 MAR 30 13:50:07	2021 MAR 30 13:52:47	194.00	28.85	28.71	28.04	71.22	71.22	71.23	3.84	47	-	-	-	&trueNightLimb; &daysideMatch:AEOLIS MENSAE MFF; 	
N/A	123	Ingress	2021 MAR 30 15:02:36	2021 MAR 30 15:05:33	2021 MAR 30 15:06:08	212.00	-169.09	-169.80	-169.94	-71.27	-71.27	-71.27	15.83	1	-	-	-		
NOMAD	123	Egress	2021 MAR 30 15:47:29	2021 MAR 30 15:48:03	2021 MAR 30 15:50:43	194.00	-0.29	-0.41	-1.00	71.39	71.39	71.36	3.81	1	CO2 100km #1	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	124	Ingress	2021 MAR 30 17:00:29	2021 MAR 30 17:03:26	2021 MAR 30 17:04:02	213.00	162.15	161.52	161.39	-71.28	-71.24	-71.23	15.83	3	-	-	-	&daysideMatch:PERSEVERANCE; 	
N/A	124	Egress	2021 MAR 30 17:45:23	2021 MAR 30 17:45:57	2021 MAR 30 17:48:37	194.00	-29.41	-29.51	-30.04	71.56	71.55	71.49	3.79	3	-	-	-	&daysideMatch:PERSEVERANCE; 	
N/A	125	Ingress	2021 MAR 30 18:58:22	2021 MAR 30 19:01:19	2021 MAR 30 19:01:55	213.00	133.40	132.83	132.72	-71.29	-71.21	-71.20	15.83	1	-	-	-		
NOMAD	125	Egress	2021 MAR 30 19:43:16	2021 MAR 30 19:43:50	2021 MAR 30 19:46:30	194.00	-58.44	-58.53	-58.98	71.70	71.68	71.59	3.76	1	6SUBD Nom CO #2	Science: orders #134, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	126	Ingress	2021 MAR 30 20:56:16	2021 MAR 30 20:59:12	2021 MAR 30 20:59:48	212.00	104.72	104.23	104.14	-71.25	-71.14	-71.12	15.84	1	6SUBD Nominal #48	Science: orders #121, #134, #129, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	126	Egress	2021 MAR 30 21:41:10	2021 MAR 30 21:41:44	2021 MAR 30 21:44:24	194.00	-87.40	-87.48	-87.85	71.79	71.76	71.64	3.75	1	-	-	-		
N/A	127	Ingress	2021 MAR 30 22:54:11	2021 MAR 30 22:57:08	2021 MAR 30 22:57:43	212.00	76.13	75.72	75.65	-71.17	-71.02	-70.99	15.85	3	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
ACS	127	Egress	2021 MAR 30 23:39:05	2021 MAR 30 23:39:39	2021 MAR 30 23:42:19	194.00	-116.41	-116.47	-116.76	71.90	71.87	71.71	3.73	3	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
NOMAD	128	Ingress	2021 MAR 31 00:52:09	2021 MAR 31 00:55:05	2021 MAR 31 00:55:41	212.00	47.49	47.16	47.10	-71.11	-70.93	-70.88	15.86	1	134 only #2	Science: orders #134, #134, #134, #134, #134, #134, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	128	Egress	2021 MAR 31 01:37:02	2021 MAR 31 01:37:36	2021 MAR 31 01:40:16	194.00	-145.49	-145.52	-145.73	72.04	71.99	71.80	3.71	1	-	-	-		
N/A	129	Ingress	2021 MAR 31 02:50:08	2021 MAR 31 02:53:05	2021 MAR 31 02:53:40	212.00	18.75	18.50	18.46	-71.10	-70.87	-70.82	15.86	14	-	-	-		
N/A	129	Egress	2021 MAR 31 03:35:01	2021 MAR 31 03:35:35	2021 MAR 31 03:38:15	194.00	-174.60	-174.62	-174.75	72.18	72.13	71.91	3.68	14	-	-	-		
N/A	130	Ingress	2021 MAR 31 04:48:05	2021 MAR 31 04:51:02	2021 MAR 31 04:51:37	212.00	-10.04	-10.22	-10.25	-71.12	-70.85	-70.80	15.86	14	-	-	-		
ACS	130	Egress	2021 MAR 31 05:32:57	2021 MAR 31 05:33:31	2021 MAR 31 05:36:12	195.00	156.24	156.25	156.20	72.34	72.29	72.03	3.65	14	-	-	-		
NOMAD	131	Ingress	2021 MAR 31 06:45:57	2021 MAR 31 06:48:54	2021 MAR 31 06:49:30	213.00	-38.81	-38.92	-38.93	-71.13	-70.83	-70.77	15.86	1	HCL #9	Science: orders #121, #136, #130, #130, #130, #130, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	131	Egress	2021 MAR 31 07:30:50	2021 MAR 31 07:31:24	2021 MAR 31 07:34:05	195.00	127.12	127.14	127.19	72.49	72.43	72.14	3.62	1	-	-	-		
N/A	132	Ingress	2021 MAR 31 08:43:49	2021 MAR 31 08:46:46	2021 MAR 31 08:47:22	213.00	-67.46	-67.49	-67.49	-71.09	-70.75	-70.68	15.87	14	-	-	-		
ACS	132	Egress	2021 MAR 31 09:28:42	2021 MAR 31 09:29:16	2021 MAR 31 09:31:56	194.00	98.11	98.15	98.28	72.60	72.53	72.21	3.60	14	-	-	-		
NOMAD	133	Ingress	2021 MAR 31 10:41:46	2021 MAR 31 10:44:42	2021 MAR 31 10:45:18	212.00	-96.06	-96.02	-96.01	-71.01	-70.64	-70.56	15.88	1	6SUBD Nominal #11	Science: orders #121, #134, #126, #129, #169, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	133	Egress	2021 MAR 31 11:26:38	2021 MAR 31 11:27:12	2021 MAR 31 11:29:52	194.00	69.13	69.19	69.41	72.68	72.60	72.26	3.59	1	-	-	-		
N/A	134	Ingress	2021 MAR 31 12:39:45	2021 MAR 31 12:42:42	2021 MAR 31 12:43:17	212.00	-124.73	-124.61	-124.58	-70.96	-70.55	-70.46	15.89	1	-	-	-		
NOMAD	134	Egress	2021 MAR 31 13:24:37	2021 MAR 31 13:25:11	2021 MAR 31 13:27:52	195.00	40.04	40.13	40.45	72.80	72.72	72.33	3.56	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	135	Ingress	2021 MAR 31 14:37:42	2021 MAR 31 14:40:38	2021 MAR 31 14:41:14	212.00	-153.44	-153.26	-153.21	-70.94	-70.49	-70.39	15.89	14	-	-	-		
N/A	135	Egress	2021 MAR 31 15:22:34	2021 MAR 31 15:23:08	2021 MAR 31 15:25:48	194.00	10.84	10.96	11.38	72.96	72.87	72.46	3.53	14	-	-	-		
N/A	136	Ingress	2021 MAR 31 16:35:36	2021 MAR 31 16:38:33	2021 MAR 31 16:39:09	213.00	177.80	178.07	178.13	-70.94	-70.45	-70.35	15.90	1	-	-	-		
NOMAD	136	Egress	2021 MAR 31 17:20:29	2021 MAR 31 17:21:03	2021 MAR 31 17:23:43	194.00	-18.37	-18.23	-17.71	73.13	73.03	72.59	3.50	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	137	Ingress	2021 MAR 31 18:33:30	2021 MAR 31 18:36:27	2021 MAR 31 18:37:03	213.00	149.04	149.38	149.46	-70.95	-70.43	-70.31	15.90	14	-	-	-		
N/A	137	Egress	2021 MAR 31 19:18:22	2021 MAR 31 19:18:56	2021 MAR 31 19:21:37	195.00	-47.53	-47.37	-46.74	73.27	73.16	72.69	3.47	14	-	-	-		
N/A	138	Ingress	2021 MAR 31 20:31:22	2021 MAR 31 20:34:19	2021 MAR 31 20:34:55	213.00	120.32	120.73	120.82	-70.94	-70.38	-70.26	15.90	1	-	-	-		
NOMAD	138	Egress	2021 MAR 31 21:16:15	2021 MAR 31 21:16:49	2021 MAR 31 21:19:30	195.00	-76.56	-76.37	-75.65	73.36	73.25	72.75	3.45	1	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
NOMAD	139	Ingress	2021 MAR 31 22:29:17	2021 MAR 31 22:32:14	2021 MAR 31 22:32:50	213.00	91.72	92.19	92.30	-70.87	-70.27	-70.14	15.91	1	All Fullscan Slow #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (1 order(s) per 1 second(s))	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	139	Egress	2021 MAR 31 23:14:09	2021 MAR 31 23:14:43	2021 MAR 31 23:17:24	195.00	-105.60	-105.38	-104.56	73.46	73.34	72.81	3.43	1	-	-	-		
N/A	140	Ingress	2021 APR 01 00:27:14	2021 APR 01 00:30:11	2021 APR 01 00:30:47	213.00	63.12	63.66	63.78	-70.79	-70.15	-70.01	15.92	3	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
ACS	140	Egress	2021 APR 01 01:12:06	2021 APR 01 01:12:40	2021 APR 01 01:15:20	194.00	-134.71	-134.47	-133.53	73.57	73.44	72.89	3.40	3	-	-	-	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
NOMAD	141	Ingress	2021 APR 01 02:25:13	2021 APR 01 02:28:10	2021 APR 01 02:28:46	213.00	34.43	35.04	35.17	-70.76	-70.08	-69.93	15.93	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	141	Egress	2021 APR 01 03:10:03	2021 APR 01 03:10:37	2021 APR 01 03:13:18	195.00	-163.88	-163.62	-162.56	73.70	73.57	72.98	3.37	1	-	-	-		
N/A	142	Ingress	2021 APR 01 04:23:11	2021 APR 01 04:26:08	2021 APR 01 04:26:44	213.00	5.65	6.33	6.48	-70.76	-70.05	-69.89	15.93	14	-	-	-		
ACS	142	Egress	2021 APR 01 05:08:01	2021 APR 01 05:08:35	2021 APR 01 05:11:16	195.00	166.88	167.18	168.35	73.84	73.71	73.09	3.34	14	-	-	-		
NOMAD	143	Ingress	2021 APR 01 06:21:06	2021 APR 01 06:24:03	2021 APR 01 06:24:39	213.00	-23.15	-22.39	-22.23	-70.79	-70.04	-69.87	15.92	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
N/A	143	Egress	2021 APR 01 07:05:55	2021 APR 01 07:06:29	2021 APR 01 07:09:10	195.00	137.65	137.98	139.27	73.99	73.85	73.20	3.30	1	-	-	-		
N/A	144	Ingress	2021 APR 01 08:18:56	2021 APR 01 08:21:54	2021 APR 01 08:22:30	214.00	-51.86	-51.03	-50.85	-70.77	-69.98	-69.81	15.93	8	-	-	-		
N/A	144	Egress	2021 APR 01 09:03:46	2021 APR 01 09:04:20	2021 APR 01 09:07:01	195.00	108.51	108.86	110.27	74.11	73.96	73.29	3.28	8	-	-	-		
N/A	145	Ingress	2021 APR 01 10:16:50	2021 APR 01 10:19:48	2021 APR 01 10:20:24	214.00	-80.44	-79.55	-79.36	-70.70	-69.87	-69.69	15.94	1	-	-	-		
NOMAD	145	Egress	2021 APR 01 11:01:39	2021 APR 01 11:02:13	2021 APR 01 11:04:54	195.00	79.49	79.88	81.40	74.18	74.03	73.33	3.26	1	129 only #2	Science: orders #129, #129, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7		
ACS	146	Ingress	2021 APR 01 12:14:49	2021 APR 01 12:17:46	2021 APR 01 12:18:22	213.00	-109.07	-108.12	-107.92	-70.63	-69.76	-69.57	15.95	14	-	-	-		
N/A	146	Egress	2021 APR 01 12:59:38	2021 APR 01 13:00:12	2021 APR 01 13:02:53	195.00	50.40	50.81	52.45	74.27	74.11	73.38	3.23	14	-	-	-		
N/A	147	Ingress	2021 APR 01 14:12:47	2021 APR 01 14:15:44	2021 APR 01 14:16:20	213.00	-137.75	-136.74	-136.52	-70.59	-69.69	-69.48	15.96	1	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; &daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
NOMAD	147	Egress	2021 APR 01 14:57:35	2021 APR 01 14:58:09	2021 APR 01 15:00:50	195.00	21.16	21.61	23.39	74.40	74.23	73.48	3.20	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 391: SO: Horizontal Bin (135:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1134 ms, Binning=7	&daysideMatch:AEOLIS MENSAE MFF; &daysideMatch:INSIGHT; &daysideMatch:CURIOSITY; 	
ACS	148	Ingress	2021 APR 01 16:10:42	2021 APR 01 16:13:40	2021 APR 01 16:14:16	214.00	-166.49	-165.40	-165.17	-70.58	-69.63	-69.43	15.96	14	-	-	-		
N/A	148	Egress	2021 APR 01 16:55:31	2021 APR 01 16:56:05	2021 APR 01 16:58:46	195.00	-8.17	-7.68	-5.76	74.55	74.38	73.60	3.16	14	-	-	-		
