Dayside Nadir Index	UTC Start Time	UTC End Time	UTC Minimum Incidence Angle Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Local Time (hrs)	
327	2019 MAR 22 10:38:14	2019 MAR 22 11:40:53	2019 MAR 22 11:09:37	3760.0	-166.6	-26.8	-0.8	-32.8	-51.8	33.2	15.8	
328	2019 MAR 22 12:36:21	2019 MAR 22 13:39:01	2019 MAR 22 13:07:45	3760.0	164.7	-55.3	-29.6	-33.6	-51.1	33.9	15.8	
329	2019 MAR 22 14:34:28	2019 MAR 22 15:37:07	2019 MAR 22 15:05:51	3760.0	136.0	-83.7	-58.3	-34.2	-50.4	34.6	15.8	
330	2019 MAR 22 16:32:33	2019 MAR 22 17:35:09	2019 MAR 22 17:03:53	3756.0	107.3	-112.1	-87.0	-35.0	-49.7	35.3	15.8	
331	2019 MAR 22 18:30:33	2019 MAR 22 19:33:09	2019 MAR 22 19:01:55	3756.0	78.5	-140.7	-115.7	-35.6	-49.2	35.8	15.9	
332	2019 MAR 22 20:28:32	2019 MAR 22 21:31:11	2019 MAR 22 20:59:55	3760.0	49.8	-169.4	-144.4	-36.1	-48.6	36.4	15.9	
333	2019 MAR 22 22:26:36	2019 MAR 22 23:29:15	2019 MAR 22 22:57:59	3760.0	21.1	161.9	-173.2	-36.6	-48.1	36.9	15.9	
334	2019 MAR 23 00:24:43	2019 MAR 23 01:27:23	2019 MAR 23 00:56:07	3760.0	-7.6	133.4	158.1	-37.3	-47.4	37.6	15.9	
335	2019 MAR 23 02:22:50	2019 MAR 23 03:25:29	2019 MAR 23 02:54:13	3760.0	-36.4	104.8	129.4	-37.9	-46.8	38.3	15.9	
336	2019 MAR 23 04:20:55	2019 MAR 23 05:23:31	2019 MAR 23 04:52:17	3756.0	-65.1	76.3	100.6	-38.7	-46.2	38.9	15.9	
337	2019 MAR 23 06:18:54	2019 MAR 23 07:21:31	2019 MAR 23 06:50:15	3758.0	-93.8	47.7	72.0	-39.1	-45.6	39.5	15.9	
338	2019 MAR 23 08:16:53	2019 MAR 23 09:19:29	2019 MAR 23 08:48:15	3756.0	-122.5	18.9	43.2	-39.7	-45.1	39.9	15.9	
339	2019 MAR 23 10:14:55	2019 MAR 23 11:17:33	2019 MAR 23 10:46:17	3758.0	-151.2	-9.8	14.5	-40.2	-44.7	40.3	15.9	
340	2019 MAR 23 12:12:59	2019 MAR 23 13:15:39	2019 MAR 23 12:44:23	3760.0	-179.9	-38.5	-14.2	-40.7	-44.1	40.9	15.9	
