Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
NOMAD	316	Ingress	2020 AUG 06 09:55:53	2020 AUG 06 10:03:14	2020 AUG 06 10:05:08	555.00	-30.47	-17.75	-15.16	-46.14	-27.34	-21.89	5.10	1	6SUBD Nom CO #1	Science: orders #121, #149, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&mroOverlap; 	
NOMAD	316	Egress	2020 AUG 06 10:24:15	2020 AUG 06 10:26:06	2020 AUG 06 10:32:59	524.00	10.72	14.43	34.42	37.29	42.32	57.87	7.62	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&mroOverlap; 	
ACS	317	Ingress	2020 AUG 06 11:53:40	2020 AUG 06 12:00:55	2020 AUG 06 12:02:46	546.00	-59.56	-46.83	-44.28	-46.55	-28.11	-22.83	5.07	3	-	-	-	&mroOverlap; 	
ACS	317	Egress	2020 AUG 06 12:22:25	2020 AUG 06 12:24:13	2020 AUG 06 12:31:00	515.00	-17.47	-13.80	6.14	37.99	42.85	58.05	7.65	3	-	-	-	&mroOverlap; 	
NOMAD	318	Ingress	2020 AUG 06 13:51:26	2020 AUG 06 13:58:36	2020 AUG 06 14:00:24	538.00	-88.63	-75.87	-73.36	-46.93	-28.81	-23.69	5.04	1	126 only #2	Science: orders #126, #126, #126, #126, #126, #126, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	318	Egress	2020 AUG 06 14:20:32	2020 AUG 06 14:22:17	2020 AUG 06 14:28:59	507.00	-45.67	-42.03	-22.08	38.66	43.36	58.24	7.68	1	Nominal Science 1xCO2 LA05	Science: orders #190, #169, #148, #136, #121, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	319	Ingress	2020 AUG 06 15:49:14	2020 AUG 06 15:56:18	2020 AUG 06 15:58:04	530.00	-117.59	-104.88	-102.38	-47.21	-29.42	-24.42	5.02	14	-	-	-		
ACS	319	Egress	2020 AUG 06 16:18:34	2020 AUG 06 16:20:17	2020 AUG 06 16:26:54	500.00	-74.01	-70.41	-50.60	39.10	43.69	58.29	7.70	14	-	-	-		
NOMAD	320	Ingress	2020 AUG 06 17:47:02	2020 AUG 06 17:54:00	2020 AUG 06 17:55:44	522.00	-146.60	-133.92	-131.44	-47.52	-30.08	-25.19	4.99	1	6SUBD Nom CO2 #1	Science: orders #121, #134, #149, #164, #165, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	320	Egress	2020 AUG 06 18:16:36	2020 AUG 06 18:18:17	2020 AUG 06 18:24:48	492.00	-102.44	-98.88	-79.37	39.44	43.91	58.24	7.72	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	321	Ingress	2020 AUG 06 19:44:50	2020 AUG 06 19:51:42	2020 AUG 06 19:53:24	514.00	-175.77	-163.05	-160.58	-47.95	-30.88	-26.11	4.96	1	All Fullscan Fast #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (6 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	321	Egress	2020 AUG 06 20:14:42	2020 AUG 06 20:16:21	2020 AUG 06 20:22:46	484.00	-130.80	-127.28	-107.99	39.87	44.23	58.26	7.74	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	322	Ingress	2020 AUG 06 21:42:39	2020 AUG 06 21:49:27	2020 AUG 06 21:51:06	507.00	155.03	167.84	170.27	-48.41	-31.61	-27.00	4.92	14	-	-	-		
N/A	322	Egress	2020 AUG 06 22:12:51	2020 AUG 06 22:14:27	2020 AUG 06 22:20:47	476.00	-159.05	-155.59	-136.38	40.44	44.64	58.39	7.77	14	-	-	-		
ACS	323	Ingress	2020 AUG 06 23:40:30	2020 AUG 06 23:47:12	2020 AUG 06 23:48:49	499.00	125.95	138.74	141.16	-48.76	-32.30	-27.82	4.89	3	-	-	-		
ACS	323	Egress	2020 AUG 07 00:11:02	2020 AUG 07 00:12:36	2020 AUG 07 00:18:51	469.00	172.79	176.25	-164.51	41.11	45.19	58.62	7.81	3	-	-	-		
NOMAD	324	Ingress	2020 AUG 07 01:38:19	2020 AUG 07 01:44:56	2020 AUG 07 01:46:31	492.00	96.92	109.71	112.11	-49.05	-32.90	-28.53	4.87	1	6SUBD CO2 #10	Science: orders #156, #116, #118, #169, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:SOUTH THAUMASIA; 	
NOMAD	324	Egress	2020 AUG 07 02:09:09	2020 AUG 07 02:10:41	2020 AUG 07 02:16:51	462.00	144.59	148.03	167.24	41.69	45.66	58.79	7.84	1	Nominal Science 1xCO2 HA02	Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:SOUTH THAUMASIA; 	
ACS	325	Ingress	2020 AUG 07 03:36:03	2020 AUG 07 03:42:36	2020 AUG 07 03:44:10	487.00	67.86	80.68	83.08	-49.39	-33.50	-29.19	4.84	14	-	-	-		
ACS	325	Egress	2020 AUG 07 04:07:08	2020 AUG 07 04:08:39	2020 AUG 07 04:14:44	456.00	116.20	119.63	138.64	42.03	45.93	58.81	7.86	14	-	-	-		
NOMAD	326	Ingress	2020 AUG 07 05:33:51	2020 AUG 07 05:40:21	2020 AUG 07 05:41:53	482.00	38.81	51.69	54.07	-49.69	-34.01	-29.81	4.81	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	326	Egress	2020 AUG 07 06:05:06	2020 AUG 07 06:06:35	2020 AUG 07 06:12:37	451.00	87.68	91.05	109.85	42.21	46.02	58.75	7.86	1	Nominal Science 1xCO2 LA01	Science: orders #168, #134, #190, #121, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	327	Ingress	2020 AUG 07 07:31:45	2020 AUG 07 07:38:09	2020 AUG 07 07:39:40	475.00	9.83	22.64	25.02	-49.93	-34.58	-30.45	4.79	1	6SUBD CO2 #1	Science: orders #156, #116, #118, #140, #154, #158, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	327	Egress	2020 AUG 07 08:03:12	2020 AUG 07 08:04:40	2020 AUG 07 08:10:38	446.00	59.29	62.65	81.33	42.56	46.30	58.81	7.89	1	129 only #2	Science: orders #129, #129, #129, #129, #129, #129, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	328	Ingress	2020 AUG 07 09:29:38	2020 AUG 07 09:35:57	2020 AUG 07 09:37:26	468.00	-19.21	-6.42	-4.06	-50.20	-35.15	-31.13	4.76	14	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; &daysideMatch:CURIOSITY; 	
ACS	328	Egress	2020 AUG 07 10:01:19	2020 AUG 07 10:02:45	2020 AUG 07 10:08:39	440.00	30.96	34.28	52.87	42.98	46.61	58.90	7.91	14	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; &daysideMatch:CURIOSITY; 	
NOMAD	329	Ingress	2020 AUG 07 11:27:27	2020 AUG 07 11:33:42	2020 AUG 07 11:35:10	463.00	-48.34	-35.50	-33.14	-50.55	-35.76	-31.81	4.73	1	134 only #2	Science: orders #134, #134, #134, #134, #134, #134, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&ingressMatch:ARGYRE; &mroOverlap; 	
NOMAD	329	Egress	2020 AUG 07 11:59:25	2020 AUG 07 12:00:50	2020 AUG 07 12:06:39	434.00	2.69	6.01	24.49	43.45	47.01	59.01	7.94	1	119 only #2	Science: orders #119, #119, #119, #119, #119, #119, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&ingressMatch:ARGYRE; &mroOverlap; 	
N/A	330	Ingress	2020 AUG 07 13:25:15	2020 AUG 07 13:31:27	2020 AUG 07 13:32:53	458.00	-77.42	-64.53	-62.19	-50.86	-36.28	-32.44	4.71	14	-	-	-	&mroOverlap; 	
N/A	330	Egress	2020 AUG 07 13:57:29	2020 AUG 07 13:58:52	2020 AUG 07 14:04:38	429.00	-25.58	-22.29	-3.82	43.90	47.36	59.15	7.97	14	-	-	-	&mroOverlap; 	
ACS	331	Ingress	2020 AUG 07 15:23:02	2020 AUG 07 15:29:11	2020 AUG 07 15:30:36	454.00	-106.47	-93.54	-91.20	-51.15	-36.78	-33.01	4.68	3	-	-	-	&mroOverlap; 	
ACS	331	Egress	2020 AUG 07 15:55:30	2020 AUG 07 15:56:52	2020 AUG 07 16:02:35	425.00	-53.90	-50.62	-32.17	44.28	47.67	59.27	7.99	3	-	-	-	&mroOverlap; 	
NOMAD	332	Ingress	2020 AUG 07 17:20:52	2020 AUG 07 17:26:56	2020 AUG 07 17:28:20	448.00	-135.41	-122.54	-120.20	-51.34	-37.25	-33.54	4.66	1	CO Fullscan Fast #2	Diffraction order stepping (fullscan): 10 orders from 185 to 195 in steps of 1 (6 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&mroOverlap; 	
NOMAD	332	Egress	2020 AUG 07 17:53:28	2020 AUG 07 17:54:49	2020 AUG 07 18:00:28	420.00	-82.38	-79.13	-60.90	44.48	47.82	59.24	8.00	1	CO2 Fullscan Fast #3	Diffraction order stepping (fullscan): 10 orders from 125 to 135 in steps of 1 (6 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&mroOverlap; 	
ACS	333	Ingress	2020 AUG 07 19:18:41	2020 AUG 07 19:24:41	2020 AUG 07 19:26:04	443.00	-164.53	-151.62	-149.28	-51.66	-37.82	-34.17	4.63	3	-	-	-	&daysideMatch:VERNAL CRATER; &mroOverlap; 	
ACS	333	Egress	2020 AUG 07 19:51:29	2020 AUG 07 19:52:49	2020 AUG 07 19:58:24	415.00	-110.85	-107.63	-89.63	44.70	47.98	59.21	8.02	3	-	-	-	&daysideMatch:VERNAL CRATER; &mroOverlap; 	
NOMAD	334	Ingress	2020 AUG 07 21:16:32	2020 AUG 07 21:22:28	2020 AUG 07 21:23:50	438.00	166.27	179.24	-178.41	-52.02	-38.44	-34.86	4.59	1	6SUBD Nom CO2 #2	Science: orders #121, #149, #164, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&mroOverlap; 	
NOMAD	334	Egress	2020 AUG 07 21:49:34	2020 AUG 07 21:50:53	2020 AUG 07 21:56:24	410.00	-139.23	-136.02	-118.16	45.03	48.24	59.27	8.04	1	6SUBD Nom CO #3	Science: orders #136, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&mroOverlap; 	
N/A	335	Ingress	2020 AUG 07 23:14:24	2020 AUG 07 23:20:17	2020 AUG 07 23:21:37	433.00	137.14	150.17	152.49	-52.32	-38.96	-35.49	4.56	3	-	-	-	&daysideMatch:EASTERN COPRATES; &mroOverlap; 	
N/A	335	Egress	2020 AUG 07 23:47:41	2020 AUG 07 23:48:58	2020 AUG 07 23:54:26	405.00	-167.50	-164.32	-146.48	45.46	48.58	59.40	8.06	3	-	-	-	&daysideMatch:EASTERN COPRATES; &mroOverlap; 	
N/A	336	Ingress	2020 AUG 08 01:12:16	2020 AUG 08 01:18:05	2020 AUG 08 01:19:24	428.00	108.09	121.11	123.44	-52.57	-39.45	-36.04	4.54	14	-	-	-	&mroOverlap; 	
N/A	336	Egress	2020 AUG 08 01:45:46	2020 AUG 08 01:47:02	2020 AUG 08 01:52:27	401.00	164.26	167.44	-174.70	45.91	48.96	59.57	8.10	14	-	-	-	&mroOverlap; 	
NOMAD	337	Ingress	2020 AUG 08 03:10:03	2020 AUG 08 03:15:50	2020 AUG 08 03:17:08	425.00	79.01	92.10	94.42	-52.84	-39.90	-36.55	4.51	1	127 only #2	Science: orders #127, #127, #127, #127, #127, #127, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:ULYSSES FOSSAE; 	
NOMAD	337	Egress	2020 AUG 08 03:43:46	2020 AUG 08 03:45:01	2020 AUG 08 03:50:22	396.00	135.92	139.08	156.80	46.23	49.22	59.62	8.12	1	CO2 100km #1	Science: orders #167, #155, #159, #164, #148, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:ULYSSES FOSSAE; 	
ACS	338	Ingress	2020 AUG 08 05:07:50	2020 AUG 08 05:13:34	2020 AUG 08 05:14:51	421.00	49.95	63.08	65.40	-53.10	-40.35	-37.07	4.49	14	-	-	-		
ACS	338	Egress	2020 AUG 08 05:41:42	2020 AUG 08 05:42:56	2020 AUG 08 05:48:14	392.00	107.40	110.53	128.05	46.38	49.31	59.58	8.13	14	-	-	-		
NOMAD	339	Ingress	2020 AUG 08 07:05:44	2020 AUG 08 07:11:24	2020 AUG 08 07:12:40	416.00	20.96	34.06	36.38	-53.29	-40.77	-37.55	4.46	1	All Fullscan Slow #2	Diffraction order stepping (fullscan): 115 orders from 110 to 225 in steps of 1 (1 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	339	Egress	2020 AUG 08 07:39:43	2020 AUG 08 07:40:57	2020 AUG 08 07:46:12	389.00	78.91	82.05	99.42	46.56	49.48	59.60	8.14	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	340	Ingress	2020 AUG 08 09:03:37	2020 AUG 08 09:09:14	2020 AUG 08 09:10:29	412.00	-8.11	5.00	7.32	-53.53	-41.22	-38.05	4.44	14	-	-	-		
ACS	340	Egress	2020 AUG 08 09:37:48	2020 AUG 08 09:39:01	2020 AUG 08 09:44:13	385.00	50.51	53.63	70.89	46.84	49.70	59.65	8.16	14	-	-	-		
NOMAD	341	Ingress	2020 AUG 08 11:01:29	2020 AUG 08 11:07:03	2020 AUG 08 11:08:17	408.00	-37.22	-24.07	-21.75	-53.79	-41.69	-38.58	4.41	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	341	Egress	2020 AUG 08 11:35:52	2020 AUG 08 11:37:04	2020 AUG 08 11:42:13	381.00	22.16	25.26	42.42	47.15	49.95	59.72	8.18	1	HDO 01	Science: orders #168, #134, #124, #129, #190, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
