Instrument	Orbit Number	Occultation Type	UTC Start Time	UTC Transition Time	UTC End Time	Duration (s)	Start Longitude	50km Longitude	End Longitude	Start Latitude	50km Latitude	End Latitude	50km Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
N/A	98	Ingress	2019 DEC 08 14:01:16	2019 DEC 08 14:04:46	2019 DEC 08 14:05:31	255.00	-41.73	-46.25	-47.22	33.52	27.08	25.58	18.81	3	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; 	
N/A	98	Egress	2019 DEC 08 14:42:26	2019 DEC 08 14:43:13	2019 DEC 08 14:47:00	274.00	158.68	155.87	145.16	-60.34	-59.19	-53.54	8.91	3	-	-	-	&daysideMatch:AEOLIS MENSAE MFF; 	
NOMAD	99	Ingress	2019 DEC 08 15:59:17	2019 DEC 08 16:02:48	2019 DEC 08 16:03:33	256.00	-70.61	-75.15	-76.12	33.26	26.75	25.24	18.80	1	LNO Occultation Fullscan Fast #2	Diffraction order stepping (fullscan): 105 orders from 110 to 215 in steps of 1 (6 order(s) per 1 second(s))	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	99	Egress	2019 DEC 08 16:40:24	2019 DEC 08 16:41:11	2019 DEC 08 16:44:59	275.00	129.98	127.15	116.36	-60.35	-59.20	-53.49	8.91	1	6SUBD Nom CH4 #1	Science: orders #134, #136, #148, #164, #187, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	100	Ingress	2019 DEC 08 17:57:14	2019 DEC 08 18:00:47	2019 DEC 08 18:01:32	258.00	-99.43	-104.02	-104.98	33.07	26.46	24.95	18.79	1	134 only #2	Science: orders #134, #134, #134, #134, #134, #134, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&ingressMatch:CERAUNIUS FOSSAE; &ingressMatch:CERAUNIUS FOSSAE; 	
NOMAD	100	Egress	2019 DEC 08 18:38:19	2019 DEC 08 18:39:06	2019 DEC 08 18:42:55	276.00	101.29	98.45	87.57	-60.36	-59.21	-53.43	8.91	1	Nominal Science 1xCO2 LA06	Science: orders #190, #169, #148, #134, #121, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&ingressMatch:CERAUNIUS FOSSAE; &ingressMatch:CERAUNIUS FOSSAE; 	
ACS	101	Ingress	2019 DEC 08 19:55:09	2019 DEC 08 19:58:43	2019 DEC 08 19:59:28	259.00	-128.26	-132.86	-133.83	32.86	26.19	24.66	18.78	17	-	-	-		
ACS	101	Egress	2019 DEC 08 20:36:13	2019 DEC 08 20:37:00	2019 DEC 08 20:40:50	277.00	72.46	69.62	58.70	-60.31	-59.15	-53.31	8.90	17	-	-	-		
NOMAD	102	Ingress	2019 DEC 08 21:53:07	2019 DEC 08 21:56:41	2019 DEC 08 21:57:26	259.00	-157.15	-161.74	-162.70	32.57	25.87	24.34	18.77	1	Nominal Science 1xCO2 HA04	Science: orders #168, #136, #189, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	102	Egress	2019 DEC 08 22:34:07	2019 DEC 08 22:34:54	2019 DEC 08 22:38:44	277.00	43.58	40.74	29.84	-60.24	-59.07	-53.20	8.88	1	CO 01	Science: orders #167, #188, #189, #190, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	103	Ingress	2019 DEC 08 23:51:06	2019 DEC 08 23:54:40	2019 DEC 08 23:55:26	260.00	173.96	169.37	168.39	32.27	25.54	23.97	18.75	3	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
ACS	103	Egress	2019 DEC 09 00:32:04	2019 DEC 09 00:32:51	2019 DEC 09 00:36:41	277.00	14.78	11.94	1.03	-60.21	-59.04	-53.13	8.88	3	-	-	-	&daysideMatch:MERIDIANI SULPHATES; 	
NOMAD	104	Ingress	2019 DEC 09 01:49:08	2019 DEC 09 01:52:43	2019 DEC 09 01:53:29	261.00	145.06	140.47	139.48	31.99	25.19	23.61	18.74	1	BgSubTest 03	Science: orders #168, #134, #190, #121, #165, #149, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	104	Egress	2019 DEC 09 02:30:03	2019 DEC 09 02:30:51	2019 DEC 09 02:34:41	278.00	-14.03	-16.93	-27.84	-60.18	-58.97	-53.03	8.87	1	Nominal Science 1xCO2 HA04	Science: orders #168, #136, #189, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	105	Ingress	2019 DEC 09 03:47:09	2019 DEC 09 03:50:45	2019 DEC 09 03:51:31	262.00	116.19	111.58	110.59	31.73	24.87	23.28	18.73	14	-	-	-		
N/A	105	Egress	2019 DEC 09 04:28:01	2019 DEC 09 04:28:49	2019 DEC 09 04:32:40	279.00	-42.85	-45.76	-56.72	-60.14	-58.92	-52.92	8.86	14	-	-	-		
ACS	106	Ingress	2019 DEC 09 05:45:08	2019 DEC 09 05:48:45	2019 DEC 09 05:49:31	263.00	87.34	82.71	81.73	31.51	24.57	22.98	18.72	14	-	-	-		
ACS	106	Egress	2019 DEC 09 06:25:57	2019 DEC 09 06:26:45	2019 DEC 09 06:30:38	281.00	-71.64	-74.56	-85.61	-60.12	-58.89	-52.79	8.85	14	-	-	-		
NOMAD	107	Ingress	2019 DEC 09 07:43:04	2019 DEC 09 07:46:42	2019 DEC 09 07:47:28	264.00	58.52	53.86	52.88	31.30	24.30	22.69	18.71	1	6SUBD Nom CO #5	Science: orders #168, #136, #169, #121, #189, #193, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	107	Egress	2019 DEC 09 08:23:51	2019 DEC 09 08:24:39	2019 DEC 09 08:28:33	282.00	-100.37	-103.29	-114.42	-60.11	-58.87	-52.72	8.85	1	6SUBD Nom CO2 #2	Science: orders #121, #149, #164, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	108	Ingress	2019 DEC 09 09:40:59	2019 DEC 09 09:44:38	2019 DEC 09 09:45:24	265.00	29.67	25.00	24.02	31.04	23.97	22.36	18.70	1	Nominal Science 1xCO2 HA02	Science: orders #168, #134, #190, #119, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	108	Egress	2019 DEC 09 10:21:44	2019 DEC 09 10:22:32	2019 DEC 09 10:26:26	282.00	-129.14	-132.07	-143.20	-60.08	-58.84	-52.65	8.84	1	6SUBD Nom CO #5	Science: orders #168, #136, #169, #121, #189, #193, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	109	Ingress	2019 DEC 09 11:38:59	2019 DEC 09 11:42:38	2019 DEC 09 11:43:25	266.00	0.76	-3.90	-4.89	30.71	23.62	21.97	18.69	14	-	-	-		
ACS	109	Egress	2019 DEC 09 12:19:42	2019 DEC 09 12:20:30	2019 DEC 09 12:24:24	282.00	-158.09	-161.01	-172.11	-59.99	-58.74	-52.51	8.83	14	-	-	-		
NOMAD	110	Ingress	2019 DEC 09 13:37:04	2019 DEC 09 13:40:43	2019 DEC 09 13:41:30	266.00	-28.19	-32.83	-33.82	30.35	23.22	21.56	18.67	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	110	Egress	2019 DEC 09 14:17:42	2019 DEC 09 14:18:31	2019 DEC 09 14:22:26	284.00	172.99	170.02	158.91	-59.91	-58.62	-52.32	8.81	1	Nominal Science 1xCO2 HA01	Science: orders #168, #134, #190, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	111	Ingress	2019 DEC 09 15:35:07	2019 DEC 09 15:38:47	2019 DEC 09 15:39:34	267.00	-57.09	-61.74	-62.74	30.05	22.85	21.18	18.66	3	-	-	-	&daysideMatch:INSIGHT; 	
ACS	111	Egress	2019 DEC 09 16:15:42	2019 DEC 09 16:16:31	2019 DEC 09 16:20:27	285.00	144.22	141.23	130.07	-59.89	-58.60	-52.24	8.81	3	-	-	-	&daysideMatch:INSIGHT; 	
NOMAD	112	Ingress	2019 DEC 09 17:33:07	2019 DEC 09 17:36:48	2019 DEC 09 17:37:35	268.00	-85.96	-90.63	-91.62	29.78	22.51	20.84	18.65	1	134 only #2	Science: orders #134, #134, #134, #134, #134, #134, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	112	Egress	2019 DEC 09 18:13:39	2019 DEC 09 18:14:28	2019 DEC 09 18:18:26	287.00	115.51	112.51	101.23	-59.90	-58.60	-52.14	8.80	1	6SUBD Nom CO #1	Science: orders #121, #149, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	113	Ingress	2019 DEC 09 19:31:04	2019 DEC 09 19:34:46	2019 DEC 09 19:35:33	269.00	-114.79	-119.48	-120.48	29.56	22.22	20.53	18.64	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:NILI FOSSAE; 	
NOMAD	113	Egress	2019 DEC 09 20:11:33	2019 DEC 09 20:12:22	2019 DEC 09 20:16:21	288.00	86.74	83.73	72.39	-59.87	-58.57	-52.04	8.80	1	6SUBD CO H2O #1	Science: orders #134, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7	&daysideMatch:NILI FOSSAE; 	
ACS	114	Ingress	2019 DEC 09 21:29:00	2019 DEC 09 21:32:43	2019 DEC 09 21:33:30	270.00	-143.63	-148.34	-149.34	29.30	21.90	20.21	18.63	14	-	-	-		
ACS	114	Egress	2019 DEC 09 22:09:27	2019 DEC 09 22:10:16	2019 DEC 09 22:14:16	289.00	57.83	54.83	43.48	-59.79	-58.47	-51.88	8.78	14	-	-	-		
NOMAD	115	Ingress	2019 DEC 09 23:26:59	2019 DEC 09 23:30:42	2019 DEC 09 23:31:30	271.00	-172.52	-177.22	-178.23	28.99	21.56	19.83	18.62	1	6SUBD Nominal #2	Science: orders #119, #136, #149, #169, #186, #189, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	115	Egress	2019 DEC 10 00:07:24	2019 DEC 10 00:08:14	2019 DEC 10 00:12:13	289.00	29.00	25.95	14.66	-59.74	-58.39	-51.80	8.77	1	134 only #2	Science: orders #134, #134, #134, #134, #134, #134, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	116	Ingress	2019 DEC 10 01:25:01	2019 DEC 10 01:28:45	2019 DEC 10 01:29:33	272.00	158.58	153.87	152.86	28.67	21.18	19.44	18.61	14	-	-	-		
ACS	116	Egress	2019 DEC 10 02:05:22	2019 DEC 10 02:06:12	2019 DEC 10 02:10:11	289.00	0.19	-2.87	-14.16	-59.71	-58.35	-51.72	8.77	14	-	-	-		
NOMAD	117	Ingress	2019 DEC 10 03:23:03	2019 DEC 10 03:26:48	2019 DEC 10 03:27:36	273.00	129.70	124.97	123.96	28.38	20.82	19.07	18.60	1	6SUBD Nom CO2 #2	Science: orders #121, #149, #164, #165, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	117	Egress	2019 DEC 10 04:03:21	2019 DEC 10 04:04:11	2019 DEC 10 04:08:11	290.00	-28.65	-31.71	-43.04	-59.66	-58.29	-51.59	8.76	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	118	Ingress	2019 DEC 10 05:21:03	2019 DEC 10 05:24:49	2019 DEC 10 05:25:37	274.00	100.84	96.10	95.08	28.13	20.50	18.74	18.58	1	6SUBD Nom CH4 #2	Science: orders #134, #136, #164, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	118	Egress	2019 DEC 10 06:01:18	2019 DEC 10 06:02:08	2019 DEC 10 06:06:10	292.00	-57.49	-60.55	-71.96	-59.61	-58.23	-51.44	8.75	1	136 only #2	Science: orders #136, #136, #136, #136, #136, #136, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	119	Ingress	2019 DEC 10 07:19:01	2019 DEC 10 07:22:48	2019 DEC 10 07:23:36	275.00	72.00	67.24	66.23	27.90	20.19	18.42	18.57	14	-	-	-		
ACS	119	Egress	2019 DEC 10 07:59:13	2019 DEC 10 08:00:03	2019 DEC 10 08:04:06	293.00	-86.26	-89.33	-100.80	-59.58	-58.20	-51.33	8.74	14	-	-	-		
NOMAD	120	Ingress	2019 DEC 10 09:16:55	2019 DEC 10 09:20:43	2019 DEC 10 09:21:32	277.00	43.19	38.41	37.38	27.68	19.91	18.10	18.57	1	6SUBD Nom CH4 #2	Science: orders #134, #136, #164, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	120	Egress	2019 DEC 10 09:57:05	2019 DEC 10 09:57:55	2019 DEC 10 10:01:59	294.00	-114.99	-118.07	-129.59	-59.57	-58.18	-51.25	8.74	1	136 only #2	Science: orders #136, #136, #136, #136, #136, #136, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	121	Ingress	2019 DEC 10 11:14:54	2019 DEC 10 11:18:42	2019 DEC 10 11:19:31	277.00	14.29	9.52	8.49	27.33	19.54	17.72	18.55	14	-	-	-		
ACS	121	Egress	2019 DEC 10 11:55:01	2019 DEC 10 11:55:52	2019 DEC 10 11:59:55	294.00	-143.88	-147.01	-158.45	-59.49	-58.07	-51.13	8.72	14	-	-	-		
NOMAD	122	Ingress	2019 DEC 10 13:12:57	2019 DEC 10 13:16:46	2019 DEC 10 13:17:35	278.00	-14.63	-19.40	-20.43	26.97	19.11	17.29	18.54	1	133 only #2	Science: orders #133, #133, #133, #133, #133, #133, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	122	Egress	2019 DEC 10 13:53:01	2019 DEC 10 13:53:52	2019 DEC 10 13:57:56	295.00	-172.86	-175.98	172.58	-59.38	-57.95	-50.94	8.70	1	Nominal Science 1xCO2 LA05	Science: orders #190, #169, #148, #136, #121, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
N/A	123	Ingress	2019 DEC 10 15:11:02	2019 DEC 10 15:14:51	2019 DEC 10 15:15:40	278.00	-43.56	-48.33	-49.35	26.60	18.71	16.88	18.53	14	-	-	-		
N/A	123	Egress	2019 DEC 10 15:51:02	2019 DEC 10 15:51:53	2019 DEC 10 15:55:59	297.00	158.28	155.16	143.65	-59.32	-57.88	-50.77	8.69	14	-	-	-		
ACS	124	Ingress	2019 DEC 10 17:09:02	2019 DEC 10 17:12:53	2019 DEC 10 17:13:42	280.00	-72.42	-77.23	-78.26	26.32	18.32	16.48	18.52	3	-	-	-		
ACS	124	Egress	2019 DEC 10 17:48:59	2019 DEC 10 17:49:50	2019 DEC 10 17:53:57	298.00	129.55	126.42	114.84	-59.32	-57.87	-50.70	8.69	3	-	-	-		
NOMAD	125	Ingress	2019 DEC 10 19:07:01	2019 DEC 10 19:10:52	2019 DEC 10 19:11:42	281.00	-101.27	-106.07	-107.12	26.06	18.03	16.14	18.51	1	Nominal Science with CO 01	Science: orders #169, #134, #186, #121, #147, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	125	Egress	2019 DEC 10 19:46:54	2019 DEC 10 19:47:46	2019 DEC 10 19:51:54	300.00	100.82	97.63	86.00	-59.32	-57.83	-50.59	8.69	1	Nominal Science 1xCO2 HA03	Science: orders #168, #134, #189, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	126	Ingress	2019 DEC 10 21:04:57	2019 DEC 10 21:08:49	2019 DEC 10 21:09:39	282.00	-130.10	-134.92	-135.97	25.81	17.71	15.82	18.50	1	6SUBD CH4 #1	Science: orders #121, #133, #134, #135, #136, #169, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&ingressMatch:OLYMPUS MONS; &ingressMatch:OLYMPUS MONS; 	
NOMAD	126	Egress	2019 DEC 10 21:44:48	2019 DEC 10 21:45:40	2019 DEC 10 21:49:49	301.00	71.94	68.75	57.11	-59.24	-57.74	-50.43	8.67	1	CO2 Fullscan Fast #2	Diffraction order stepping (fullscan): 10 orders from 160 to 170 in steps of 1 (6 order(s) per 1 second(s))	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7	&ingressMatch:OLYMPUS MONS; &ingressMatch:OLYMPUS MONS; 	
ACS	127	Ingress	2019 DEC 10 23:02:55	2019 DEC 10 23:06:48	2019 DEC 10 23:07:38	283.00	-158.97	-163.80	-164.85	25.50	17.34	15.44	18.49	17	-	-	-		
ACS	127	Egress	2019 DEC 10 23:42:43	2019 DEC 10 23:43:35	2019 DEC 10 23:47:44	301.00	43.06	39.88	28.27	-59.16	-57.66	-50.31	8.66	17	-	-	-		
NOMAD	128	Ingress	2019 DEC 11 01:00:56	2019 DEC 11 01:04:50	2019 DEC 11 01:05:40	284.00	172.14	167.29	166.25	25.16	16.93	15.03	18.47	1	6SUBD CO H2O #1	Science: orders #134, #169, #186, #187, #189, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	128	Egress	2019 DEC 11 01:40:41	2019 DEC 11 01:41:33	2019 DEC 11 01:45:42	301.00	14.24	11.06	-0.55	-59.12	-57.61	-50.23	8.65	1	BgSubTest 06	Science: orders #167, #136, #169, #121, #189, #148, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	129	Ingress	2019 DEC 11 02:58:58	2019 DEC 11 03:02:53	2019 DEC 11 03:03:43	285.00	143.24	138.38	137.34	24.83	16.54	14.62	18.46	3	-	-	-	&daysideMatch:ACIDALIA MUD VOLCANOES NE; 	
ACS	129	Egress	2019 DEC 11 03:38:40	2019 DEC 11 03:39:32	2019 DEC 11 03:43:42	302.00	-14.60	-17.78	-29.42	-59.07	-57.54	-50.10	8.64	3	-	-	-	&daysideMatch:ACIDALIA MUD VOLCANOES NE; 	
N/A	130	Ingress	2019 DEC 11 04:57:00	2019 DEC 11 05:00:55	2019 DEC 11 05:01:46	286.00	114.37	109.52	108.45	24.54	16.21	14.26	18.45	14	-	-	-		
N/A	130	Egress	2019 DEC 11 05:36:38	2019 DEC 11 05:37:30	2019 DEC 11 05:41:42	304.00	-43.46	-46.64	-58.35	-59.00	-57.47	-49.92	8.63	14	-	-	-		
NOMAD	131	Ingress	2019 DEC 11 06:54:59	2019 DEC 11 06:58:56	2019 DEC 11 06:59:47	288.00	85.55	80.65	79.58	24.32	15.88	13.92	18.44	1	Dust H2O 01	Science: orders #119, #130, #145, #171, #191, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	131	Egress	2019 DEC 11 07:34:35	2019 DEC 11 07:35:28	2019 DEC 11 07:39:40	305.00	-72.29	-75.52	-87.21	-58.95	-57.38	-49.79	8.62	1	Nominal Science 1xCO2 HA03	Science: orders #168, #134, #189, #121, #165, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	132	Ingress	2019 DEC 11 08:52:55	2019 DEC 11 08:56:53	2019 DEC 11 08:57:44	289.00	56.72	51.80	50.73	24.06	15.56	13.58	18.43	3	-	-	-	&daysideMatch:OLYMPICA FOSSAE-JOVIS THOLUS; 	
ACS	132	Egress	2019 DEC 11 09:32:28	2019 DEC 11 09:33:21	2019 DEC 11 09:37:34	306.00	-101.03	-104.28	-116.02	-58.93	-57.36	-49.70	8.62	3	-	-	-	&daysideMatch:OLYMPICA FOSSAE-JOVIS THOLUS; 	
NOMAD	133	Ingress	2019 DEC 11 10:50:52	2019 DEC 11 10:54:51	2019 DEC 11 10:55:42	290.00	27.86	22.93	21.86	23.75	15.18	13.20	18.42	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	133	Egress	2019 DEC 11 11:30:22	2019 DEC 11 11:31:15	2019 DEC 11 11:35:28	306.00	-129.85	-133.09	-144.82	-58.88	-57.30	-49.61	8.61	1	Nominal Science 1xCO2 LA04	Science: orders #168, #136, #189, #119, #149, #dark, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	134	Ingress	2019 DEC 11 12:48:54	2019 DEC 11 12:52:54	2019 DEC 11 12:53:45	291.00	-1.05	-5.99	-7.05	23.37	14.74	12.76	18.41	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	134	Egress	2019 DEC 11 13:28:21	2019 DEC 11 13:29:14	2019 DEC 11 13:33:28	307.00	-158.85	-162.08	-173.78	-58.75	-57.16	-49.39	8.59	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 395: SO: Horizontal Bin (140:205;0:1047), Tint = 75 ms,20 bit,Rhythm = 1057 ms, Binning=7		
ACS	135	Ingress	2019 DEC 11 14:47:00	2019 DEC 11 14:50:59	2019 DEC 11 14:51:51	291.00	-29.99	-34.90	-35.98	22.96	14.34	12.31	18.40	14	-	-	-		
ACS	135	Egress	2019 DEC 11 15:26:22	2019 DEC 11 15:27:15	2019 DEC 11 15:31:31	309.00	172.20	168.99	157.24	-58.65	-57.04	-49.17	8.58	14	-	-	-		
N/A	136	Ingress	2019 DEC 11 16:45:03	2019 DEC 11 16:49:03	2019 DEC 11 16:49:55	292.00	-58.90	-63.82	-64.90	22.61	13.91	11.87	18.38	3	-	-	-		
N/A	136	Egress	2019 DEC 11 17:24:22	2019 DEC 11 17:25:16	2019 DEC 11 17:29:32	310.00	143.41	140.13	128.40	-58.62	-56.98	-49.07	8.57	3	-	-	-		
NOMAD	137	Ingress	2019 DEC 11 18:43:03	2019 DEC 11 18:47:05	2019 DEC 11 18:47:57	294.00	-87.75	-92.71	-93.79	22.33	13.53	11.48	18.37	1	6SUBD Nominal #1	Science: orders #121, #134, #149, #169, #186, #190, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
NOMAD	137	Egress	2019 DEC 11 19:22:18	2019 DEC 11 19:23:12	2019 DEC 11 19:27:30	312.00	114.67	111.39	99.55	-58.61	-56.96	-48.95	8.57	1	6SUBD Nominal #3	Science: orders #167, #136, #169, #121, #190, #192, with 4000us integration time (6 orders per 1 second(s) for detector lines 120 to 136)	COP row 394: SO: Horizontal Bin (140:205;0:1047), Tint = 45 ms,20 bit,Rhythm = 1057 ms, Binning=7		
